Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,2.1e-05,18.062051,[79 10] ; [30 22],[68.80141844 20.19858156] ; [40.19858156 11.80141844],1
a8,1,0.328811,0.953573,[ 9 74] ; [ 3 48],[ 7.43283582 75.56716418] ; [ 4.56716418 46.43283582],0
p5,1,0.359905,0.838224,[ 7 82] ; [ 2 49],[ 5.72142857 83.27857143] ; [ 3.27857143 47.72142857],0
s4,1,0.392353,0.731637,[15 74] ; [ 6 46],[13.25531915 75.74468085] ; [ 7.74468085 44.25531915],0
n5,1,0.402162,0.701853,[53 35] ; [35 17],[55.31428571 32.68571429] ; [32.68571429 19.31428571],0
d5,1,0.403954,0.696525,[57 31] ; [30 22],[54.68571429 33.31428571] ; [32.31428571 19.68571429],0
d4,1,0.425977,0.633768,[59 30] ; [31 21],[56.80851064 32.19148936] ; [33.19148936 18.80851064],0
b4,1,0.45283,0.56356,[52 37] ; [27 25],[49.86524823 39.13475177] ; [29.13475177 22.86524823],0
a3,1,0.484146,0.48951,[42 46] ; [28 24],[44. 44.] ; [26. 26.],0
u1,1,0.496024,0.463433,[ 3 86] ; [ 3 49],[ 3.78723404 85.21276596] ; [ 2.21276596 49.78723404],0
b5,1,0.509639,0.434809,[58 31] ; [31 21],[56.17730496 32.82269504] ; [32.82269504 19.17730496],0
a4,1,0.514715,0.424469,[25 64] ; [17 34],[26.7 62.3] ; [15.3 35.7],0
n1,1,0.540134,0.375291,[ 7 21] ; [ 6 12],[ 7.91304348 20.08695652] ; [ 5.08695652 12.91304348],0
v3,1,0.56129,0.337476,[21 67] ; [10 41],[19.62589928 68.37410072] ; [11.37410072 39.62589928],0
s8,1,0.62012,0.245699,[11 78] ; [ 5 47],[10.09929078 78.90070922] ; [ 5.90070922 46.09929078],0
v2,1,0.677747,0.172673,[30 58] ; [15 34],[28.90510949 59.09489051] ; [16.09489051 32.90510949],0
a6,1,0.747405,0.103724,[47 42] ; [26 26],[46.07801418 42.92198582] ; [26.92198582 25.07801418],0
b1,1,0.787993,0.072317,[39 50] ; [24 28],[39.76595745 49.23404255] ; [23.23404255 28.76595745],0
a2,1,0.831957,0.045026,[ 6 83] ; [ 4 48],[ 6.31205674 82.68794326] ; [ 3.68794326 48.31205674],0
n4,1,0.889953,0.019145,[52 37] ; [31 21],[52.39007092 36.60992908] ; [30.60992908 21.39007092],0
u3,1,0.903489,0.014703,[16 30] ; [ 8 16],[15.77142857 30.22857143] ; [ 8.22857143 15.77142857],0
d1,1,0.97926,0.000676,[31 58] ; [18 34],[30.92907801 58.07092199] ; [18.07092199 33.92907801],0
