Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,101.057954,[ 36 133] ; [280 138],[90.97785349 78.02214651] ; [225.02214651 192.97785349],1
s3,1,0.0,89.889427,[ 47 120] ; [295 121],[97.96569468 69.03430532] ; [244.03430532 171.96569468],1
s7,1,0.0,70.922009,[ 45 116] ; [271 134],[89.8869258 71.1130742] ; [226.1130742 178.8869258],1
s8,1,0.0,55.285371,[ 45 125] ; [252 166],[85.86734694 84.13265306] ; [211.13265306 206.86734694],1
s5,1,0.0,47.3426,[ 23 140] ; [182 225],[ 58.62280702 104.37719298] ; [146.37719298 260.62280702],1
p4,1,0.000141,14.49489,[91 77] ; [296 123],[110.75979557  57.24020443] ; [276.24020443 142.75979557],1
p12,1,0.000199,13.84444,[  5 163] ; [ 56 364],[ 17.42857143 150.57142857] ; [ 43.57142857 376.42857143],1
s4,1,0.000676,11.55453,[ 12 158] ; [ 75 340],[ 25.28205128 144.71794872] ; [ 61.71794872 353.28205128],1
p5,1,0.000989,10.848648,[ 11 157] ; [ 71 347],[ 23.50853242 144.49146758] ; [ 58.49146758 359.50853242],1
r1,1,0.0019,9.644044,[125  45] ; [355  65],[138.30508475  31.69491525] ; [341.69491525  78.30508475],0
p6,1,0.002863,8.892936,[ 54 111] ; [193 224],[70.0257732 94.9742268] ; [176.9742268 240.0257732],0
u1,1,0.00326,8.656107,[ 21 149] ; [ 97 324],[ 33.94247039 136.05752961] ; [ 84.05752961 336.94247039],0
r4,1,0.004893,7.918384,[147  23] ; [394  27],[155.61759729  14.38240271] ; [385.38240271  35.61759729],0
v4,1,0.005218,7.802442,[157  13] ; [408  11],[163.07300509   6.92699491] ; [401.92699491  17.07300509],0
d5,1,0.022888,5.176958,[133  37] ; [359  59],[142.24489796  27.75510204] ; [349.75510204  68.24489796],0
v1,1,0.032571,4.568168,[86 81] ; [249 158],[97.46515679 69.53484321] ; [237.53484321 169.46515679],0
n6,1,0.032684,4.562253,[145  24] ; [384  35],[152.04251701  16.95748299] ; [376.95748299  42.04251701],0
u2,1,0.056159,3.647329,[19 23] ; [62 37],[24.12765957 17.87234043] ; [56.87234043 42.12765957],0
p3,1,0.059465,3.552248,[84 85] ; [244 175],[94.27210884 74.72789116] ; [233.72789116 185.27210884],0
n5,1,0.065184,3.400316,[142  27] ; [375  44],[148.59353741  20.40646259] ; [368.40646259  50.59353741],0
d3,1,0.074104,3.189686,[109  61] ; [300 119],[118.0475382  51.9524618] ; [290.9524618 128.0475382],0
u3,1,0.092694,2.826946,[19 23] ; [60 39],[23.53191489 18.46808511] ; [55.46808511 43.53191489],0
n3,1,0.094791,2.791061,[28  4] ; [56 21],[24.66055046  7.33944954] ; [59.33944954 17.66055046],0
d4,1,0.127574,2.321775,[137  33] ; [358  60],[143.1122449  26.8877551] ; [351.8877551  66.1122449],0
s1,1,0.133139,2.25552,[  3 165] ; [ 18 396],[  6.06185567 161.93814433] ; [ 14.93814433 399.06185567],0
p7,1,0.142004,2.156111,[106  63] ; [283 127],[113.54231434  55.45768566] ; [275.45768566 134.54231434],0
u4,1,0.145088,2.123153,[  2 168] ; [ 14 407],[  4.60236887 165.39763113] ; [ 11.39763113 409.60236887],0
a2,1,0.156491,2.007809,[ 38 132] ; [118 303],[ 44.87309645 125.12690355] ; [111.12690355 309.87309645],0
a5,1,0.19481,1.680861,[127  43] ; [335  86],[132.89340102  37.10659898] ; [329.10659898  91.89340102],0
p10,1,0.196587,1.667553,[151  18] ; [388  31],[154.91666667  14.08333333] ; [384.08333333  34.91666667],0
b3,1,0.203967,1.613739,[49 58] ; [104 165],[43.53989362 63.46010638] ; [109.46010638 159.53989362],0
b2,1,0.203967,1.613739,[49 58] ; [104 165],[43.53989362 63.46010638] ; [109.46010638 159.53989362],0
r2,1,0.206434,1.596263,[156  11] ; [397  17],[158.95180723   8.04819277] ; [394.04819277  19.95180723],0
p2,1,0.208378,1.582658,[141  27] ; [368  51],[145.67632027  22.32367973] ; [363.32367973  55.67632027],0
b5,1,0.327141,0.960181,[98 72] ; [261 160],[103.26565144  66.73434856] ; [255.73434856 165.26565144],0
d1,1,0.418818,0.65363,[103  67] ; [270 151],[107.2927242  62.7072758] ; [265.7072758 155.2927242],0
a8,1,0.462314,0.540287,[ 22 131] ; [ 65 318],[ 24.83395522 128.16604478] ; [ 62.16604478 320.83395522],0
a6,1,0.476395,0.507105,[121  49] ; [285 133],[117.38095238  52.61904762] ; [288.61904762 129.38095238],0
