Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.00078,11.288767,[ 2 12] ; [7 1],[5.72727273 8.27272727] ; [3.27272727 4.72727273],1
d2,1,0.019511,5.455102,[ 2 12] ; [5 3],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
d1,1,0.019511,5.455102,[ 2 12] ; [5 3],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
p8,1,0.040491,4.197192,[6 8] ; [7 1],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
a6,1,0.054052,3.711097,[11  3] ; [3 5],[8.90909091 5.09090909] ; [5.09090909 2.90909091],0
a4,1,0.070394,3.27381,[ 2 12] ; [4 4],[ 3.81818182 10.18181818] ; [2.18181818 5.81818182],0
b2,1,0.094381,2.798017,[2 9] ; [3 2],[3.4375 7.5625] ; [1.5625 3.4375],0
b3,1,0.094381,2.798017,[2 9] ; [3 2],[3.4375 7.5625] ; [1.5625 3.4375],0
p6,1,0.119467,2.424298,[ 4 10] ; [5 3],[5.72727273 8.27272727] ; [3.27272727 4.72727273],0
p9,1,0.141407,2.162585,[8 6] ; [7 1],[9.54545455 4.45454545] ; [5.45454545 2.54545455],0
p11,1,0.141407,2.162585,[8 6] ; [7 1],[9.54545455 4.45454545] ; [5.45454545 2.54545455],0
n5,1,0.141407,2.162585,[8 6] ; [7 1],[9.54545455 4.45454545] ; [5.45454545 2.54545455],0
s3,1,0.145251,2.121429,[8 6] ; [2 6],[6.36363636 7.63636364] ; [3.63636364 4.36363636],0
p5,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
s5,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
s4,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
v3,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
r1,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
r4,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
s6,1,0.224839,1.473214,[9 5] ; [3 5],[7.63636364 6.36363636] ; [4.36363636 3.63636364],0
n4,1,0.239559,1.383185,[9 5] ; [7 1],[10.18181818  3.81818182] ; [5.81818182 2.18181818],0
d4,1,0.239559,1.383185,[9 5] ; [7 1],[10.18181818  3.81818182] ; [5.81818182 2.18181818],0
d5,1,0.239559,1.383185,[9 5] ; [7 1],[10.18181818  3.81818182] ; [5.81818182 2.18181818],0
p12,1,0.240366,1.378446,[ 1 13] ; [2 6],[ 1.90909091 12.09090909] ; [1.09090909 6.90909091],0
b5,1,0.375399,0.785714,[8 6] ; [3 5],[7. 7.] ; [4. 4.],0
a3,1,0.375399,0.785714,[6 8] ; [5 3],[7. 7.] ; [4. 4.],0
p7,1,0.386876,0.748739,[10  4] ; [7 1],[10.81818182  3.18181818] ; [6.18181818 1.81818182],0
s8,1,0.415522,0.662946,[ 3 11] ; [3 5],[ 3.81818182 10.18181818] ; [2.18181818 5.81818182],0
s7,1,0.550097,0.357143,[5 9] ; [3 3],[5.6 8.4] ; [2.4 3.6],0
s2,1,0.571107,0.320833,[7 7] ; [3 5],[6.36363636 7.63636364] ; [3.63636364 4.36363636],0
p2,1,0.601448,0.272817,[11  3] ; [7 1],[11.45454545  2.54545455] ; [6.54545455 1.45454545],0
b4,1,0.603743,0.269388,[5 9] ; [2 6],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
v4,1,0.603743,0.269388,[9 5] ; [6 2],[9.54545455 4.45454545] ; [5.45454545 2.54545455],0
u3,1,0.621014,0.244444,[4 4] ; [2 1],[4.36363636 3.63636364] ; [1.63636364 1.36363636],0
u2,1,0.621014,0.244444,[4 4] ; [1 2],[3.63636364 4.36363636] ; [1.36363636 1.63636364],0
p1,1,0.67415,0.176786,[ 1 13] ; [1 7],[ 1.27272727 12.72727273] ; [0.72727273 7.27272727],0
n3,1,0.709388,0.138889,[2 1] ; [1 1],[1.8 1.2] ; [1.2 0.8],0
n1,1,0.709388,0.138889,[2 1] ; [1 1],[1.8 1.2] ; [1.2 0.8],0
a5,1,0.746188,0.104762,[8 6] ; [4 4],[7.63636364 6.36363636] ; [4.36363636 3.63636364],0
d3,1,0.746188,0.104762,[6 8] ; [4 4],[6.36363636 7.63636364] ; [3.63636364 4.36363636],0
b1,1,0.805803,0.06044,[8 6] ; [5 3],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
n6,1,0.847516,0.036975,[11  3] ; [6 2],[10.81818182  3.18181818] ; [6.18181818 1.81818182],0
r3,1,0.856417,0.032738,[10  4] ; [6 2],[10.18181818  3.81818182] ; [5.81818182 2.18181818],0
a7,1,0.933249,0.007015,[5 9] ; [3 5],[5.09090909 8.90909091] ; [2.90909091 5.09090909],0
