Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000235,13.530232,[ 6 20] ; [13  3],[11.76190476 14.23809524] ; [7.23809524 8.76190476],1
p8,1,0.00039,12.578419,[ 3 24] ; [10  6],[ 8.1627907 18.8372093] ; [ 4.8372093 11.1627907],1
p11,1,0.000988,10.849767,[ 5 22] ; [11  5],[10.04651163 16.95348837] ; [ 5.95348837 10.04651163],1
p6,1,0.001395,10.211897,[ 2 25] ; [8 8],[ 6.27906977 20.72093023] ; [ 3.72093023 12.27906977],0
p9,1,0.001817,9.725962,[10 16] ; [14  2],[14.85714286 11.14285714] ; [9.14285714 6.85714286],0
n6,1,0.003954,8.304938,[11 16] ; [13  2],[15.42857143 11.57142857] ; [8.57142857 6.42857143],0
p10,1,0.00496,7.893936,[10 17] ; [13  3],[14.44186047 12.55813953] ; [8.55813953 7.44186047],0
p7,1,0.006899,7.299183,[ 4 21] ; [9 7],[ 7.92682927 17.07317073] ; [ 5.07317073 10.92682927],0
s2,1,0.014333,5.996654,[ 3 24] ; [7 9],[ 6.27906977 20.72093023] ; [ 3.72093023 12.27906977],0
p3,1,0.029342,4.747436,[ 6 20] ; [9 7],[ 9.28571429 16.71428571] ; [ 5.71428571 10.28571429],0
v2,1,0.029803,4.720608,[ 5 22] ; [8 8],[ 8.1627907 18.8372093] ; [ 4.8372093 11.1627907],0
s7,1,0.029985,4.710145,[ 4 19] ; [8 8],[ 7.07692308 15.92307692] ; [ 4.92307692 11.07692308],0
d3,1,0.030713,4.668924,[15 12] ; [14  2],[18.20930233  8.79069767] ; [10.79069767  5.20930233],0
p5,1,0.046658,3.957692,[ 2 24] ; [ 5 11],[ 4.33333333 21.66666667] ; [ 2.66666667 13.33333333],0
s5,1,0.066327,3.371667,[ 4 23] ; [6 9],[ 6.42857143 20.57142857] ; [ 3.57142857 11.42857143],0
n5,1,0.082934,3.006447,[17 10] ; [14  2],[19.46511628  7.53488372] ; [11.53488372  4.46511628],0
s8,1,0.088754,2.896829,[ 4 23] ; [ 6 10],[ 6.27906977 20.72093023] ; [ 3.72093023 12.27906977],0
a5,1,0.130169,2.290483,[18  9] ; [14  2],[20.09302326  6.90697674] ; [11.90697674  4.09302326],0
s6,1,0.181623,1.784294,[ 8 19] ; [8 8],[10.04651163 16.95348837] ; [ 5.95348837 10.04651163],0
u3,1,0.197703,1.659259,[4 5] ; [4 1],[5.14285714 3.85714286] ; [2.85714286 2.14285714],0
s4,1,0.200359,1.639759,[ 4 23] ; [ 5 11],[ 5.65116279 21.34883721] ; [ 3.34883721 12.65116279],0
r4,1,0.200359,1.639759,[ 4 23] ; [ 5 11],[ 5.65116279 21.34883721] ; [ 3.34883721 12.65116279],0
