Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,145.631432,[ 9 74] ; [382 110],[56.44 26.56] ; [334.56 157.44],1
d4,1,0.0,87.754092,[45 38] ; [453  39],[71.88521739 11.11478261] ; [426.11478261  65.88521739],1
d2,1,0.0,33.606578,[25 58] ; [314 177],[49.01916376 33.98083624] ; [289.98083624 201.01916376],1
a4,1,1e-05,19.419551,[27 55] ; [290 201],[45.36474695 36.63525305] ; [271.63525305 219.36474695],1
u1,1,1.5e-05,18.692593,[ 5 78] ; [139 353],[20.78608696 62.21391304] ; [123.21391304 368.78608696],1
d3,1,1.8e-05,18.427274,[46 37] ; [382 110],[61.78086957 21.21913043] ; [366.21913043 125.78086957],1
a2,1,0.000166,14.178084,[13 70] ; [181 311],[28.00347826 54.99652174] ; [165.99652174 326.00347826],1
p1,1,0.001726,9.819905,[14 68] ; [ 33 454],[ 6.77328647 75.22671353] ; [ 40.22671353 446.77328647],0
a3,1,0.008118,7.007327,[57 25] ; [403  88],[65.82897033 16.17102967] ; [394.17102967  96.82897033],0
p2,1,0.00945,6.735694,[62 20] ; [422  65],[69.75043937 12.24956063] ; [414.24956063  72.75043937],0
s6,1,0.011669,6.360466,[46 34] ; [344 137],[55.61497326 24.38502674] ; [334.38502674 146.61497326],0
b1,1,0.011697,6.356278,[43 40] ; [183 309],[32.6226087 50.3773913] ; [193.3773913 298.6226087],0
r3,1,0.012586,6.226433,[76  7] ; [475  14],[79.9527972  3.0472028] ; [471.0472028  17.9527972],0
p4,1,0.042482,4.115903,[43 38] ; [317 172],[51.15789474 29.84210526] ; [308.84210526 180.15789474],0
s8,1,0.042991,4.095753,[31 50] ; [245 241],[39.42857143 41.57142857] ; [236.57142857 249.42857143],0
p7,1,0.050075,3.838935,[46 36] ; [320 156],[53.78494624 28.21505376] ; [312.21505376 163.78494624],0
p9,1,0.082224,3.020375,[64 17] ; [419  66],[69.12190813 11.87809187] ; [413.87809187  71.12190813],0
b2,1,0.095192,2.784302,[27 25] ; [124 189],[21.51232877 30.48767123] ; [129.48767123 183.51232877],0
b3,1,0.095192,2.784302,[27 25] ; [124 189],[21.51232877 30.48767123] ; [129.48767123 183.51232877],0
n6,1,0.097899,2.739441,[65 17] ; [421  67],[69.91578947 12.08421053] ; [416.08421053  71.91578947],0
n4,1,0.104939,2.628833,[63 20] ; [408  82],[68.22513089 14.77486911] ; [402.77486911  87.22513089],0
n2,1,0.119335,2.426026,[15  2] ; [75 32],[12.33870968  4.66129032] ; [77.66129032 29.33870968],0
p10,1,0.137637,2.204181,[62 18] ; [410  77],[66.59611993 13.40388007] ; [405.40388007  81.59611993],0
v1,1,0.177805,1.815871,[42 40] ; [284 196],[47.5658363 34.4341637] ; [278.4341637 201.5658363],0
v2,1,0.181488,1.785395,[45 36] ; [299 173],[50.38698011 30.61301989] ; [293.61301989 178.38698011],0
n5,1,0.208855,1.579347,[59 24] ; [377 110],[63.4877193 19.5122807] ; [372.5122807 114.4877193],0
v4,1,0.219251,1.509266,[78  5] ; [472  16],[79.9474606  3.0525394] ; [470.0525394  17.9474606],0
r2,1,0.229845,1.441823,[79  4] ; [475  12],[80.67017544  2.32982456] ; [473.32982456  13.67017544],0
s1,1,0.258888,1.274693,[ 4 76] ; [ 13 473],[ 2.40282686 77.59717314] ; [ 14.59717314 471.40282686],0
v3,1,0.340132,0.909934,[39 42] ; [200 271],[35.07065217 45.92934783] ; [203.92934783 267.07065217],0
s5,1,0.360103,0.837535,[26 54] ; [179 294],[29.65641953 50.34358047] ; [175.34358047 297.65641953],0
b5,1,0.360948,0.834592,[45 38] ; [293 199],[48.78956522 34.21043478] ; [289.21043478 202.78956522],0
a6,1,0.401786,0.702974,[64 19] ; [357 134],[60.87630662 22.12369338] ; [360.12369338 130.87630662],0
s2,1,0.409821,0.67932,[38 42] ; [255 231],[41.41342756 38.58657244] ; [251.58657244 234.41342756],0
b4,1,0.418952,0.653254,[52 31] ; [285 207],[48.64521739 34.35478261] ; [288.35478261 203.64521739],0
p3,1,0.420513,0.64888,[40 42] ; [262 227],[43.36952715 38.63047285] ; [258.63047285 230.36952715],0
u2,1,0.4364,0.60573,[13 13] ; [51 36],[14.72566372 11.27433628] ; [49.27433628 37.72566372],0
p8,1,0.463691,0.536971,[48 33] ; [264 217],[44.96797153 36.03202847] ; [267.03202847 213.96797153],0
s4,1,0.560187,0.33938,[15 67] ; [ 76 407],[13.20707965 68.79292035] ; [ 77.79292035 405.20707965],0
n1,1,0.592471,0.286501,[7 9] ; [39 67],[6.03278689 9.96721311] ; [39.96721311 66.03278689],0
p12,1,0.628215,0.23449,[ 9 73] ; [ 45 440],[ 7.80952381 74.19047619] ; [ 46.19047619 438.80952381],0
a7,1,0.679267,0.170953,[61 22] ; [372 120],[62.5026087 20.4973913] ; [370.4973913 121.5026087],0
a8,1,0.690456,0.158593,[10 66] ; [ 65 371],[11.1328125 64.8671875] ; [ 63.8671875 372.1328125],0
u3,1,0.736501,0.113226,[15 11] ; [54 34],[15.73684211 10.26315789] ; [53.26315789 34.73684211],0
r4,1,0.819887,0.051843,[79  4] ; [471  21],[79.39130435  3.60869565] ; [470.60869565  21.39130435],0
p11,1,0.825793,0.048444,[67 16] ; [392 100],[66.25565217 16.74434783] ; [392.74434783  99.25565217],0
s3,1,0.869296,0.027078,[46 35] ; [269 213],[45.31971581 35.68028419] ; [269.68028419 212.31971581],0
p6,1,0.888264,0.019741,[30 52] ; [181 303],[30.56890459 51.43109541] ; [180.43109541 303.56890459],0
u4,1,0.902109,0.015128,[ 2 81] ; [ 13 479],[ 2.16521739 80.83478261] ; [ 12.83478261 479.16521739],0
