Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.990134,[250  82] ; [27 42],[229.33665835 102.66334165] ; [47.66334165 21.33665835],1
v3,1,0.209112,1.577561,[122 204] ; [19 46],[117.5601023 208.4398977] ; [23.4398977 41.5601023],0
p7,1,0.217451,1.521112,[196 133] ; [35 33],[191.43324937 137.56675063] ; [39.56675063 28.43324937],0
p2,1,0.219391,1.508352,[267  66] ; [50 18],[263.24438903  69.75561097] ; [53.75561097 14.24438903],0
b2,1,0.224697,1.474116,[ 76 122] ; [10 26],[ 72.76923077 125.23076923] ; [13.23076923 22.76923077],0
b3,1,0.224697,1.474116,[ 76 122] ; [10 26],[ 72.76923077 125.23076923] ; [13.23076923 22.76923077],0
p5,1,0.26683,1.232972,[ 34 299] ; [ 4 64],[ 31.55610973 301.44389027] ; [ 6.44389027 61.55610973],0
n3,1,0.281702,1.158861,[57 29] ; [15  4],[58.97142857 27.02857143] ; [13.02857143  5.97142857],0
d3,1,0.283623,1.149648,[225 108] ; [42 27],[221.17164179 111.82835821] ; [45.82835821 23.17164179],0
p8,1,0.303016,1.060874,[169 158] ; [30 37],[165.15989848 161.84010152] ; [33.84010152 33.15989848],0
s2,1,0.421676,0.645641,[ 50 280] ; [ 8 62],[ 47.85 282.15] ; [10.15 59.85],0
u1,1,0.442292,0.590328,[ 50 284] ; [ 8 62],[ 47.95049505 286.04950495] ; [10.04950495 59.95049505],0
a4,1,0.472204,0.516814,[144 189] ; [27 43],[141.29776675 191.70223325] ; [29.70223325 40.29776675],0
s4,1,0.507444,0.439334,[ 37 291] ; [ 6 64],[ 35.43718593 292.56281407] ; [ 7.56281407 62.43718593],0
d5,1,0.53202,0.390532,[265  68] ; [58 12],[266.89578164  66.10421836] ; [56.10421836 13.89578164],0
r1,1,0.581625,0.303615,[253  80] ; [51 19],[251.19602978  81.80397022] ; [52.80397022 17.19602978],0
s8,1,0.611913,0.257398,[ 85 245] ; [16 54],[ 83.325 246.675] ; [17.675 52.325],0
a8,1,0.620164,0.245637,[ 34 261] ; [ 6 58],[ 32.86908078 262.13091922] ; [ 7.13091922 56.86908078],0
n1,1,0.678326,0.172016,[26 60] ; [ 7 13],[26.77358491 59.22641509] ; [ 6.22641509 13.77358491],0
p1,1,0.679634,0.170538,[ 24 310] ; [ 4 65],[ 23.20595533 310.79404467] ; [ 4.79404467 64.20595533],0
a2,1,0.693006,0.15585,[ 69 265] ; [13 57],[ 67.79207921 266.20792079] ; [14.20792079 55.79207921],0
d2,1,0.696058,0.152605,[146 186] ; [29 41],[144.52736318 187.47263682] ; [30.47263682 39.52736318],0
v2,1,0.745028,0.105757,[180 146] ; [35 31],[178.80102041 147.19897959] ; [36.19897959 29.80102041],0
b4,1,0.794327,0.067962,[187 147] ; [38 32],[186.01485149 147.98514851] ; [38.98514851 31.01485149],0
b5,1,0.85715,0.032401,[209 125] ; [43 27],[208.33663366 125.66336634] ; [43.66336634 26.33663366],0
a3,1,0.900429,0.015655,[221 112] ; [47 23],[221.44913151 111.55086849] ; [46.55086849 23.44913151],0
a7,1,0.965262,0.001897,[238  94] ; [50 20],[237.85074627  94.14925373] ; [50.14925373 19.85074627],0
a6,1,0.998882,2e-06,[229 105] ; [48 22],[229.0049505 104.9950495] ; [47.9950495 22.0049505],0
