Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.013117,6.153225,[ 4 11] ; [15  7],[7.7027027 7.2972973] ; [11.2972973 10.7027027],0
n6,1,0.015792,5.825926,[7 8] ; [20  4],[10.38461538  4.61538462] ; [16.61538462  7.38461538],0
n4,1,0.016623,5.73572,[ 5 10] ; [18  7],[8.625 6.375] ; [14.375 10.625],0
a7,1,0.040974,4.177109,[11  4] ; [10 15],[7.875 7.125] ; [13.125 11.875],0
p10,1,0.070421,3.273186,[ 4 11] ; [13 10],[6.71052632 8.28947368] ; [10.28947368 12.71052632],0
p11,1,0.10247,2.666667,[ 5 10] ; [15 10],[7.5 7.5] ; [12.5 12.5],0
v4,1,0.10247,2.666667,[10  5] ; [10 15],[7.5 7.5] ; [12.5 12.5],0
p8,1,0.162486,1.950938,[ 1 14] ; [ 6 19],[ 2.625 12.375] ; [ 4.375 20.625],0
b1,1,0.164595,1.931495,[10  5] ; [11 14],[7.875 7.125] ; [13.125 11.875],0
n3,1,0.167938,1.90125,[5 3] ; [3 7],[3.55555556 4.44444444] ; [4.44444444 5.55555556],0
d4,1,0.191063,1.709402,[12  3] ; [15 10],[10.125  4.875] ; [16.875  8.125],0
d3,1,0.220094,1.503759,[9 6] ; [10 15],[7.125 7.875] ; [11.875 13.125],0
d5,1,0.250616,1.319865,[10  5] ; [12 13],[8.25 6.75] ; [13.75 11.25],0
d2,1,0.285049,1.142857,[ 3 12] ; [ 9 16],[ 4.5 10.5] ; [ 7.5 17.5],0
u2,1,0.308512,1.037037,[5 4] ; [4 8],[3.85714286 5.14285714] ; [5.14285714 6.85714286],0
a8,1,0.31445,1.011894,[ 1 14] ; [ 4 18],[ 2.02702703 12.97297297] ; [ 2.97297297 19.02702703],0
r3,1,0.342093,0.902571,[11  4] ; [14 10],[9.61538462 5.38461538] ; [15.38461538  8.61538462],0
n1,1,0.374857,0.7875,[1 7] ; [3 7],[1.77777778 6.22222222] ; [2.22222222 7.77777778],0
r4,1,0.387534,0.746667,[ 1 14] ; [ 4 21],[ 1.875 13.125] ; [ 3.125 21.875],0
p1,1,0.387534,0.746667,[ 1 14] ; [ 4 21],[ 1.875 13.125] ; [ 3.125 21.875],0
a3,1,0.389177,0.741513,[6 9] ; [13 11],[7.30769231 7.69230769] ; [11.69230769 12.30769231],0
b5,1,0.411868,0.673401,[7 8] ; [15 10],[8.25 6.75] ; [13.75 11.25],0
a5,1,0.504985,0.444444,[ 5 10] ; [11 14],[6. 9.] ; [10. 15.],0
s6,1,0.54177,0.37227,[ 4 11] ; [ 9 16],[ 4.875 10.125] ; [ 8.125 16.875],0
s2,1,0.552664,0.352567,[ 2 13] ; [ 5 19],[ 2.69230769 12.30769231] ; [ 4.30769231 19.69230769],0
a2,1,0.586214,0.296296,[ 2 13] ; [ 2 23],[ 1.5 13.5] ; [ 2.5 22.5],0
d1,1,0.607565,0.263736,[6 9] ; [ 8 17],[5.25 9.75] ; [ 8.75 16.25],0
b2,1,0.647854,0.208617,[3 6] ; [6 8],[3.52173913 5.47826087] ; [5.47826087 8.52173913],0
b3,1,0.647854,0.208617,[3 6] ; [6 8],[3.52173913 5.47826087] ; [5.47826087 8.52173913],0
n2,1,0.671373,0.18,[4 4] ; [6 4],[4.44444444 3.55555556] ; [5.55555556 4.44444444],0
a6,1,0.679665,0.170503,[7 8] ; [10 15],[6.375 8.625] ; [10.625 14.375],0
p4,1,0.72158,0.126984,[ 5 10] ; [ 7 18],[ 4.5 10.5] ; [ 7.5 17.5],0
b4,1,0.72158,0.126984,[11  4] ; [17  8],[10.5  4.5] ; [17.5  7.5],0
p2,1,0.743971,0.106667,[7 8] ; [13 12],[7.5 7.5] ; [12.5 12.5],0
u3,1,0.748328,0.102941,[2 7] ; [ 2 10],[1.71428571 7.28571429] ; [2.28571429 9.71428571],0
a4,1,0.769297,0.086022,[ 3 12] ; [ 6 19],[ 3.375 11.625] ; [ 5.625 19.375],0
v3,1,0.819129,0.052288,[ 2 13] ; [ 4 21],[ 2.25 12.75] ; [ 3.75 21.25],0
p3,1,0.837716,0.04195,[ 2 12] ; [ 3 22],[ 1.79487179 12.20512821] ; [ 3.20512821 21.79487179],0
s3,1,0.84605,0.037698,[ 2 12] ; [ 4 20],[ 2.21052632 11.78947368] ; [ 3.78947368 20.21052632],0
v1,1,0.850436,0.035556,[ 4 11] ; [ 6 19],[ 3.75 11.25] ; [ 6.25 18.75],0
s1,1,0.876824,0.024024,[ 1 14] ; [ 2 23],[ 1.125 13.875] ; [ 1.875 23.125],0
s5,1,0.901757,0.015238,[ 2 13] ; [ 3 22],[ 1.875 13.125] ; [ 3.125 21.875],0
r1,1,0.927151,0.008359,[ 4 11] ; [ 7 18],[ 4.125 10.875] ; [ 6.875 18.125],0
s7,1,0.927197,0.008349,[ 3 11] ; [ 5 17],[ 3.11111111 10.88888889] ; [ 4.88888889 17.11111111],0
s8,1,1.0,0.0,[ 3 12] ; [ 5 20],[ 3. 12.] ; [ 5. 20.],0
v2,1,1.0,0.0,[ 5 10] ; [ 8 16],[ 5. 10.] ; [ 8. 16.],0
