Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.04467,4.031057,[ 2 15] ; [14 22],[ 5.13207547 11.86792453] ; [10.86792453 25.13207547],0
d4,1,0.050264,3.832614,[16  1] ; [26 11],[13.22222222  3.77777778] ; [28.77777778  8.22222222],0
a4,1,0.057269,3.61476,[8 9] ; [ 8 29],[ 5.03703704 11.96296296] ; [10.96296296 26.03703704],0
b4,1,0.081022,3.04428,[13  4] ; [19 18],[10.07407407  6.92592593] ; [21.92592593 15.07407407],0
a5,1,0.102053,2.673167,[10  7] ; [13 24],[7.24074074 9.75925926] ; [15.75925926 21.24074074],0
n1,1,0.105414,2.621667,[4 6] ; [ 2 14],[2.30769231 7.69230769] ; [ 3.69230769 12.30769231],0
p9,1,0.168432,1.89684,[ 6 11] ; [20 16],[8.33962264 8.66037736] ; [17.66037736 18.33962264],0
s2,1,0.191175,1.708539,[ 3 14] ; [13 24],[ 5.03703704 11.96296296] ; [10.96296296 26.03703704],0
p4,1,0.300239,1.073132,[ 4 13] ; [14 23],[ 5.66666667 11.33333333] ; [12.33333333 24.66666667],0
n2,1,0.315266,1.008485,[3 7] ; [8 8],[4.23076923 5.76923077] ; [6.76923077 9.23076923],0
p7,1,0.349864,0.87395,[ 5 12] ; [15 20],[ 6.53846154 10.46153846] ; [13.46153846 21.53846154],0
v4,1,0.355978,0.852033,[9 7] ; [25 11],[10.46153846  5.53846154] ; [23.53846154 12.46153846],0
p11,1,0.359015,0.841335,[ 6 11] ; [18 19],[7.55555556 9.44444444] ; [16.44444444 20.55555556],0
d3,1,0.403848,0.696839,[9 8] ; [24 13],[10.38888889  6.61111111] ; [22.61111111 14.38888889],0
s8,1,0.407253,0.686804,[ 1 16] ; [ 5 32],[ 1.88888889 15.11111111] ; [ 4.11111111 32.88888889],0
s7,1,0.411548,0.674326,[ 2 12] ; [ 9 27],[ 3.08 10.92] ; [ 7.92 28.08],0
b1,1,0.506823,0.440621,[8 9] ; [21 16],[9.12962963 7.87037037] ; [19.87037037 17.12962963],0
s4,1,0.512356,0.429253,[ 2 15] ; [ 7 30],[ 2.83333333 14.16666667] ; [ 6.16666667 30.83333333],0
r2,1,0.525309,0.403457,[10  6] ; [18 16],[8.96 7.04] ; [19.04 14.96],0
u3,1,0.529233,0.395865,[2 5] ; [ 8 11],[2.69230769 4.30769231] ; [ 7.30769231 11.69230769],0
s6,1,0.547045,0.362638,[ 5 12] ; [14 23],[ 5.98148148 11.01851852] ; [13.01851852 23.98148148],0
d5,1,0.547045,0.362638,[12  5] ; [23 14],[11.01851852  5.98148148] ; [23.98148148 13.01851852],0
a3,1,0.548087,0.360756,[10  7] ; [18 18],[8.98113208 8.01886792] ; [19.01886792 16.98113208],0
u1,1,0.565545,0.330194,[ 1 16] ; [ 1 36],[ 0.62962963 16.37037037] ; [ 1.37037037 35.62962963],0
p3,1,0.596097,0.280922,[ 4 13] ; [11 25],[ 4.81132075 12.18867925] ; [10.18867925 25.81132075],0
a6,1,0.609038,0.261578,[ 7 10] ; [18 19],[7.87037037 9.12962963] ; [17.12962963 19.87037037],0
n3,1,0.609834,0.260417,[6 3] ; [9 7],[5.4 3.6] ; [9.6 6.4],0
u2,1,0.658387,0.195489,[4 3] ; [ 9 10],[3.5 3.5] ; [9.5 9.5],0
s5,1,0.666079,0.186223,[ 3 14] ; [ 8 27],[ 3.59615385 13.40384615] ; [ 7.40384615 27.59615385],0
s1,1,0.666801,0.185367,[ 2 15] ; [ 3 34],[ 1.57407407 15.42592593] ; [ 3.42592593 33.57407407],0
a2,1,0.666801,0.185367,[ 2 15] ; [ 3 34],[ 1.57407407 15.42592593] ; [ 3.42592593 33.57407407],0
d2,1,0.678604,0.171701,[ 5 12] ; [13 24],[ 5.66666667 11.33333333] ; [12.33333333 24.66666667],0
p2,1,0.722514,0.126097,[10  7] ; [23 13],[10.58490566  6.41509434] ; [22.41509434 13.58490566],0
v1,1,0.743518,0.107059,[ 6 11] ; [14 21],[ 6.53846154 10.46153846] ; [13.46153846 21.53846154],0
p10,1,0.77475,0.081892,[8 9] ; [15 20],[7.51923077 9.48076923] ; [15.48076923 19.51923077],0
s3,1,0.800664,0.06375,[7 9] ; [14 21],[6.58823529 9.41176471] ; [14.41176471 20.58823529],0
n4,1,0.855808,0.033019,[ 5 12] ; [10 27],[ 4.72222222 12.27777778] ; [10.27777778 26.72222222],0
a7,1,0.857327,0.03232,[11  6] ; [23 14],[10.7037037  6.2962963] ; [23.2962963 13.7037037],0
v2,1,0.884558,0.021081,[6 9] ; [14 23],[5.76923077 9.23076923] ; [14.23076923 22.76923077],0
b5,1,0.886567,0.020349,[10  7] ; [21 16],[9.75925926 7.24074074] ; [21.24074074 15.75925926],0
b2,1,0.891289,0.01868,[2 4] ; [ 7 16],[1.86206897 4.13793103] ; [ 7.13793103 15.86206897],0
b3,1,0.891289,0.01868,[2 4] ; [ 7 16],[1.86206897 4.13793103] ; [ 7.13793103 15.86206897],0
v3,1,0.929297,0.007873,[ 3 14] ; [ 6 30],[ 2.88679245 14.11320755] ; [ 6.11320755 29.88679245],0
n6,1,0.939282,0.005802,[8 9] ; [17 20],[7.87037037 9.12962963] ; [17.12962963 19.87037037],0
d1,1,0.964767,0.001951,[ 7 10] ; [15 22],[ 6.92592593 10.07407407] ; [15.07407407 21.92592593],0
p6,1,0.97161,0.001267,[ 2 15] ; [ 4 31],[ 1.96153846 15.03846154] ; [ 4.03846154 30.96153846],0
r3,1,0.990935,0.000129,[11  6] ; [24 13],[11.01851852  5.98148148] ; [23.98148148 13.01851852],0
