Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.002011,9.539397,[17 22] ; [ 8 46],[10.48387097 28.51612903] ; [14.51612903 39.48387097],0
d5,1,0.002411,9.206868,[37  4] ; [36 21],[30.54081633 10.45918367] ; [42.45918367 14.54081633],0
r3,1,0.015027,5.913248,[39  2] ; [44 13],[34.7244898  6.2755102] ; [48.2755102  8.7244898],0
a5,1,0.02063,5.357774,[31 10] ; [30 27],[25.52040816 15.47959184] ; [35.47959184 21.52040816],0
d1,1,0.043929,4.059291,[25 16] ; [23 34],[20.08163265 20.91836735] ; [27.91836735 29.08163265],0
d3,1,0.069153,3.303004,[31 10] ; [33 24],[26.7755102 14.2244898] ; [37.2244898 19.7755102],0
s1,1,0.079212,3.080992,[ 1 40] ; [ 7 50],[ 3.34693878 37.65306122] ; [ 4.65306122 52.34693878],0
d4,1,0.092351,2.832912,[37  4] ; [44 13],[33.8877551  7.1122449] ; [47.1122449  9.8877551],0
s6,1,0.174814,1.841167,[21 19] ; [22 35],[17.73195876 22.26804124] ; [25.26804124 31.73195876],0
n1,1,0.177968,1.814515,[6 8] ; [ 4 15],[4.24242424 9.75757576] ; [ 5.75757576 13.24242424],0
b3,1,0.203822,1.614773,[ 9 13] ; [ 9 27],[ 6.82758621 15.17241379] ; [11.17241379 24.82758621],0
b2,1,0.203822,1.614773,[ 9 13] ; [ 9 27],[ 6.82758621 15.17241379] ; [11.17241379 24.82758621],0
u3,1,0.220965,1.498095,[8 6] ; [19  6],[9.69230769 4.30769231] ; [17.30769231  7.69230769],0
r2,1,0.237369,1.396152,[36  5] ; [44 12],[33.81443299  7.18556701] ; [46.18556701  9.81443299],0
r1,1,0.246425,1.343457,[31  9] ; [38 19],[28.45360825 11.54639175] ; [40.54639175 16.45360825],0
v1,1,0.291658,1.111954,[19 22] ; [20 36],[16.48453608 24.51546392] ; [22.51546392 33.48453608],0
p9,1,0.302225,1.064349,[24 15] ; [29 28],[21.53125 17.46875] ; [31.46875 25.53125],0
s4,1,0.312712,1.019186,[ 6 35] ; [13 44],[ 7.94897959 33.05102041] ; [11.05102041 45.94897959],0
p4,1,0.324877,0.969211,[18 22] ; [20 37],[15.67010309 24.32989691] ; [22.32989691 34.67010309],0
a3,1,0.332515,0.93908,[27 14] ; [32 25],[24.68367347 16.31632653] ; [34.31632653 22.68367347],0
r4,1,0.338685,0.915404,[31 10] ; [38 19],[28.86734694 12.13265306] ; [40.13265306 16.86734694],0
n3,1,0.357527,0.846561,[10  4] ; [10  8],[8.75 5.25] ; [11.25  6.75],0
a6,1,0.371433,0.798865,[26 15] ; [31 26],[23.84693878 17.15306122] ; [33.15306122 23.84693878],0
s8,1,0.38383,0.758398,[ 9 32] ; [17 40],[10.87755102 30.12244898] ; [15.12244898 41.87755102],0
p8,1,0.40056,0.706646,[17 22] ; [20 37],[15.03125 23.96875] ; [21.96875 35.03125],0
s3,1,0.40495,0.693579,[17 24] ; [28 28],[19.02061856 21.97938144] ; [25.97938144 30.02061856],0
p7,1,0.438155,0.601111,[15 25] ; [25 30],[16.84210526 23.15789474] ; [23.15789474 31.84210526],0
n2,1,0.50319,0.448202,[9 5] ; [10  9],[8.06060606 5.93939394] ; [10.93939394  8.06060606],0
s5,1,0.503495,0.447561,[10 28] ; [11 43],[ 8.67391304 29.32608696] ; [12.32608696 41.67391304],0
a4,1,0.598341,0.277505,[13 28] ; [21 36],[14.2244898 26.7755102] ; [19.7755102 37.2244898],0
p1,1,0.601226,0.273151,[ 5 36] ; [ 5 51],[ 4.22680412 36.77319588] ; [ 5.77319588 50.22680412],0
s7,1,0.605786,0.266357,[12 26] ; [13 36],[10.91954023 27.08045977] ; [14.08045977 34.91954023],0
p11,1,0.609481,0.260931,[23 18] ; [29 28],[21.75510204 19.24489796] ; [30.24489796 26.75510204],0
v4,1,0.615749,0.251888,[32  9] ; [46 10],[32.96907216  8.03092784] ; [45.03092784 10.96907216],0
p3,1,0.624674,0.239353,[17 22] ; [22 35],[15.84375 23.15625] ; [23.15625 33.84375],0
a7,1,0.652144,0.203208,[27 14] ; [35 22],[25.93877551 15.06122449] ; [36.06122449 20.93877551],0
b1,1,0.706767,0.141528,[20 21] ; [30 27],[20.91836735 20.08163265] ; [29.08163265 27.91836735],0
a2,1,0.734748,0.114797,[ 6 35] ; [ 7 50],[ 5.43877551 35.56122449] ; [ 7.56122449 49.43877551],0
