Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000106,15.022378,[19 51] ; [20  9],[27.57575758 42.42424242] ; [11.42424242 17.57575758],1
a6,1,0.021552,5.281626,[33 37] ; [21  8],[38.18181818 31.81818182] ; [15.81818182 13.18181818],0
b3,1,0.024837,5.035236,[15 27] ; [ 1 15],[11.5862069 30.4137931] ; [ 4.4137931 11.5862069],0
b2,1,0.024837,5.035236,[15 27] ; [ 1 15],[11.5862069 30.4137931] ; [ 4.4137931 11.5862069],0
p2,1,0.033762,4.506724,[37 33] ; [22  7],[41.71717172 28.28282828] ; [17.28282828 11.71717172],0
p6,1,0.03724,4.339386,[10 59] ; [ 9 18],[13.65625 55.34375] ; [ 5.34375 21.65625],0
p4,1,0.040858,4.181897,[21 49] ; [15 14],[25.45454545 44.54545455] ; [10.54545455 18.45454545],0
v2,1,0.043185,4.088144,[27 41] ; [18 11],[31.54639175 36.45360825] ; [13.45360825 15.54639175],0
a4,1,0.085851,2.950493,[27 43] ; [ 6 23],[23.33333333 46.66666667] ; [ 9.66666667 19.33333333],0
v3,1,0.116461,2.464286,[13 51] ; [10 18],[16. 48.] ; [ 7. 21.],0
r3,1,0.118395,2.438424,[60 10] ; [28  1],[62.22222222  7.77777778] ; [25.77777778  3.22222222],0
s6,1,0.163674,1.939947,[23 46] ; [14 15],[26.05102041 42.94897959] ; [10.94897959 18.05102041],0
n1,1,0.166264,1.916308,[ 7 24] ; [3 3],[ 8.37837838 22.62162162] ; [1.62162162 4.37837838],0
d3,1,0.221394,1.495312,[39 31] ; [20  9],[41.71717172 28.28282828] ; [17.28282828 11.71717172],0
p11,1,0.242433,1.366393,[32 38] ; [17 12],[34.64646465 35.35353535] ; [14.35353535 14.64646465],0
n2,1,0.27737,1.179933,[18 12] ; [5 1],[19.16666667 10.83333333] ; [3.83333333 2.16666667],0
n4,1,0.439646,0.597207,[30 40] ; [10 19],[28.28282828 41.71717172] ; [11.71717172 17.28282828],0
a7,1,0.439646,0.597207,[40 30] ; [19 10],[41.71717172 28.28282828] ; [17.28282828 11.71717172],0
b5,1,0.439646,0.597207,[40 30] ; [19 10],[41.71717172 28.28282828] ; [17.28282828 11.71717172],0
b1,1,0.467083,0.528869,[37 33] ; [13 16],[35.35353535 34.64646465] ; [14.64646465 14.35353535],0
r4,1,0.468201,0.526219,[48 22] ; [22  7],[49.49494949 20.50505051] ; [20.50505051  8.49494949],0
a3,1,0.482221,0.493836,[41 28] ; [15 14],[39.42857143 29.57142857] ; [16.57142857 12.42857143],0
s1,1,0.483207,0.491618,[ 5 65] ; [ 1 28],[ 4.24242424 65.75757576] ; [ 1.75757576 27.24242424],0
u2,1,0.508332,0.4375,[11 17] ; [7 7],[12. 16.] ; [6. 8.],0
a5,1,0.513764,0.426394,[36 34] ; [17 12],[37.47474747 32.52525253] ; [15.52525253 13.47474747],0
d2,1,0.519773,0.414344,[29 41] ; [10 19],[27.57575758 42.42424242] ; [11.42424242 17.57575758],0
d5,1,0.562869,0.334761,[44 26] ; [20  9],[45.25252525 24.74747475] ; [18.74747475 10.25252525],0
p3,1,0.563144,0.334289,[22 47] ; [11 18],[23.23469388 45.76530612] ; [ 9.76530612 19.23469388],0
u3,1,0.585705,0.297102,[15 14] ; [6 8],[14.1627907 14.8372093] ; [6.8372093 7.1627907],0
s4,1,0.597242,0.279176,[10 60] ; [ 3 26],[ 9.19191919 60.80808081] ; [ 3.80808081 25.19191919],0
v1,1,0.668397,0.183482,[25 43] ; [12 17],[25.93814433 42.06185567] ; [11.06185567 17.93814433],0
s7,1,0.711632,0.136652,[15 47] ; [ 6 23],[14.30769231 47.69230769] ; [ 6.69230769 22.30769231],0
p9,1,0.745459,0.105386,[21 47] ; [ 8 21],[20.32989691 47.67010309] ; [ 8.67010309 20.32989691],0
d4,1,0.767914,0.087087,[55 15] ; [22  7],[54.44444444 15.55555556] ; [22.55555556  6.44444444],0
u1,1,0.779986,0.07803,[ 6 64] ; [ 3 26],[ 6.36363636 63.63636364] ; [ 2.63636364 26.36363636],0
p1,1,0.835834,0.042942,[ 4 65] ; [ 2 27],[ 4.2244898 64.7755102] ; [ 1.7755102 27.2244898],0
a1,1,0.847283,0.03709,[ 3 67] ; [ 1 28],[ 2.82828283 67.17171717] ; [ 1.17171717 27.82828283],0
n3,1,0.871457,0.026182,[21  9] ; [4 2],[20.83333333  9.16666667] ; [4.16666667 1.83333333],0
s3,1,0.87346,0.025365,[25 44] ; [11 18],[25.34693878 43.65306122] ; [10.65306122 18.34693878],0
s8,1,0.873785,0.025234,[11 58] ; [ 5 24],[11.26530612 57.73469388] ; [ 4.73469388 24.26530612],0
a2,1,0.875911,0.024384,[ 8 62] ; [ 3 26],[ 7.77777778 62.22222222] ; [ 3.22222222 25.77777778],0
n6,1,0.875911,0.024384,[35 35] ; [15 14],[35.35353535 34.64646465] ; [14.64646465 14.35353535],0
a8,1,0.884986,0.020924,[ 6 61] ; [ 2 23],[ 5.82608696 61.17391304] ; [ 2.17391304 22.82608696],0
b4,1,0.892293,0.018334,[40 30] ; [17 12],[40.3030303 29.6969697] ; [16.6969697 12.3030303],0
v4,1,0.938003,0.00605,[56 14] ; [23  6],[55.85858586 14.14141414] ; [23.14141414  5.85858586],0
s5,1,0.945045,0.004751,[11 55] ; [ 5 24],[11.11578947 54.88421053] ; [ 4.88421053 24.11578947],0
r2,1,0.961627,0.002315,[56 12] ; [24  5],[56.08247423 11.91752577] ; [23.91752577  5.08247423],0
s2,1,0.964045,0.002032,[19 51] ; [ 8 21],[19.09090909 50.90909091] ; [ 7.90909091 21.09090909],0
r1,1,0.985008,0.000353,[46 24] ; [19 10],[45.95959596 24.04040404] ; [19.04040404  9.95959596],0
d1,1,0.996387,2.1e-05,[29 41] ; [12 17],[28.98989899 41.01010101] ; [12.01010101 16.98989899],0
