Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,104.082117,[256  51] ; [114 154],[197.54782609 109.45217391] ; [172.45217391  95.54782609],1
p8,1,0.0,32.611428,[196 108] ; [106 156],[162.204947 141.795053] ; [139.795053 122.204947],1
p6,1,0.0,28.772428,[154 149] ; [ 76 189],[122.69366197 180.30633803] ; [107.30633803 157.69366197],1
p7,1,0.0,28.348722,[228  75] ; [137 118],[198.19892473 104.80107527] ; [166.80107527  88.19892473],1
p5,1,2e-06,23.107938,[ 58 247] ; [ 15 253],[ 38.85689354 266.14310646] ; [ 34.14310646 233.85689354],1
d2,1,0.000538,11.977624,[175 132] ; [114 154],[154.30086957 152.69913043] ; [134.69913043 133.30086957],1
d1,1,0.001891,9.65289,[207 100] ; [148 122],[188.88214905 118.11785095] ; [166.11785095 103.88214905],0
p2,1,0.002485,9.151633,[269  36] ; [213  57],[255.66956522  49.33043478] ; [226.33043478  43.66956522],0
u1,1,0.002732,8.978351,[ 79 228] ; [ 42 228],[ 64.37954939 242.62045061] ; [ 56.62045061 213.37954939],0
p9,1,0.00319,8.695365,[279  26] ; [220  44],[267.47803163  37.52196837] ; [231.52196837  32.47803163],0
s7,1,0.003318,8.624017,[195  95] ; [146 119],[178.18018018 111.81981982] ; [162.81981982 102.18018018],0
a3,1,0.003534,8.509048,[239  67] ; [181  88],[223.51304348  82.48695652] ; [196.48695652  72.51304348],0
s8,1,0.00495,7.897665,[187 119] ; [133 136],[170.29565217 135.70434783] ; [149.70434783 119.29565217],0
b1,1,0.005585,7.679635,[131 176] ; [ 85 185],[114.9254766 192.0745234] ; [101.0745234 168.9254766],0
p1,1,0.006094,7.522263,[ 37 267] ; [ 15 254],[ 27.58813264 276.41186736] ; [ 24.41186736 244.58813264],0
v1,1,0.006817,7.320652,[186 110] ; [136 128],[170.2 125.8] ; [151.8 112.2],0
v2,1,0.007313,7.194417,[185 110] ; [131 124],[169.49090909 125.50909091] ; [146.50909091 108.49090909],0
p10,1,0.007509,7.147026,[267  38] ; [210  55],[255.23684211  49.76315789] ; [221.76315789  43.23684211],0
a4,1,0.008614,6.901213,[158 148] ; [109 159],[142.33797909 163.66202091] ; [124.66202091 143.33797909],0
p12,1,0.009166,6.790105,[ 39 266] ; [ 17 252],[ 29.75609756 275.24390244] ; [ 26.24390244 242.75609756],0
v3,1,0.011403,6.401447,[134 160] ; [ 91 169],[119.40433213 174.59566787] ; [105.59566787 154.40433213],0
s5,1,0.011868,6.33044,[145 151] ; [101 162],[130.26118068 165.73881932] ; [115.73881932 147.26118068],0
n4,1,0.019579,5.449061,[250  56] ; [198  71],[238.41391304  67.58608696] ; [209.58608696  59.41391304],0
a5,1,0.032371,4.578737,[243  64] ; [193  77],[231.97920277  75.02079723] ; [204.02079723  65.97920277],0
p11,1,0.033082,4.541515,[248  59] ; [198  72],[237.29982669  69.70017331] ; [208.70017331  61.29982669],0
d5,1,0.041391,4.159954,[265  41] ; [216  53],[255.97565217  50.02434783] ; [225.02434783  43.97565217],0
a2,1,0.069763,3.288581,[ 91 216] ; [ 62 208],[ 81.40554593 225.59445407] ; [ 71.59445407 198.40554593],0
b3,1,0.075783,3.153107,[ 81 113] ; [ 50 104],[ 73.02873563 120.97126437] ; [57.97126437 96.02873563],0
b2,1,0.075783,3.153107,[ 81 113] ; [ 50 104],[ 73.02873563 120.97126437] ; [57.97126437 96.02873563],0
r4,1,0.08459,2.974429,[297  10] ; [253  17],[292.63431542  14.36568458] ; [257.36568458  12.63431542],0
a1,1,0.09544,2.780136,[ 21 286] ; [ 10 260],[ 16.49393414 290.50606586] ; [ 14.50606586 255.49393414],0
b5,1,0.106147,2.610664,[180 127] ; [176  94],[189.41421144 117.58578856] ; [166.58578856 103.41421144],0
d4,1,0.112571,2.517754,[264  42] ; [219  50],[257.04  48.96] ; [225.96  43.04],0
n5,1,0.113498,2.504822,[246  59] ; [203  67],[238.16521739  66.83478261] ; [210.83478261  59.16521739],0
a8,1,0.134088,2.24453,[ 34 250] ; [ 40 202],[ 39.95437262 244.04562738] ; [ 34.04562738 207.95437262],0
n2,1,0.175522,1.835135,[37 14] ; [66 14],[40.09923664 10.90076336] ; [62.90076336 17.09923664],0
n6,1,0.184008,1.764956,[270  35] ; [228  41],[264.61672474  40.38327526] ; [233.38327526  35.61672474],0
r3,1,0.312483,1.02015,[299   7] ; [259  10],[296.95304348   9.04695652] ; [261.04695652   7.95304348],0
u2,1,0.320433,0.987179,[42 24] ; [49 39],[39. 27.] ; [52. 36.],0
s2,1,0.45639,0.554734,[207  98] ; [174  94],[202.80104712 102.19895288] ; [178.19895288  89.80104712],0
a7,1,0.47284,0.515332,[222  84] ; [203  67],[225.78125  80.21875] ; [199.21875  70.78125],0
u4,1,0.494689,0.466311,[ 11 296] ; [  7 263],[  9.57712305 297.42287695] ; [  8.42287695 261.57712305],0
u3,1,0.500605,0.453653,[45 23] ; [53 34],[42.99354839 25.00645161] ; [55.00645161 31.99354839],0
n3,1,0.546343,0.36391,[38 13] ; [55 24],[36.48461538 14.51538462] ; [56.51538462 22.48461538],0
a6,1,0.590036,0.290288,[204 102] ; [185  84],[207.01565217  98.98434783] ; [181.98434783  87.01565217],0
n1,1,0.604872,0.267711,[23 28] ; [32 47],[21.57692308 29.42307692] ; [33.42307692 45.57692308],0
b4,1,0.68577,0.163703,[187 120] ; [160 110],[184.62564991 122.37435009] ; [162.37435009 107.62564991],0
s1,1,0.715957,0.132399,[ 11 294] ; [ 11 251],[ 11.83421517 293.16578483] ; [ 10.16578483 251.83421517],0
d3,1,0.865224,0.028807,[216  91] ; [191  78],[216.92534722  90.07465278] ; [190.07465278  78.92534722],0
s4,1,0.959482,0.002581,[ 66 238] ; [ 58 207],[ 66.24956063 237.75043937] ; [ 57.75043937 207.24956063],0
s3,1,0.966631,0.00175,[216  88] ; [188  76],[216.22535211  87.77464789] ; [187.77464789  76.22535211],0
r1,1,0.96891,0.001519,[260  45] ; [229  40],[259.83449477  45.16550523] ; [229.16550523  39.83449477],0
v4,1,0.992025,0.0001,[299   8] ; [263   7],[299.01906412   7.98093588] ; [262.98093588   7.01906412],0
