Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.429684,[ 5 25] ; [67 19],[18.62068966 11.37931034] ; [53.37931034 32.62068966],1
a4,1,0.361895,0.831308,[14 16] ; [32 54],[11.89655172 18.10344828] ; [34.10344828 51.89655172],0
n2,1,0.381715,0.765172,[8 8] ; [19 11],[9.39130435 6.60869565] ; [17.60869565 12.39130435],0
n5,1,0.401949,0.702489,[15 15] ; [35 50],[13.04347826 16.95652174] ; [36.95652174 48.04347826],0
a5,1,0.425556,0.63492,[16 14] ; [53 33],[17.84482759 12.15517241] ; [51.15517241 34.84482759],0
n4,1,0.467491,0.527901,[18 12] ; [45 41],[16.29310345 13.70689655] ; [46.70689655 39.29310345],0
p5,1,0.484335,0.489087,[ 1 28] ; [ 6 79],[ 1.78070175 27.21929825] ; [ 5.21929825 79.78070175],0
s3,1,0.496478,0.462456,[ 6 23] ; [23 62],[ 7.37719298 21.62280702] ; [21.62280702 63.37719298],0
a2,1,0.533719,0.387306,[ 6 24] ; [13 73],[ 4.9137931 25.0862069] ; [14.0862069 71.9137931],0
d2,1,0.56874,0.324795,[14 16] ; [35 51],[12.67241379 17.32758621] ; [36.32758621 49.67241379],0
a8,1,0.620426,0.24527,[ 3 26] ; [ 6 75],[ 2.37272727 26.62727273] ; [ 6.62727273 74.37272727],0
a3,1,0.680595,0.169457,[18 11] ; [57 29],[18.91304348 10.08695652] ; [56.08695652 29.91304348],0
s4,1,0.754574,0.097727,[ 3 27] ; [ 7 79],[ 2.5862069 27.4137931] ; [ 7.4137931 78.5862069],0
d1,1,0.781321,0.07706,[11 19] ; [34 52],[11.63793103 18.36206897] ; [33.36206897 52.63793103],0
b4,1,0.848423,0.036531,[17 13] ; [47 39],[16.55172414 13.44827586] ; [47.44827586 38.55172414],0
s5,1,0.871861,0.026016,[ 4 26] ; [10 72],[ 3.75 26.25] ; [10.25 71.75],0
s1,1,0.877238,0.023861,[ 2 28] ; [ 5 80],[ 1.82608696 28.17391304] ; [ 5.17391304 79.82608696],0
