Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.960751,[21 49] ; [115  24],[45.55023923 24.44976077] ; [90.44976077 48.55023923],1
a5,1,2.9e-05,17.5,[28 42] ; [98 42],[42. 28.] ; [84. 56.],1
a4,1,3.9e-05,16.901355,[15 55] ; [71 68],[28.80382775 41.19617225] ; [57.19617225 81.80382775],1
s7,1,0.00096,10.902523,[10 57] ; [50 83],[20.1 46.9] ; [39.9 93.1],1
d2,1,0.001045,10.745281,[22 48] ; [76 61],[33.14009662 36.85990338] ; [64.85990338 72.14009662],0
n6,1,0.00498,7.886672,[44 26] ; [113  27],[52.33333333 17.66666667] ; [104.66666667  35.33333333],0
p6,1,0.005507,7.704939,[ 2 68] ; [ 22 117],[ 8.03827751 61.96172249] ; [ 15.96172249 123.03827751],0
s8,1,0.008453,6.934985,[11 59] ; [46 94],[19. 51.] ; [ 38. 102.],0
u1,1,0.016199,5.781101,[ 4 66] ; [ 25 115],[ 9.66666667 60.33333333] ; [ 19.33333333 120.66666667],0
p3,1,0.026554,4.919568,[10 60] ; [ 39 100],[16.41148325 53.58851675] ; [ 32.58851675 106.41148325],0
a8,1,0.030154,4.700464,[ 1 65] ; [ 13 118],[ 4.69035533 61.30964467] ; [  9.30964467 121.69035533],0
p4,1,0.034055,4.491919,[16 54] ; [52 87],[22.77511962 47.22488038] ; [45.22488038 93.77511962],0
p10,1,0.04446,4.039024,[35 34] ; [90 48],[41.66666667 27.33333333] ; [83.33333333 54.66666667],0
v3,1,0.045157,4.01278,[10 57] ; [37 97],[15.66666667 51.33333333] ; [ 31.33333333 102.66666667],0
p11,1,0.04679,3.952941,[35 35] ; [90 50],[41.66666667 28.33333333] ; [83.33333333 56.66666667],0
s3,1,0.04863,3.888084,[22 48] ; [63 75],[28.60576923 41.39423077] ; [56.39423077 81.60576923],0
u3,1,0.06533,3.396618,[19 13] ; [18 29],[14.98734177 17.01265823] ; [22.01265823 24.98734177],0
a2,1,0.066798,3.36,[ 7 63] ; [ 28 112],[11.66666667 58.33333333] ; [ 23.33333333 116.66666667],0
a3,1,0.075001,3.170037,[38 32] ; [93 46],[43.87559809 26.12440191] ; [87.12440191 51.87559809],0
p1,1,0.086378,2.940606,[ 3 67] ; [ 16 123],[ 6.36363636 63.63636364] ; [ 12.63636364 126.36363636],0
n1,1,0.107709,2.587522,[11 24] ; [24 25],[14.58333333 20.41666667] ; [20.41666667 28.58333333],0
p9,1,0.109867,2.556139,[38 29] ; [94 44],[43.14146341 23.85853659] ; [88.85853659 49.14146341],0
n3,1,0.129465,2.298907,[17 17] ; [32 16],[20.31707317 13.68292683] ; [28.68292683 19.31707317],0
n2,1,0.143655,2.138365,[18 16] ; [35 16],[21.2 12.8] ; [31.8 19.2],0
a1,1,0.207196,1.590909,[ 2 68] ; [ 10 130],[ 4. 66.] ; [  8. 132.],0
s2,1,0.217888,1.518229,[18 51] ; [48 91],[21.89423077 47.10576923] ; [44.10576923 94.89423077],0
s6,1,0.221931,1.491843,[28 42] ; [68 71],[32.15311005 37.84688995] ; [63.84688995 75.15311005],0
r4,1,0.229957,1.44113,[47 23] ; [105  35],[50.66666667 19.33333333] ; [101.33333333  38.66666667],0
b5,1,0.236724,1.4,[44 26] ; [76 64],[40. 30.] ; [80. 60.],0
r1,1,0.26891,1.222299,[42 27] ; [96 44],[45.55980861 23.44019139] ; [92.44019139 47.55980861],0
p5,1,0.276895,1.182266,[ 1 69] ; [  6 134],[ 2.33333333 67.66666667] ; [  4.66666667 135.33333333],0
b1,1,0.370028,0.803571,[25 45] ; [59 81],[28. 42.] ; [56. 84.],0
s4,1,0.387799,0.745832,[15 55] ; [ 23 116],[12.72727273 57.27272727] ; [ 25.27272727 113.72727273],0
r2,1,0.426506,0.632318,[58 12] ; [120  18],[59.90384615 10.09615385] ; [118.09615385  19.90384615],0
p8,1,0.433442,0.613583,[16 53] ; [ 26 114],[13.86602871 55.13397129] ; [ 28.13397129 111.86602871],0
d1,1,0.434884,0.609745,[33 37] ; [74 66],[35.66666667 34.33333333] ; [71.33333333 68.66666667],0
a7,1,0.514241,0.425427,[48 22] ; [89 50],[45.88516746 24.11483254] ; [91.11483254 47.88516746],0
p2,1,0.554113,0.35,[38 32] ; [82 58],[40. 30.] ; [80. 60.],0
u2,1,0.587033,0.295002,[13 19] ; [22 25],[14.17721519 17.82278481] ; [20.82278481 26.17721519],0
a6,1,0.614518,0.253648,[42 28] ; [89 51],[43.66666667 26.33333333] ; [87.33333333 52.66666667],0
b3,1,0.64406,0.213471,[11 24] ; [28 50],[12.07964602 22.92035398] ; [26.92035398 51.07964602],0
b2,1,0.64406,0.213471,[11 24] ; [28 50],[12.07964602 22.92035398] ; [26.92035398 51.07964602],0
v2,1,0.646626,0.210181,[22 46] ; [47 85],[23.46 44.54] ; [45.54 86.46],0
r3,1,0.681494,0.168449,[59 11] ; [114  25],[57.94258373 12.05741627] ; [115.05741627  23.94258373],0
d3,1,0.763619,0.090439,[44 26] ; [85 55],[43. 27.] ; [86. 54.],0
s5,1,0.831568,0.045237,[15 54] ; [ 27 105],[14.41791045 54.58208955] ; [ 27.58208955 104.41791045],0
d4,1,0.838671,0.04145,[53 17] ; [107  32],[53.58851675 16.41148325] ; [106.41148325  32.58851675],0
v4,1,0.898088,0.016404,[58 12] ; [115  25],[57.66666667 12.33333333] ; [115.33333333  24.66666667],0
b4,1,0.918643,0.010433,[45 25] ; [91 49],[45.33333333 24.66666667] ; [90.66666667 49.33333333],0
s1,1,0.980689,0.000586,[ 4 66] ; [  8 130],[ 4.03846154 65.96153846] ; [  7.96153846 130.03846154],0
d5,1,1.0,0.0,[51 19] ; [102  38],[51. 19.] ; [102.  38.],0
u4,1,1.0,0.0,[ 1 69] ; [  2 138],[ 1. 69.] ; [  2. 138.],0
