Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000232,13.555675,[119  11] ; [35 15],[111.22222222  18.77777778] ; [42.77777778  7.22222222],1
n4,1,0.000746,11.370193,[83 47] ; [18 32],[72.94444444 57.05555556] ; [28.05555556 21.94444444],1
v4,1,0.001335,10.294014,[118  12] ; [36 14],[111.22222222  18.77777778] ; [42.77777778  7.22222222],0
p11,1,0.003136,8.726537,[98 33] ; [26 24],[89.74585635 41.25414365] ; [34.25414365 15.74585635],0
r4,1,0.003461,8.546923,[102  29] ; [28 22],[94.08839779 36.91160221] ; [35.91160221 14.08839779],0
v2,1,0.013467,6.106702,[57 66] ; [12 35],[49.92352941 73.07647059] ; [19.07647059 27.92352941],0
p3,1,0.019379,5.467001,[44 87] ; [ 8 42],[37.63535912 93.36464088] ; [14.36464088 35.63535912],0
p2,1,0.020531,5.366182,[96 34] ; [28 22],[89.55555556 40.44444444] ; [34.44444444 15.55555556],0
n5,1,0.021712,5.268744,[83 47] ; [22 27],[76.25698324 53.74301676] ; [28.74301676 20.25698324],0
p10,1,0.029659,4.728926,[83 45] ; [23 26],[76.65536723 51.34463277] ; [29.34463277 19.65536723],0
v3,1,0.030324,4.690832,[36 92] ; [ 6 42],[30.54545455 97.45454545] ; [11.45454545 36.54545455],0
p4,1,0.032593,4.567011,[51 78] ; [11 38],[44.93258427 84.06741573] ; [17.06741573 31.93258427],0
b1,1,0.03289,4.551504,[43 88] ; [25 25],[49.21546961 81.78453039] ; [18.78453039 31.21546961],0
d5,1,0.052997,3.744,[78 52] ; [22 28],[72.22222222 57.77777778] ; [27.77777778 22.22222222],0
a7,1,0.054478,3.697979,[84 44] ; [25 25],[78.38202247 49.61797753] ; [30.61797753 19.38202247],0
d3,1,0.058775,3.571605,[71 59] ; [19 30],[65.36312849 64.63687151] ; [24.63687151 24.36312849],0
p9,1,0.06054,3.522533,[92 36] ; [28 21],[86.77966102 41.22033898] ; [33.22033898 15.77966102],0
s1,1,0.073491,3.203264,[  3 126] ; [ 4 45],[  5.07303371 123.92696629] ; [ 1.92696629 47.07303371],0
a1,1,0.074844,3.173461,[  3 128] ; [ 4 46],[  5.06629834 125.93370166] ; [ 1.93370166 48.06629834],0
s6,1,0.086989,2.929238,[59 69] ; [16 34],[53.93258427 74.06741573] ; [21.06741573 28.93258427],0
s2,1,0.142256,2.153388,[37 92] ; [ 9 41],[33.15083799 95.84916201] ; [12.84916201 37.15083799],0
u2,1,0.160081,1.973456,[34 45] ; [19 14],[37.38392857 41.61607143] ; [15.61607143 17.38392857],0
s5,1,0.161312,1.961879,[ 21 105] ; [ 4 44],[ 18.10344828 107.89655172] ; [ 6.89655172 41.10344828],0
p8,1,0.165517,1.923088,[48 82] ; [13 37],[44.05555556 85.94444444] ; [16.94444444 33.05555556],0
p1,1,0.181239,1.787432,[  6 123] ; [ 5 45],[  7.9273743 121.0726257] ; [ 3.0726257 46.9273743],0
r2,1,0.182594,1.77638,[112  18] ; [39 11],[109.05555556  20.94444444] ; [41.94444444  8.05555556],0
p7,1,0.224242,1.477017,[65 63] ; [19 28],[61.44 66.56] ; [22.56 24.44],0
s8,1,0.240105,1.379976,[ 19 112] ; [ 4 46],[ 16.64640884 114.35359116] ; [ 6.35359116 43.64640884],0
a4,1,0.297462,1.085538,[ 24 106] ; [ 6 44],[ 21.66666667 108.33333333] ; [ 8.33333333 41.66666667],0
d1,1,0.301305,1.06841,[36 95] ; [10 40],[33.29281768 97.70718232] ; [12.70718232 37.29281768],0
p5,1,0.32367,0.974061,[  7 123] ; [ 1 49],[  5.77777778 124.22222222] ; [ 2.22222222 47.77777778],0
a8,1,0.33368,0.934562,[ 16 105] ; [ 4 46],[ 14.15204678 106.84795322] ; [ 5.84795322 44.15204678],0
v1,1,0.391811,0.733313,[48 80] ; [15 34],[45.55932203 82.44067797] ; [17.44067797 31.55932203],0
b2,1,0.440896,0.593948,[14 52] ; [ 8 20],[15.44680851 50.55319149] ; [ 6.55319149 21.44680851],0
b3,1,0.440896,0.593948,[14 52] ; [ 8 20],[15.44680851 50.55319149] ; [ 6.55319149 21.44680851],0
a6,1,0.477167,0.50533,[68 63] ; [23 27],[65.86187845 65.13812155] ; [25.13812155 24.86187845],0
n1,1,0.504909,0.444604,[10 24] ; [ 8 13],[11.12727273 22.87272727] ; [ 6.87272727 14.12727273],0
a3,1,0.55493,0.34856,[50 79] ; [17 33],[48.2849162 80.7150838] ; [18.7150838 31.2849162],0
d2,1,0.581574,0.303697,[31 99] ; [10 40],[ 29.61111111 100.38888889] ; [11.38888889 38.61111111],0
s4,1,0.717278,0.131116,[ 18 110] ; [ 6 44],[ 17.25842697 110.74157303] ; [ 6.74157303 43.25842697],0
d4,1,0.734095,0.115385,[79 51] ; [29 21],[78. 52.] ; [30. 20.],0
u1,1,0.823534,0.04973,[  2 129] ; [ 1 49],[  2.17127072 128.82872928] ; [ 0.82872928 49.17127072],0
u3,1,0.82863,0.046855,[37 43] ; [16 17],[37.52212389 42.47787611] ; [15.47787611 17.52212389],0
r1,1,0.837146,0.042249,[75 55] ; [28 22],[74.38888889 55.61111111] ; [28.61111111 21.38888889],0
p6,1,0.843611,0.038918,[ 28 102] ; [11 37],[ 28.48314607 101.51685393] ; [10.51685393 37.48314607],0
s3,1,0.912218,0.012153,[50 76] ; [19 30],[49.68 76.32] ; [19.32 29.68],0
b5,1,0.936126,0.006422,[83 48] ; [32 18],[83.2320442 47.7679558] ; [31.7679558 18.2320442],0
n3,1,0.946849,0.004444,[24 10] ; [15  6],[24.10909091  9.89090909] ; [14.89090909  6.10909091],0
b4,1,0.998515,3e-06,[76 55] ; [29 21],[75.99447514 55.00552486] ; [29.00552486 20.99447514],0
n2,1,1.0,0.0,[22 11] ; [14  7],[22. 11.] ; [14.  7.],0
