Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.016806,5.716484,[3 2] ; [ 1 12],[1.11111111 3.88888889] ; [ 2.88888889 10.11111111],0
p6,1,0.058375,3.582959,[3 2] ; [ 2 11],[1.38888889 3.61111111] ; [3.61111111 9.38888889],0
s8,1,0.058375,3.582959,[3 2] ; [ 2 11],[1.38888889 3.61111111] ; [3.61111111 9.38888889],0
p8,1,0.059739,3.544615,[4 1] ; [4 9],[2.22222222 2.77777778] ; [5.77777778 7.22222222],0
p5,1,0.11863,2.435317,[2 3] ; [ 1 11],[0.88235294 4.11764706] ; [2.11764706 9.88235294],0
s2,1,0.136641,2.215385,[3 2] ; [ 3 10],[1.66666667 3.33333333] ; [4.33333333 8.66666667],0
d5,1,0.136641,2.215385,[2 3] ; [10  3],[3.33333333 1.66666667] ; [8.66666667 4.33333333],0
s3,1,0.153514,2.036982,[2 2] ; [ 2 11],[0.94117647 3.05882353] ; [3.05882353 9.94117647],0
p3,1,0.168843,1.893182,[3 2] ; [3 9],[1.76470588 3.23529412] ; [4.23529412 7.76470588],0
p2,1,0.168843,1.893182,[3 2] ; [3 9],[1.76470588 3.23529412] ; [4.23529412 7.76470588],0
b4,1,0.195539,1.675385,[4 1] ; [6 7],[2.77777778 2.22222222] ; [7.22222222 5.77777778],0
v2,1,0.254524,1.298302,[3 2] ; [4 9],[1.94444444 3.05555556] ; [5.05555556 7.94444444],0
p1,1,0.260531,1.265934,[2 3] ; [ 2 11],[1.11111111 3.88888889] ; [ 2.88888889 10.11111111],0
b3,1,0.303052,1.060714,[1 3] ; [4 3],[1.81818182 2.18181818] ; [3.18181818 3.81818182],0
b2,1,0.303052,1.060714,[1 3] ; [4 3],[1.81818182 2.18181818] ; [3.18181818 3.81818182],0
p4,1,0.308709,1.03619,[3 2] ; [4 8],[2.05882353 2.94117647] ; [4.94117647 7.05882353],0
s7,1,0.308709,1.03619,[3 2] ; [4 8],[2.05882353 2.94117647] ; [4.94117647 7.05882353],0
d4,1,0.410117,0.678462,[2 3] ; [8 5],[2.77777778 2.22222222] ; [7.22222222 5.77777778],0
s6,1,0.410117,0.678462,[3 2] ; [5 8],[2.22222222 2.77777778] ; [5.77777778 7.22222222],0
d2,1,0.410117,0.678462,[2 3] ; [8 5],[2.77777778 2.22222222] ; [7.22222222 5.77777778],0
b5,1,0.410117,0.678462,[3 2] ; [5 8],[2.22222222 2.77777778] ; [5.77777778 7.22222222],0
p12,1,0.45675,0.553846,[1 4] ; [ 1 12],[0.55555556 4.44444444] ; [ 1.44444444 11.55555556],0
u1,1,0.45675,0.553846,[1 4] ; [ 1 12],[0.55555556 4.44444444] ; [ 1.44444444 11.55555556],0
s4,1,0.45675,0.553846,[1 4] ; [ 1 12],[0.55555556 4.44444444] ; [ 1.44444444 11.55555556],0
p11,1,0.472766,0.515503,[2 3] ; [ 3 10],[1.38888889 3.61111111] ; [3.61111111 9.38888889],0
p10,1,0.598725,0.276923,[3 2] ; [6 7],[2.5 2.5] ; [6.5 6.5],0
a7,1,0.598725,0.276923,[3 2] ; [6 7],[2.5 2.5] ; [6.5 6.5],0
p7,1,0.610689,0.259174,[2 3] ; [3 8],[1.5625 3.4375] ; [3.4375 7.5625],0
n3,1,0.67329,0.177778,[1 1] ; [2 4],[0.75 1.25] ; [2.25 3.75],0
a6,1,0.813945,0.055385,[3 2] ; [7 6],[2.77777778 2.22222222] ; [7.22222222 5.77777778],0
a4,1,0.813945,0.055385,[2 3] ; [6 7],[2.22222222 2.77777778] ; [5.77777778 7.22222222],0
p9,1,0.813945,0.055385,[3 2] ; [7 6],[2.77777778 2.22222222] ; [7.22222222 5.77777778],0
a2,1,0.888153,0.01978,[1 4] ; [ 3 10],[1.11111111 3.88888889] ; [ 2.88888889 10.11111111],0
s1,1,0.888153,0.01978,[1 4] ; [ 3 10],[1.11111111 3.88888889] ; [ 2.88888889 10.11111111],0
d1,1,0.95218,0.003596,[2 3] ; [5 8],[1.94444444 3.05555556] ; [5.05555556 7.94444444],0
d3,1,0.95218,0.003596,[3 2] ; [8 5],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
v1,1,0.95218,0.003596,[3 2] ; [8 5],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
