Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,31.859033,[187  71] ; [55 73],[161.75129534  96.24870466] ; [80.24870466 47.75129534],1
d3,1,0.0,29.98466,[186  71] ; [56 72],[161.54285714  95.45714286] ; [80.45714286 47.54285714],1
d4,1,0.000287,13.155429,[210  48] ; [82 45],[195.67792208  62.32207792] ; [96.32207792 30.67792208],1
a2,1,0.000964,10.896032,[ 63 196] ; [ 13 115],[ 50.8630491 208.1369509] ; [ 25.1369509 102.8630491],1
b5,1,0.001159,10.554459,[170  89] ; [62 66],[155.26614987 103.73385013] ; [76.73385013 51.26614987],0
d5,1,0.001454,10.135961,[207  51] ; [83 44],[194.33766234  63.66233766] ; [95.66233766 31.33766234],0
u1,1,0.007349,7.185714,[ 44 215] ; [  9 119],[ 35.47028424 223.52971576] ; [ 17.52971576 110.47028424],0
r4,1,0.007746,7.091292,[235  24] ; [104  24],[226.87596899  32.12403101] ; [112.12403101  15.87596899],0
p2,1,0.008132,7.004255,[211  47] ; [88 38],[200.890625  57.109375] ; [98.109375 27.890625],0
p8,1,0.022774,5.185635,[132 125] ; [50 78],[121.49090909 135.50909091] ; [60.50909091 67.49090909],0
d1,1,0.023389,5.139399,[143 116] ; [55 73],[132.51162791 126.48837209] ; [65.48837209 62.51162791],0
p4,1,0.036554,4.371066,[147 111] ; [58 69],[137.37662338 120.62337662] ; [67.62337662 59.37662338],0
u3,1,0.037725,4.317375,[57 29] ; [23 25],[51.34328358 34.65671642] ; [28.65671642 19.34328358],0
s2,1,0.037923,4.308485,[128 129] ; [49 78],[118.4609375 138.5390625] ; [58.5390625 68.4609375],0
r3,1,0.041887,4.139775,[237  21] ; [109  19],[231.2642487  26.7357513] ; [114.7357513  13.2642487],0
v4,1,0.043556,4.073687,[247  11] ; [115  12],[242.58701299  15.41298701] ; [119.41298701   7.58701299],0
r1,1,0.055767,3.658992,[198  59] ; [87 41],[190.24675325  66.75324675] ; [94.75324675 33.24675325],0
p10,1,0.117008,2.456917,[192  63] ; [86 41],[185.57591623  69.42408377] ; [92.42408377 34.57591623],0
a1,1,0.118048,2.443037,[  9 250] ; [  9 119],[ 12.04651163 246.95348837] ; [  5.95348837 122.04651163],0
b1,1,0.120904,2.405566,[102 157] ; [61 67],[109.0878553 149.9121447] ; [53.9121447 74.0878553],0
p9,1,0.124746,2.356701,[200  54] ; [91 36],[194.  60.] ; [97. 30.],0
u2,1,0.18032,1.794987,[48 38] ; [21 27],[44.28358209 41.71641791] ; [24.71641791 23.28358209],0
b3,1,0.207954,1.585612,[ 49 102] ; [33 48],[53.37068966 97.62931034] ; [28.62931034 52.37068966],0
b2,1,0.207954,1.585612,[ 49 102] ; [33 48],[53.37068966 97.62931034] ; [28.62931034 52.37068966],0
n5,1,0.236653,1.400423,[183  76] ; [97 30],[187.87564767  71.12435233] ; [92.12435233 34.87564767],0
s5,1,0.272307,1.205087,[ 74 178] ; [43 80],[ 78.624 173.376] ; [38.376 84.624],0
s7,1,0.278684,1.173498,[101 144] ; [58 65],[105.85597826 139.14402174] ; [53.14402174 69.85597826],0
a4,1,0.286023,1.138246,[106 152] ; [59 67],[110.859375 147.140625] ; [54.140625 71.859375],0
p7,1,0.357573,0.846399,[144 107] ; [66 60],[139.81432361 111.18567639] ; [70.18567639 55.81432361],0
d2,1,0.393737,0.727369,[113 145] ; [61 65],[116.90625 141.09375] ; [57.09375 68.90625],0
n3,1,0.408753,0.682424,[42 20] ; [27 18],[39.98130841 22.01869159] ; [29.01869159 15.98130841],0
b4,1,0.411354,0.674885,[147 112] ; [67 61],[143.21963824 115.78036176] ; [70.78036176 57.21963824],0
