Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,73.638822,[187 177] ; [208  36],[236.48026316 127.51973684] ; [158.51973684  85.48026316],1
p4,1,0.0,62.022972,[189 179] ; [203  43],[234.94462541 133.05537459] ; [157.05537459  88.94462541],1
p8,1,0.0,52.017443,[157 208] ; [178  67],[200.45081967 164.54918033] ; [134.54918033 110.45081967],1
p3,1,0.0,29.671053,[165 204] ; [165  81],[198. 171.] ; [132. 114.],1
s8,1,0.0,27.063772,[142 226] ; [147  98],[173.49429038 194.50570962] ; [115.50570962 129.49429038],1
p2,1,1e-06,24.678438,[285  85] ; [228  19],[307.63371151  62.36628849] ; [205.36628849  41.63371151],1
p5,1,1e-06,24.411068,[ 33 333] ; [ 58 189],[ 54.33278956 311.66721044] ; [ 36.66721044 210.33278956],1
s7,1,2e-06,22.383817,[162 192] ; [153  80],[189.96592845 164.03407155] ; [125.03407155 107.96592845],1
p9,1,4e-06,21.112019,[294  70] ; [231  15],[313.27868852  50.72131148] ; [211.72131148  34.27868852],1
s5,1,1e-05,19.511287,[104 257] ; [109 125],[129.23193277 231.76806723] ; [ 83.76806723 150.23193277],1
v1,1,8.9e-05,15.355164,[181 176] ; [163  81],[204.33943428 152.66056572] ; [139.66056572 104.33943428],1
s2,1,0.000123,14.75184,[170 196] ; [152  92],[193.2 172.8] ; [128.8 115.2],1
s6,1,0.000384,12.606815,[234 131] ; [185  53],[253.62354892 111.37645108] ; [165.37645108  72.62354892],1
n6,1,0.00151,10.066964,[325  44] ; [235  11],[336.  33.] ; [224.  22.],0
p12,1,0.00333,8.617335,[ 25 345] ; [ 34 211],[ 35.49593496 334.50406504] ; [ 23.50406504 221.49593496],0
r4,1,0.003352,8.604996,[319  52] ; [231  16],[330.17799353  40.82200647] ; [219.82200647  27.17799353],0
b3,1,0.00501,7.875648,[ 82 155] ; [77 81],[ 95.4 141.6] ; [63.6 94.4],0
b2,1,0.00501,7.875648,[ 82 155] ; [77 81],[ 95.4 141.6] ; [63.6 94.4],0
p10,1,0.006187,7.495049,[297  71] ; [218  27],[309.1680261  58.8319739] ; [205.8319739  39.1680261],0
s3,1,0.008445,6.936598,[196 168] ; [157  86],[211.68369028 152.31630972] ; [141.31630972 101.68369028],0
p1,1,0.011487,6.388345,[ 29 341] ; [ 35 212],[ 38.37925446 331.62074554] ; [ 25.62074554 221.37925446],0
r3,1,0.016308,5.769354,[335  34] ; [234  10],[342.51386623  26.48613377] ; [226.48613377  17.51386623],0
v4,1,0.02716,4.88059,[340  30] ; [236   9],[346.53658537  23.46341463] ; [229.46341463  15.53658537],0
u1,1,0.02802,4.826821,[ 66 305] ; [ 62 185],[ 76.84142395 294.15857605] ; [ 51.15857605 195.84142395],0
d1,1,0.031645,4.617648,[216 155] ; [165  82],[228.72330097 142.27669903] ; [152.27669903  94.72330097],0
v2,1,0.05686,3.626675,[188 166] ; [147  94],[199.31092437 154.68907563] ; [135.68907563 105.31092437],0
r2,1,0.057454,3.609404,[341  25] ; [236   8],[346.2  19.8] ; [230.8  13.2],0
u4,1,0.061047,3.508714,[  6 365] ; [ 10 236],[  9.62074554 361.37925446] ; [  6.37925446 239.62074554],0
d3,1,0.061542,3.495323,[238 132] ; [176  70],[248.66883117 121.33116883] ; [165.33116883  80.66883117],0
d4,1,0.068366,3.321826,[290  79] ; [207  38],[298.68566775  70.31433225] ; [198.31433225  46.68566775],0
v3,1,0.097162,2.751517,[148 209] ; [116 124],[157.86934673 199.13065327] ; [106.13065327 133.86934673],0
a1,1,0.136147,2.22098,[ 19 352] ; [ 20 227],[ 23.41262136 347.58737864] ; [ 15.58737864 231.41262136],0
a3,1,0.153017,2.041919,[264 105] ; [188  57],[271.64169381  97.35830619] ; [180.35830619  64.64169381],0
r1,1,0.153855,2.033605,[292  77] ; [206  40],[298.8  70.2] ; [199.2  46.8],0
p11,1,0.163081,1.945418,[291  80] ; [205  42],[297.7605178  73.2394822] ; [198.2394822  48.7605178],0
a4,1,0.210094,1.570782,[171 197] ; [127 119],[178.60586319 189.39413681] ; [119.39413681 126.60586319],0
s4,1,0.363884,0.824445,[ 50 318] ; [ 39 201],[ 53.86842105 314.13157895] ; [ 35.13157895 204.86842105],0
d5,1,0.366166,0.816636,[299  71] ; [205  40],[303.2195122  66.7804878] ; [200.7804878  44.2195122],0
u3,1,0.37633,0.782658,[54 53] ; [34 25],[56.72289157 50.27710843] ; [31.27710843 27.72289157],0
a5,1,0.400058,0.708153,[279  92] ; [193  54],[283.35275081  87.64724919] ; [188.64724919  58.35275081],0
b4,1,0.414819,0.664946,[207 164] ; [146 101],[211.91423948 159.08576052] ; [141.08576052 105.91423948],0
d2,1,0.430462,0.621576,[191 176] ; [136 110],[195.77324633 171.22675367] ; [131.22675367 114.77324633],0
a6,1,0.44478,0.583919,[257 113] ; [163  82],[252.68292683 117.31707317] ; [167.31707317  77.68292683],0
b5,1,0.454388,0.559683,[223 148] ; [141 106],[218.51779935 152.48220065] ; [145.48220065 101.51779935],0
n2,1,0.485872,0.485655,[69 20] ; [28 11],[67.4453125 21.5546875] ; [29.5546875  9.4453125],0
a7,1,0.628697,0.233831,[258 112] ; [176  70],[260.68181818 109.31818182] ; [173.31818182  72.68181818],0
u2,1,0.643629,0.214027,[53 52] ; [32 27],[54.42073171 50.57926829] ; [30.57926829 28.42073171],0
a2,1,0.729888,0.119215,[ 96 275] ; [ 67 180],[ 97.85275081 273.14724919] ; [ 65.14724919 181.85275081],0
n3,1,0.845634,0.037905,[61 27] ; [27 11],[61.46031746 26.53968254] ; [26.53968254 11.46031746],0
b1,1,0.882754,0.02175,[148 223] ; [100 147],[148.8802589 222.1197411] ; [ 99.1197411 147.8802589],0
s1,1,0.920455,0.009972,[ 14 350] ; [  9 235],[ 13.76973684 350.23026316] ; [  9.23026316 234.76973684],0
n1,1,0.952861,0.003494,[44 43] ; [19 19],[43.848 43.152] ; [19.152 18.848],0
a8,1,0.962664,0.002191,[ 56 280] ; [ 37 183],[ 56.20143885 279.79856115] ; [ 36.79856115 183.20143885],0
