Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,42.417191,[20 54] ; [44  7],[37.888 36.112] ; [26.112 24.888],1
s2,1,0.000199,13.842915,[28 52] ; [36 17],[38.4962406 41.5037594] ; [25.5037594 27.4962406],1
s6,1,0.002295,9.297455,[42 34] ; [43 10],[50.07751938 25.92248062] ; [34.92248062 18.07751938],0
s5,1,0.00341,8.574039,[17 61] ; [24 28],[24.6 53.4] ; [16.4 35.6],0
a7,1,0.003725,8.412992,[57 22] ; [25 28],[49.07575758 29.92424242] ; [32.92424242 20.07575758],0
p6,1,0.004583,8.036913,[19 59] ; [26 28],[26.59090909 51.40909091] ; [18.40909091 35.59090909],0
s3,1,0.006062,7.531689,[32 45] ; [35 18],[39.68461538 37.31538462] ; [27.31538462 25.68461538],0
b3,1,0.008488,6.927575,[11 28] ; [22 16],[16.71428571 22.28571429] ; [16.28571429 21.71428571],0
b2,1,0.008488,6.927575,[11 28] ; [22 16],[16.71428571 22.28571429] ; [16.28571429 21.71428571],0
n5,1,0.009028,6.817356,[55 24] ; [48  6],[61.18045113 17.81954887] ; [41.81954887 12.18045113],0
u3,1,0.018411,5.556566,[14 20] ; [11  3],[17.70833333 16.29166667] ; [7.29166667 6.70833333],0
v1,1,0.019453,5.460284,[40 38] ; [38 15],[46.44274809 31.55725191] ; [31.55725191 21.44274809],0
a3,1,0.043598,4.07208,[45 34] ; [40 14],[50.4887218 28.5112782] ; [34.5112782 19.4887218],0
a8,1,0.054749,3.689711,[ 6 69] ; [10 41],[ 9.52380952 65.47619048] ; [ 6.47619048 44.52380952],0
d5,1,0.066604,3.364783,[39 41] ; [35 19],[44.17910448 35.82089552] ; [29.82089552 24.17910448],0
p10,1,0.083398,2.997411,[54 23] ; [45  9],[58.19083969 18.80916031] ; [40.80916031 13.19083969],0
p9,1,0.083398,2.997411,[54 23] ; [45  9],[58.19083969 18.80916031] ; [40.80916031 13.19083969],0
s4,1,0.084541,2.975371,[12 67] ; [ 3 51],[ 8.90977444 70.09022556] ; [ 6.09022556 47.90977444],0
a5,1,0.08741,2.92143,[44 35] ; [38 16],[48.70676692 30.29323308] ; [33.29323308 20.70676692],0
n1,1,0.089019,2.892033,[ 4 10] ; [9 6],[6.27586207 7.72413793] ; [6.72413793 8.27586207],0
d2,1,0.091418,2.849218,[ 8 72] ; [11 43],[11.34328358 68.65671642] ; [ 7.65671642 46.34328358],0
n6,1,0.091709,2.844116,[62 18] ; [48  6],[65.67164179 14.32835821] ; [44.32835821  9.67164179],0
p5,1,0.092559,2.82929,[ 9 70] ; [12 42],[12.47368421 66.52631579] ; [ 8.52631579 45.47368421],0
a4,1,0.09784,2.740399,[15 64] ; [17 37],[19.0075188 59.9924812] ; [12.9924812 41.0075188],0
v2,1,0.105902,2.614331,[50 28] ; [41 12],[54.18320611 23.81679389] ; [36.81679389 16.18320611],0
r1,1,0.114869,2.485923,[59 21] ; [46  8],[62.68656716 17.31343284] ; [42.31343284 11.68656716],0
d4,1,0.120476,2.411118,[42 37] ; [36 18],[46.33082707 32.66917293] ; [31.66917293 22.33082707],0
d3,1,0.120476,2.411118,[37 42] ; [18 36],[32.66917293 46.33082707] ; [22.33082707 31.66917293],0
p11,1,0.123444,2.373068,[54 26] ; [43 11],[57.91044776 22.08955224] ; [39.08955224 14.91044776],0
u2,1,0.123512,2.372216,[16 18] ; [10  4],[18.41666667 15.58333333] ; [7.58333333 6.41666667],0
p2,1,0.123571,2.37147,[55 24] ; [44 10],[58.80451128 20.19548872] ; [40.19548872 13.80451128],0
p7,1,0.163073,1.945498,[45 32] ; [38 16],[48.78625954 28.21374046] ; [34.21374046 19.78625954],0
n4,1,0.179071,1.805315,[58 21] ; [45  9],[61.18045113 17.81954887] ; [41.81954887 12.18045113],0
r2,1,0.186751,1.743068,[77  3] ; [49  5],[75.2238806  4.7761194] ; [50.7761194  3.2238806],0
p4,1,0.206009,1.599256,[37 40] ; [32 22],[40.55725191 36.44274809] ; [28.44274809 25.55725191],0
b1,1,0.309957,1.030857,[30 50] ; [25 29],[32.8358209 47.1641791] ; [22.1641791 31.8358209],0
p8,1,0.323273,0.975659,[37 42] ; [30 24],[39.79699248 39.20300752] ; [27.20300752 26.79699248],0
a1,1,0.35067,0.871031,[ 3 77] ; [ 4 50],[ 4.17910448 75.82089552] ; [ 2.82089552 51.17910448],0
u1,1,0.359989,0.837933,[ 2 78] ; [ 3 51],[ 2.98507463 77.01492537] ; [ 2.01492537 51.98507463],0
b4,1,0.374599,0.788353,[52 28] ; [31 23],[49.55223881 30.44776119] ; [33.44776119 20.55223881],0
a6,1,0.382801,0.761687,[47 32] ; [28 26],[44.54887218 34.45112782] ; [30.45112782 23.54887218],0
