Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,2.9e-05,17.463912,[15 46] ; [169 145],[29.93066667 31.06933333] ; [154.06933333 159.93066667],1
p11,1,5.4e-05,16.312073,[43 19] ; [282  35],[53.16622691  8.83377309] ; [271.83377309  45.16622691],1
p3,1,0.000143,14.459282,[26 35] ; [216 101],[39.05291005 21.94708995] ; [202.94708995 114.05291005],1
p4,1,0.001009,10.810157,[37 25] ; [251  66],[47.11345646 14.88654354] ; [240.88654354  76.11345646],0
s5,1,0.001238,10.433429,[11 46] ; [128 177],[21.88674033 35.11325967] ; [117.11325967 187.88674033],0
p10,1,0.003272,8.649177,[46 15] ; [282  34],[53.07161804  7.92838196] ; [274.92838196  41.07161804],0
p2,1,0.006175,7.498602,[53  9] ; [300  16],[57.8994709  4.1005291] ; [295.1005291  20.8994709],0
s6,1,0.01481,5.938881,[34 26] ; [221  84],[41.91780822 18.08219178] ; [213.08219178  91.91780822],0
a7,1,0.024438,5.063246,[54  8] ; [233  83],[47.07407407 14.92592593] ; [239.92592593  76.07407407],0
n4,1,0.027635,4.850706,[44 18] ; [263  54],[50.22163588 11.77836412] ; [256.77836412  60.22163588],0
n1,1,0.037969,4.306404,[10  6] ; [17 34],[6.44776119 9.55223881] ; [20.55223881 30.44776119],0
v4,1,0.042286,4.123727,[58  4] ; [308   6],[60.35106383  1.64893617] ; [305.64893617   8.35106383],0
n6,1,0.090841,2.859408,[50 12] ; [277  36],[54.064  7.936] ; [272.936  40.064],0
p9,1,0.111216,2.536857,[51 10] ; [285  30],[54.5106383  6.4893617] ; [281.4893617  33.5106383],0
a1,1,0.122728,2.382154,[ 1 61] ; [ 21 296],[ 3.59894459 58.40105541] ; [ 18.40105541 298.59894459],0
v3,1,0.136223,2.220118,[21 40] ; [137 169],[26.26158038 34.73841962] ; [131.73841962 174.26158038],0
v1,1,0.152138,2.05068,[32 29] ; [193 117],[36.99460916 24.00539084] ; [188.00539084 121.99460916],0
n3,1,0.163752,1.93923,[9 7] ; [38 13],[11.2238806  4.7761194] ; [35.7761194 15.2238806],0
n5,1,0.167292,1.907047,[45 17] ; [254  62],[49.04232804 12.95767196] ; [249.95767196  66.04232804],0
s8,1,0.179914,1.798337,[25 35] ; [161 154],[29.76 30.24] ; [156.24 158.76],0
r4,1,0.193132,1.693566,[56  6] ; [300  17],[58.23746702  3.76253298] ; [297.76253298  19.23746702],0
a3,1,0.198269,1.655078,[42 20] ; [238  77],[46.04774536 15.95225464] ; [233.95225464  81.04774536],0
s7,1,0.244152,1.356457,[26 32] ; [159 140],[30.05602241 27.94397759] ; [154.94397759 144.05602241],0
u3,1,0.269953,1.216985,[14  6] ; [44 34],[11.83673469  8.16326531] ; [46.16326531 31.83673469],0
d2,1,0.270956,1.2119,[37 25] ; [165 152],[33.04485488 28.95514512] ; [168.95514512 148.04485488],0
r1,1,0.280282,1.165723,[50 12] ; [270  44],[52.76595745  9.23404255] ; [267.23404255  46.76595745],0
b5,1,0.287415,1.13169,[38 24] ; [171 146],[34.18997361 27.81002639] ; [174.81002639 142.18997361],0
v2,1,0.298414,1.081267,[33 28] ; [188 119],[36.63315217 24.36684783] ; [184.36684783 122.63315217],0
p5,1,0.305773,1.048846,[ 8 54] ; [ 58 259],[10.79683377 51.20316623] ; [ 55.20316623 261.79683377],0
n2,1,0.310615,1.02806,[11  5] ; [42 10],[12.47058824  3.52941176] ; [40.52941176 11.47058824],0
d4,1,0.326492,0.96276,[59  3] ; [290  27],[57.09234828  4.90765172] ; [291.90765172  25.09234828],0
s4,1,0.326896,0.961155,[ 8 53] ; [ 57 254],[10.65860215 50.34139785] ; [ 54.34139785 256.65860215],0
b1,1,0.378399,0.775898,[20 42] ; [121 196],[23.06596306 38.93403694] ; [117.93403694 199.06596306],0
p12,1,0.404189,0.695829,[ 4 58] ; [ 31 285],[ 5.74074074 56.25925926] ; [ 29.25925926 286.74074074],0
r3,1,0.419399,0.651998,[59  3] ; [305   9],[60.0212766  1.9787234] ; [303.9787234  10.0212766],0
s3,1,0.421655,0.645698,[31 30] ; [176 136],[33.85254692 27.14745308] ; [173.14745308 138.85254692],0
p1,1,0.423987,0.639236,[ 8 54] ; [ 30 284],[ 6.26595745 55.73404255] ; [ 31.73404255 282.26595745],0
d3,1,0.633397,0.227482,[50 12] ; [247  70],[48.58575198 13.41424802] ; [248.41424802  68.58575198],0
u2,1,0.654312,0.200506,[12  8] ; [43 36],[11.11111111  8.88888889] ; [43.88888889 35.11111111],0
d1,1,0.66854,0.183315,[47 15] ; [232  85],[45.64116095 16.35883905] ; [233.35883905  83.64116095],0
a4,1,0.715222,0.133116,[31 31] ; [150 166],[29.68783069 32.31216931] ; [151.31216931 164.68783069],0
b4,1,0.742648,0.107813,[34 28] ; [181 136],[35.17150396 26.82849604] ; [179.82849604 137.17150396],0
a5,1,0.752223,0.099673,[50 12] ; [250  67],[49.07651715 12.92348285] ; [250.92348285  66.07651715],0
u4,1,0.755495,0.096971,[ 2 60] ; [  8 308],[ 1.64021164 60.35978836] ; [  8.35978836 307.64021164],0
s1,1,0.7586,0.094446,[ 2 60] ; [  8 307],[ 1.64456233 60.35543767] ; [  8.35543767 306.64456233],0
a2,1,0.799698,0.064383,[16 46] ; [ 77 240],[15.21372032 46.78627968] ; [ 77.78627968 239.21372032],0
a6,1,0.80701,0.059675,[42 20] ; [209 107],[41.16931217 20.83068783] ; [209.83068783 106.16931217],0
r2,1,0.811231,0.057044,[59  3] ; [299  13],[59.34759358  2.65240642] ; [298.65240642  13.34759358],0
b2,1,0.825712,0.04849,[12 23] ; [ 71 125],[12.57575758 22.42424242] ; [ 70.42424242 125.57575758],0
b3,1,0.825712,0.04849,[12 23] ; [ 71 125],[12.57575758 22.42424242] ; [ 70.42424242 125.57575758],0
s2,1,0.85647,0.032714,[30 30] ; [161 153],[30.64171123 29.35828877] ; [160.35828877 153.64171123],0
a8,1,0.872186,0.025883,[ 8 45] ; [ 46 242],[ 8.39296188 44.60703812] ; [ 45.60703812 242.39296188],0
u1,1,0.983692,0.000418,[12 50] ; [ 61 256],[11.94195251 50.05804749] ; [ 61.05804749 255.94195251],0
