Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000303,13.052589,[57  3] ; [39 17],[49.65517241 10.34482759] ; [46.34482759  9.65517241],1
n4,1,0.655109,0.19952,[43 17] ; [38 18],[41.89655172 18.10344828] ; [39.10344828 16.89655172],0
n2,1,0.710005,0.138272,[11  7] ; [16  8],[11.57142857  6.42857143] ; [15.42857143  8.57142857],0
u1,1,0.788017,0.0723,[13 47] ; [11 45],[12.4137931 47.5862069] ; [11.5862069 44.4137931],0
d5,1,0.822738,0.050187,[44 15] ; [40 15],[43.47368421 15.52631579] ; [40.52631579 14.47368421],0
a3,1,0.833,0.04446,[40 20] ; [37 17],[40.52631579 19.47368421] ; [36.47368421 17.52631579],0
p5,1,0.837121,0.042262,[ 5 55] ; [ 5 48],[ 5.30973451 54.69026549] ; [ 4.69026549 48.30973451],0
d2,1,0.851321,0.035131,[29 30] ; [28 27],[29.5 29.5] ; [27.5 27.5],0
u3,1,0.85541,0.033204,[11  9] ; [11  8],[11.28205128  8.71794872] ; [10.71794872  8.28205128],0
u2,1,0.85541,0.033204,[11  9] ; [11  8],[11.28205128  8.71794872] ; [10.71794872  8.28205128],0
a8,1,0.940785,0.005518,[ 7 46] ; [ 7 48],[ 6.87037037 46.12962963] ; [ 7.12962963 47.87037037],0
n5,1,0.945935,0.004599,[40 20] ; [37 19],[39.82758621 20.17241379] ; [37.17241379 18.82758621],0
