Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,6.3e-05,16.006757,[56 48] ; [18 57],[42.99441341 61.00558659] ; [31.00558659 43.99441341],1
v1,1,0.000221,13.641748,[64 39] ; [26 50],[51.7877095 51.2122905] ; [38.2122905 37.7877095],1
d5,1,0.00023,13.572568,[101   6] ; [59 19],[92.54054054 14.45945946] ; [67.45945946 10.54054054],1
a7,1,0.004071,8.251814,[81 26] ; [44 35],[71.90860215 35.09139785] ; [53.09139785 25.90860215],0
a5,1,0.006739,7.341157,[92 15] ; [55 24],[84.56451613 22.43548387] ; [62.43548387 16.56451613],0
d1,1,0.010346,6.574281,[74 33] ; [40 39],[65.58064516 41.41935484] ; [48.41935484 30.58064516],0
r3,1,0.014222,6.010338,[104   2] ; [71  8],[100.27027027   5.72972973] ; [74.72972973  4.27027027],0
a6,1,0.015449,5.86452,[81 26] ; [46 32],[73.45405405 33.54594595] ; [53.54594595 24.45405405],0
p7,1,0.017424,5.653164,[61 44] ; [31 46],[53.07692308 51.92307692] ; [38.92307692 38.07692308],0
d4,1,0.018088,5.587586,[95 12] ; [59 19],[89.07027027 17.92972973] ; [64.92972973 13.07027027],0
r1,1,0.027582,4.854032,[91 16] ; [56 22],[85.02162162 21.97837838] ; [61.97837838 16.02162162],0
d2,1,0.030547,4.678227,[73 34] ; [41 37],[65.93513514 41.06486486] ; [48.06486486 29.93513514],0
a8,1,0.03614,4.390467,[20 72] ; [ 7 66],[15.05454545 76.94545455] ; [11.94545455 61.05454545],0
u1,1,0.081452,3.035697,[37 70] ; [18 61],[31.63978495 75.36021505] ; [23.36021505 55.63978495],0
s8,1,0.114912,2.485336,[73 34] ; [45 34],[67.88172043 39.11827957] ; [50.11827957 28.88172043],0
r2,1,0.138755,2.191715,[101   3] ; [72  6],[98.85714286  5.14285714] ; [74.14285714  3.85714286],0
s1,1,0.140286,2.174824,[  5 101] ; [ 8 69],[ 7.53005464 98.46994536] ; [ 5.46994536 71.53005464],0
p6,1,0.15177,2.054366,[41 66] ; [22 56],[36.43783784 70.56216216] ; [26.56216216 51.43783784],0
b3,1,0.171317,1.871385,[33 53] ; [28 28],[36.94366197 49.05633803] ; [24.05633803 31.94366197],0
b2,1,0.171317,1.871385,[33 53] ; [28 28],[36.94366197 49.05633803] ; [24.05633803 31.94366197],0
n1,1,0.173568,1.851852,[11 16] ; [16 11],[13.5 13.5] ; [13.5 13.5],0
d3,1,0.187662,1.735881,[77 30] ; [49 29],[72.87567568 34.12432432] ; [53.12432432 24.87567568],0
p12,1,0.205496,1.602879,[ 9 98] ; [ 3 76],[  6.90322581 100.09677419] ; [ 5.09677419 73.90322581],0
n3,1,0.214193,1.542857,[22  5] ; [18  9],[20.  7.] ; [20.  7.],0
p5,1,0.222826,1.486076,[  4 103] ; [ 6 70],[  5.84699454 101.15300546] ; [ 4.15300546 71.84699454],0
p1,1,0.249038,1.328693,[  4 103] ; [ 6 73],[  5.75268817 101.24731183] ; [ 4.24731183 74.75268817],0
s2,1,0.253221,1.305448,[78 28] ; [52 27],[74.48648649 31.51351351] ; [55.51351351 23.48648649],0
p10,1,0.272375,1.204746,[88 19] ; [59 19],[85.02162162 21.97837838] ; [61.97837838 16.02162162],0
b5,1,0.281158,1.161483,[77 30] ; [51 28],[73.6344086 33.3655914] ; [54.3655914 24.6344086],0
r4,1,0.3003,1.072861,[95 12] ; [66 13],[92.61827957 14.38172043] ; [68.38172043 10.61827957],0
s6,1,0.302988,1.060997,[88 18] ; [60 18],[85.26086957 20.73913043] ; [62.73913043 15.26086957],0
p3,1,0.346899,0.884769,[48 59] ; [30 49],[44.87096774 62.12903226] ; [33.12903226 45.87096774],0
s4,1,0.371696,0.797987,[19 88] ; [18 60],[21.4 85.6] ; [15.6 62.4],0
a1,1,0.412034,0.672923,[  7 100] ; [ 3 76],[  5.75268817 101.24731183] ; [ 4.24731183 74.75268817],0
n6,1,0.42184,0.645185,[87 18] ; [68 10],[88.93442623 16.06557377] ; [66.06557377 11.93442623],0
n2,1,0.432277,0.616697,[18 10] ; [20  7],[19.34545455  8.65454545] ; [18.65454545  8.34545455],0
b4,1,0.437222,0.603562,[63 44] ; [42 37],[60.40322581 46.59677419] ; [44.59677419 34.40322581],0
p4,1,0.452174,0.565196,[55 52] ; [45 34],[57.52688172 49.47311828] ; [42.47311828 36.52688172],0
n4,1,0.458807,0.548803,[90 16] ; [63 15],[88.14130435 17.85869565] ; [64.85869565 13.14130435],0
p11,1,0.473819,0.513056,[77 30] ; [53 26],[74.78494624 32.21505376] ; [55.21505376 23.78494624],0
p9,1,0.484757,0.488143,[91 15] ; [64 14],[89.29347826 16.70652174] ; [65.70652174 12.29347826],0
n5,1,0.486082,0.485187,[77 27] ; [62 17],[78.99453552 25.00546448] ; [60.00546448 18.99453552],0
b1,1,0.491527,0.473181,[46 61] ; [30 49],[43.72043011 63.27956989] ; [32.27956989 46.72043011],0
u3,1,0.49478,0.466115,[15  5] ; [11  6],[14.05405405  5.94594595] ; [11.94594595  5.05405405],0
a2,1,0.54647,0.36368,[37 70] ; [24 55],[35.09139785 71.90860215] ; [25.90860215 53.09139785],0
a3,1,0.633021,0.227987,[87 20] ; [62 17],[85.71505376 21.28494624] ; [63.28494624 15.71505376],0
u4,1,0.758178,0.094787,[  2 105] ; [ 2 77],[  2.30107527 104.69892473] ; [ 1.69892473 77.30107527],0
v4,1,0.775827,0.081089,[99  7] ; [72  6],[98.51086957  7.48913043] ; [72.48913043  5.51086957],0
u2,1,0.789993,0.070926,[12  7] ; [10  7],[11.61111111  7.38888889] ; [10.38888889  6.61111111],0
p2,1,0.825957,0.048351,[77 30] ; [58 21],[77.66129032 29.33870968] ; [57.33870968 21.66129032],0
s5,1,0.832029,0.044987,[40 62] ; [31 45],[40.68539326 61.31460674] ; [30.31460674 45.68539326],0
a4,1,0.875436,0.024573,[57 50] ; [43 36],[57.52688172 49.47311828] ; [42.47311828 36.52688172],0
s3,1,0.935892,0.00647,[75 30] ; [56 23],[74.75543478 30.24456522] ; [56.24456522 22.75543478],0
