Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,7e-06,20.303065,[38 70] ; [304 212],[59.19230769 48.80769231] ; [282.80769231 233.19230769],1
p10,1,1e-05,19.592377,[87 21] ; [488  33],[98.7281399  9.2718601] ; [476.2718601  44.7281399],1
r3,1,0.000143,14.459109,[97 11] ; [509  13],[103.88571429   4.11428571] ; [502.11428571  19.88571429],1
p2,1,0.000203,13.799414,[83 25] ; [467  53],[94.58598726 13.41401274] ; [455.41401274  64.58598726],1
n6,1,0.000834,11.16487,[82 25] ; [463  59],[92.71065183 14.28934817] ; [452.28934817  69.71065183],1
n5,1,0.002736,8.975877,[72 35] ; [419 102],[83.65764331 23.34235669] ; [407.34235669 113.65764331],0
n4,1,0.004624,8.021035,[75 32] ; [431  94],[85.66772152 21.33227848] ; [420.33227848 104.66772152],0
p7,1,0.005143,7.828491,[60 47] ; [357 153],[72.31604538 34.68395462] ; [344.68395462 165.31604538],0
s4,1,0.016357,5.764092,[27 82] ; [ 79 438],[18.45686901 90.54313099] ; [ 87.54313099 429.45686901],0
b1,1,0.031541,4.623293,[47 62] ; [170 355],[37.30757098 71.69242902] ; [179.69242902 345.30757098],0
v1,1,0.032103,4.592997,[53 56] ; [302 203],[63.02117264 45.97882736] ; [291.97882736 213.02117264],0
p4,1,0.039954,4.219831,[60 48] ; [345 178],[69.318542 38.681458] ; [335.681458 187.318542],0
b5,1,0.044709,4.029602,[76 33] ; [312 213],[66.70662461 42.29337539] ; [321.29337539 203.70662461],0
p3,1,0.091297,2.851357,[51 57] ; [294 230],[58.9556962 49.0443038] ; [286.0443038 237.9556962],0
p12,1,0.103248,2.654643,[  5 104] ; [ 49 473],[ 9.32805071 99.67194929] ; [ 44.67194929 477.32805071],0
s2,1,0.112176,2.523288,[66 43] ; [272 249],[58.47936508 50.52063492] ; [279.52063492 241.47936508],0
s5,1,0.113856,2.499861,[44 56] ; [180 325],[37.02479339 62.97520661] ; [186.97520661 318.02479339],0
s1,1,0.127528,2.32234,[  5 102] ; [ 11 508],[  2.73482428 104.26517572] ; [ 13.26517572 505.73482428],0
p5,1,0.131279,2.277315,[ 9 99] ; [ 71 449],[13.75796178 94.24203822] ; [ 66.24203822 453.75796178],0
s7,1,0.166652,1.912805,[59 42] ; [258 249],[52.65953947 48.34046053] ; [264.34046053 242.65953947],0
b3,1,0.167025,1.909443,[16 36] ; [136 197],[20.52987013 31.47012987] ; [131.47012987 201.52987013],0
b2,1,0.167025,1.909443,[16 36] ; [136 197],[20.52987013 31.47012987] ; [131.47012987 201.52987013],0
