Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,145.274732,[ 6 89] ; [348 134],[58.28422877 36.71577123] ; [295.71577123 186.28422877],1
d4,1,0.0,68.982666,[52 42] ; [432  50],[78.98611111 15.01388889] ; [405.01388889  76.98611111],1
d3,1,0.0,39.624818,[41 53] ; [366 116],[66.42013889 27.57986111] ; [340.57986111 141.42013889],1
a4,1,0.0,39.528861,[15 77] ; [250 231],[42.54799302 49.45200698] ; [222.45200698 258.54799302],1
a3,1,0.0,34.098129,[45 48] ; [374 107],[67.88675958 25.11324042] ; [351.11324042 129.88675958],1
d2,1,0.0,33.21232,[22 73] ; [267 214],[47.66493056 47.33506944] ; [241.33506944 239.66493056],1
a5,1,0.0,27.478415,[51 43] ; [384  98],[70.98958333 23.01041667] ; [364.01041667 117.98958333],1
u1,1,1.3e-05,18.994444,[ 4 91] ; [116 366],[19.75736568 75.24263432] ; [100.24263432 381.75736568],1
a2,1,4.4e-05,16.679167,[ 9 86] ; [143 339],[25.02599653 69.97400347] ; [126.97400347 355.02599653],1
s8,1,0.004098,8.239726,[40 55] ; [279 201],[52.70434783 42.29565217] ; [266.29565217 213.70434783],0
p4,1,0.005332,7.763173,[48 45] ; [321 160],[59.78571429 33.21428571] ; [309.21428571 171.78571429],0
v2,1,0.021285,5.303308,[42 48] ; [275 185],[51.87272727 38.12727273] ; [265.12727273 194.87272727],0
r1,1,0.028381,4.804773,[74 21] ; [415  64],[80.93205575 14.06794425] ; [408.06794425  70.93205575],0
p1,1,0.032292,4.582925,[14 80] ; [ 38 440],[ 8.54545455 85.45454545] ; [ 43.45454545 434.54545455],0
p2,1,0.033793,4.505157,[72 22] ; [409  70],[78.90750436 15.09249564] ; [402.09249564  76.90750436],0
p3,1,0.041391,4.159954,[41 53] ; [265 216],[50.02434783 43.97565217] ; [255.97565217 225.02434783],0
r3,1,0.051015,3.807797,[89  6] ; [468  12],[92.02608696  2.97391304] ; [464.97391304  15.02608696],0
s2,1,0.065779,3.385322,[54 39] ; [326 154],[61.67539267 31.32460733] ; [318.32460733 161.67539267],0
p7,1,0.090332,2.868455,[53 39] ; [310 154],[60.0647482 31.9352518] ; [302.9352518 161.0647482],0
n4,1,0.10334,2.653221,[68 27] ; [380 100],[74.0173913 20.9826087] ; [373.9826087 106.0173913],0
a7,1,0.105603,2.618814,[63 31] ; [361 120],[69.31478261 24.68521739] ; [354.68521739 126.31478261],0
a1,1,0.108904,2.570053,[ 2 93] ; [ 30 452],[ 5.26863085 89.73136915] ; [ 26.73136915 455.26863085],0
p9,1,0.129355,2.300222,[78 16] ; [420  54],[82.41549296 11.58450704] ; [415.58450704  58.41549296],0
v1,1,0.136929,2.212132,[47 46] ; [275 192],[53.475 39.525] ; [268.525 198.475],0
b5,1,0.181734,1.783386,[53 42] ; [304 178],[58.77816291 36.22183709] ; [298.22183709 183.77816291],0
u4,1,0.204828,1.60761,[ 1 94] ; [ 17 465],[ 2.96360485 92.03639515] ; [ 15.03639515 466.96360485],0
r4,1,0.211834,1.558846,[88  7] ; [461  21],[90.38994801  4.61005199] ; [458.61005199  23.38994801],0
