Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000145,14.434913,[65 18] ; [ 4 10],[59.04123711 23.95876289] ; [9.95876289 4.04123711],1
p11,1,0.000301,13.066667,[60 24] ; [ 3 11],[54. 30.] ; [9. 5.],1
p4,1,0.400531,0.706731,[63 21] ; [9 5],[61.71428571 22.28571429] ; [10.28571429  3.71428571],0
b1,1,0.559669,0.340278,[37 47] ; [5 9],[36. 48.] ; [6. 8.],0
p5,1,0.929849,0.00775,[11 71] ; [ 2 12],[11.10416667 70.89583333] ; [ 1.89583333 12.10416667],0
