Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,58.397399,[103  26] ; [113 174],[66.98076923 62.01923077] ; [149.01923077 137.98076923],1
p12,1,1.1e-05,19.371923,[ 16 115] ; [  6 291],[  6.73364486 124.26635514] ; [ 15.26635514 281.73364486],1
v1,1,0.000109,14.980936,[80 51] ; [119 173],[61.62884161 69.37115839] ; [137.37115839 154.62884161],1
p5,1,0.00411,8.23451,[ 15 118] ; [ 12 286],[  8.33178654 124.66821346] ; [ 18.66821346 279.33178654],0
n4,1,0.008847,6.853536,[100  32] ; [188 111],[88.20417633 43.79582367] ; [199.79582367  99.20417633],0
v4,1,0.01701,5.695295,[130   3] ; [273  25],[124.35962877   8.64037123] ; [278.64037123  19.35962877],0
a3,1,0.024383,5.067155,[89 44] ; [165 133],[78.38051044 54.61948956] ; [175.61948956 122.38051044],0
d1,1,0.026319,4.93494,[79 54] ; [143 156],[68.34722222 64.65277778] ; [153.65277778 145.34722222],0
r2,1,0.033041,4.543644,[127   5] ; [266  29],[121.48946136  10.51053864] ; [271.51053864  23.48946136],0
a5,1,0.038076,4.301634,[96 37] ; [185 114],[86.51157407 46.48842593] ; [194.48842593 104.51157407],0
b4,1,0.041992,4.135546,[89 44] ; [169 130],[79.43055556 53.56944444] ; [178.56944444 120.43055556],0
r4,1,0.04578,3.989653,[125   8] ; [262  37],[119.14583333  13.85416667] ; [267.85416667  31.14583333],0
a2,1,0.045865,3.986561,[ 30 103] ; [ 44 255],[ 22.78240741 110.21759259] ; [ 51.21759259 247.78240741],0
d2,1,0.046979,3.946151,[64 68] ; [114 184],[54.64186047 77.35813953] ; [123.35813953 174.64186047],0
p4,1,0.047214,3.937729,[73 56] ; [137 160],[63.5915493 65.4084507] ; [146.4084507 150.5915493],0
p10,1,0.056662,3.632489,[104  26] ; [210  85],[96.04705882 33.95294118] ; [217.95294118  77.04705882],0
p3,1,0.073227,3.209164,[61 71] ; [110 187],[52.61538462 79.38461538] ; [118.38461538 178.61538462],0
p8,1,0.081063,3.043459,[69 61] ; [130 166],[60.72769953 69.27230047] ; [138.27230047 157.72769953],0
n5,1,0.088058,2.909524,[94 38] ; [185 110],[86.24824356 45.75175644] ; [192.75175644 102.24824356],0
u1,1,0.106262,2.608952,[ 20 113] ; [ 29 270],[ 15.08564815 117.91435185] ; [ 33.91435185 265.08564815],0
s4,1,0.107775,2.586547,[ 12 118] ; [ 44 250],[ 17.16981132 112.83018868] ; [ 38.83018868 255.16981132],0
b1,1,0.144226,2.132277,[41 92] ; [114 185],[47.71990741 85.28009259] ; [107.28009259 191.71990741],0
