Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000312,12.99895,[ 4 17] ; [30 15],[10.81818182 10.18181818] ; [23.18181818 21.81818182],1
p3,1,0.001951,9.595385,[ 7 14] ; [33 12],[12.72727273  8.27272727] ; [27.27272727 17.72727273],0
r4,1,0.004491,8.073651,[16  5] ; [44  1],[19.09090909  1.90909091] ; [40.90909091  4.09090909],0
a4,1,0.006142,7.508193,[ 5 16] ; [27 18],[10.18181818 10.81818182] ; [21.81818182 23.18181818],0
a5,1,0.007673,7.108323,[10 11] ; [36  9],[14.63636364  6.36363636] ; [31.36363636 13.63636364],0
a2,1,0.007709,7.099914,[ 1 20] ; [16 29],[ 5.40909091 15.59090909] ; [11.59090909 33.40909091],0
d5,1,0.015788,5.826331,[12  8] ; [39  6],[15.69230769  4.30769231] ; [35.30769231  9.69230769],0
s6,1,0.017368,5.658804,[ 8 11] ; [33 12],[12.171875  6.828125] ; [28.828125 16.171875],0
b4,1,0.017792,5.616551,[ 8 13] ; [31 14],[12.40909091  8.59090909] ; [26.59090909 18.40909091],0
p8,1,0.028502,4.797419,[ 7 14] ; [28 17],[11.13636364  9.86363636] ; [23.86363636 21.13636364],0
d1,1,0.028706,4.785177,[ 8 13] ; [30 15],[12.09090909  8.90909091] ; [25.90909091 19.09090909],0
u3,1,0.033277,4.531469,[6 5] ; [12  1],[8.25 2.75] ; [9.75 3.25],0
n3,1,0.059346,3.555556,[7 5] ; [11  1],[9. 3.] ; [9. 3.],0
p7,1,0.05983,3.542082,[12  7] ; [38  7],[14.84375  4.15625] ; [35.15625  9.84375],0
a3,1,0.064617,3.414739,[10 11] ; [32 13],[13.36363636  7.63636364] ; [28.63636364 16.36363636],0
u1,1,0.07626,3.142857,[ 1 20] ; [10 35],[ 3.5 17.5] ; [ 7.5 37.5],0
p10,1,0.084616,2.973924,[12  9] ; [35 10],[14.95454545  6.04545455] ; [32.04545455 12.95454545],0
r1,1,0.084616,2.973924,[12  9] ; [35 10],[14.95454545  6.04545455] ; [32.04545455 12.95454545],0
p11,1,0.084616,2.973924,[12  9] ; [35 10],[14.95454545  6.04545455] ; [32.04545455 12.95454545],0
b1,1,0.092468,2.830882,[ 7 14] ; [25 20],[10.18181818 10.81818182] ; [21.81818182 23.18181818],0
n4,1,0.092468,2.830882,[ 7 14] ; [25 20],[10.18181818 10.81818182] ; [21.81818182 23.18181818],0
p1,1,0.101034,2.689148,[ 1 20] ; [ 9 35],[ 3.23076923 17.76923077] ; [ 6.76923077 37.23076923],0
d3,1,0.128253,2.313519,[13  7] ; [37  8],[15.38461538  4.61538462] ; [34.61538462 10.38461538],0
s8,1,0.155783,2.014693,[ 6 14] ; [22 23],[ 8.61538462 11.38461538] ; [19.38461538 25.61538462],0
v2,1,0.15795,1.993745,[ 8 13] ; [25 19],[10.66153846 10.33846154] ; [22.33846154 21.66153846],0
n2,1,0.177895,1.815126,[10  2] ; [7 5],[8.5 3.5] ; [8.5 3.5],0
p2,1,0.215578,1.533568,[15  6] ; [38  7],[16.86363636  4.13636364] ; [36.13636364  8.86363636],0
s5,1,0.231524,1.431474,[ 5 13] ; [19 24],[ 7.08196721 10.91803279] ; [16.91803279 26.08196721],0
u2,1,0.236958,1.398601,[7 4] ; [11  2],[8.25 2.75] ; [9.75 3.25],0
v1,1,0.273099,1.201116,[ 7 14] ; [21 23],[ 9.04615385 11.95384615] ; [18.95384615 25.04615385],0
n6,1,0.277678,1.178422,[13  8] ; [33 11],[14.86153846  6.13846154] ; [31.13846154 12.86153846],0
