Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,52.824262,[43  9] ; [19 74],[22.23448276 29.76551724] ; [39.76551724 53.23448276],1
d5,1,0.0,45.611261,[51  2] ; [37 57],[31.72789116 21.27210884] ; [56.27210884 37.72789116],1
d3,1,0.0,42.006634,[35 18] ; [13 81],[17.30612245 35.69387755] ; [30.69387755 63.30612245],1
d4,1,0.0,37.473956,[51  1] ; [45 49],[34.19178082 17.80821918] ; [61.80821918 32.19178082],1
a4,1,1e-05,19.59449,[32 20] ; [23 71],[19.5890411 32.4109589] ; [35.4109589 58.5890411],1
a5,1,2.8e-05,17.525399,[44  9] ; [45 49],[32.08843537 20.91156463] ; [56.91156463 37.08843537],1
a3,1,0.000401,12.528987,[43 10] ; [48 45],[33.03424658 19.96575342] ; [57.96575342 35.03424658],1
r1,1,0.015334,5.877735,[41 12] ; [54 40],[34.25170068 18.74829932] ; [60.74829932 33.25170068],0
a2,1,0.02119,5.31112,[ 8 45] ; [ 4 90],[ 4.32653061 48.67346939] ; [ 7.67346939 86.32653061],0
v2,1,0.031972,4.600014,[26 25] ; [29 60],[20.03571429 30.96428571] ; [34.96428571 54.03571429],0
s7,1,0.033065,4.542436,[23 25] ; [27 64],[17.26618705 30.73381295] ; [32.73381295 58.26618705],0
s8,1,0.034753,4.457293,[22 31] ; [23 70],[16.33561644 36.66438356] ; [28.66438356 64.33561644],0
r2,1,0.038213,4.295504,[49  3] ; [77 17],[44.87671233  7.12328767] ; [81.12328767 12.87671233],0
u1,1,0.04838,3.896746,[ 6 47] ; [ 3 91],[ 3.24489796 49.75510204] ; [ 5.75510204 88.24489796],0
n2,1,0.051269,3.799461,[11 10] ; [30  9],[14.35  6.65] ; [26.65 12.35],0
r3,1,0.054436,3.699271,[47  6] ; [71 23],[42.54421769 10.45578231] ; [75.45578231 18.54421769],0
n4,1,0.059883,3.540625,[41 11] ; [60 34],[35.97260274 16.02739726] ; [65.02739726 28.97260274],0
r4,1,0.115194,2.481473,[42 11] ; [63 31],[37.85714286 15.14285714] ; [67.14285714 26.85714286],0
a1,1,0.144408,2.130349,[ 2 51] ; [10 84],[ 4.32653061 48.67346939] ; [ 7.67346939 86.32653061],0
s2,1,0.151065,2.061461,[23 29] ; [30 63],[19.00689655 32.99310345] ; [33.99310345 59.00689655],0
v1,1,0.158034,1.992934,[27 25] ; [37 56],[22.95172414 29.04827586] ; [41.04827586 51.95172414],0
p10,1,0.167486,1.905303,[34 17] ; [51 42],[30.10416667 20.89583333] ; [54.89583333 38.10416667],0
p12,1,0.174307,1.845507,[ 1 49] ; [ 7 87],[ 2.77777778 47.22222222] ; [ 5.22222222 88.77777778],0
s5,1,0.185352,1.754178,[17 34] ; [21 70],[13.64788732 37.35211268] ; [24.35211268 66.64788732],0
p3,1,0.202547,1.623912,[16 36] ; [20 74],[12.82191781 39.17808219] ; [23.17808219 70.82191781],0
p7,1,0.318809,0.993825,[25 26] ; [38 56],[22.15862069 28.84137931] ; [40.84137931 53.15862069],0
s3,1,0.337217,0.920983,[28 25] ; [41 51],[25.22068966 27.77931034] ; [43.77931034 48.22068966],0
p2,1,0.355787,0.85271,[35 17] ; [56 38],[32.4109589 19.5890411] ; [58.5890411 35.4109589],0
s6,1,0.3658,0.817881,[26 24] ; [41 52],[23.42657343 26.57342657] ; [43.57342657 49.42657343],0
b4,1,0.375067,0.786809,[27 26] ; [55 39],[29.56462585 23.43537415] ; [52.43537415 41.56462585],0
p6,1,0.434321,0.611241,[11 40] ; [15 77],[ 9.27272727 41.72727273] ; [16.72727273 75.27272727],0
b3,1,0.439991,0.596306,[17 18] ; [23 34],[15.2173913 19.7826087] ; [24.7826087 32.2173913],0
b2,1,0.439991,0.596306,[17 18] ; [23 34],[15.2173913 19.7826087] ; [24.7826087 32.2173913],0
b1,1,0.465065,0.533678,[27 26] ; [42 52],[24.87755102 28.12244898] ; [44.12244898 49.87755102],0
n1,1,0.465285,0.533151,[ 9 12] ; [13 26],[ 7.7 13.3] ; [14.3 24.7],0
p9,1,0.473389,0.514054,[34 16] ; [57 35],[32.04225352 17.95774648] ; [58.95774648 33.04225352],0
s1,1,0.494144,0.467491,[ 2 51] ; [ 6 87],[ 2.90410959 50.09589041] ; [ 5.09589041 87.90410959],0
p8,1,0.503435,0.447688,[11 40] ; [25 69],[12.66206897 38.33793103] ; [23.33793103 70.66206897],0
u2,1,0.526581,0.400985,[5 5] ; [18 28],[4.10714286 5.89285714] ; [18.89285714 27.10714286],0
p5,1,0.528834,0.396632,[ 2 49] ; [ 2 92],[ 1.40689655 49.59310345] ; [ 2.59310345 91.40689655],0
a8,1,0.531028,0.392424,[ 3 47] ; [ 8 81],[ 3.95683453 46.04316547] ; [ 7.04316547 81.95683453],0
v4,1,0.63535,0.224876,[42 10] ; [78 15],[43.03448276  8.96551724] ; [76.96551724 16.03448276],0
u3,1,0.654571,0.200186,[4 6] ; [15 31],[3.39285714 6.60714286] ; [15.60714286 30.39285714],0
p1,1,0.679581,0.170598,[ 3 50] ; [ 7 87],[ 3.60544218 49.39455782] ; [ 6.39455782 87.60544218],0
n6,1,0.700151,0.148314,[39 13] ; [67 26],[38.0137931 13.9862069] ; [67.9862069 25.0137931],0
s4,1,0.783771,0.0753,[ 9 43] ; [18 76],[ 9.61643836 42.38356164] ; [17.38356164 76.61643836],0
n5,1,0.818607,0.052596,[35 17] ; [65 29],[35.61643836 16.38356164] ; [64.38356164 29.61643836],0
