Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000314,12.986868,[49 29] ; [ 5 19],[41.29411765 36.70588235] ; [12.70588235 11.29411765],1
b1,1,0.000737,11.392774,[32 46] ; [ 1 23],[25.23529412 52.76470588] ; [ 7.76470588 16.23529412],1
p6,1,0.002504,9.137941,[31 43] ; [ 2 22],[24.91836735 49.08163265] ; [ 8.08163265 15.91836735],0
p4,1,0.002576,9.085785,[50 28] ; [ 7 17],[43.58823529 34.41176471] ; [13.41176471 10.58823529],0
d3,1,0.013942,6.045413,[62 16] ; [13 11],[57.35294118 20.64705882] ; [17.64705882  6.35294118],0
p11,1,0.053651,3.723533,[61 17] ; [14 10],[57.35294118 20.64705882] ; [17.64705882  6.35294118],0
p2,1,0.064347,3.421634,[67 10] ; [17  7],[64.03960396 12.96039604] ; [19.96039604  4.03960396],0
d2,1,0.090033,2.873786,[31 47] ; [ 5 19],[27.52941176 50.47058824] ; [ 8.47058824 15.52941176],0
n3,1,0.10247,2.666667,[15  3] ; [3 3],[13.5  4.5] ; [4.5 1.5],0
n6,1,0.119577,2.422857,[52 25] ; [12 12],[48.79207921 28.20792079] ; [15.20792079  8.79207921],0
v4,1,0.121352,2.399779,[73  5] ; [20  4],[71.11764706  6.88235294] ; [21.88235294  2.11764706],0
n4,1,0.127067,2.32798,[33 45] ; [ 6 18],[29.82352941 48.17647059] ; [ 9.17647059 14.82352941],0
b2,1,0.132529,2.262626,[ 7 35] ; [5 9],[ 9. 33.] ; [ 3. 11.],0
b3,1,0.132529,2.262626,[ 7 35] ; [5 9],[ 9. 33.] ; [ 3. 11.],0
a3,1,0.173042,1.856387,[48 30] ; [11 13],[45.11764706 32.88235294] ; [13.88235294 10.11764706],0
s7,1,0.197814,1.658443,[30 46] ; [ 6 18],[27.36 48.64] ; [ 8.64 15.36],0
s8,1,0.203211,1.619145,[27 51] ; [ 5 19],[24.47058824 53.52941176] ; [ 7.52941176 16.47058824],0
a6,1,0.207582,1.588211,[44 34] ; [17  7],[46.64705882 31.35294118] ; [14.35294118  9.64705882],0
u1,1,0.211609,1.560382,[ 4 74] ; [ 3 21],[ 5.35294118 72.64705882] ; [ 1.64705882 22.35294118],0
d1,1,0.248385,1.332366,[43 35] ; [10 14],[40.52941176 37.47058824] ; [12.47058824 11.52941176],0
v1,1,0.251349,1.315789,[28 48] ; [12 12],[30.4 45.6] ; [ 9.6 14.4],0
s5,1,0.256444,1.287851,[22 53] ; [ 4 19],[19.89795918 55.10204082] ; [ 6.10204082 16.89795918],0
r2,1,0.274533,1.193957,[67  9] ; [23  1],[68.4  7.6] ; [21.6  2.4],0
p10,1,0.275826,1.18754,[57 20] ; [15  9],[54.89108911 22.10891089] ; [17.10891089  6.89108911],0
d4,1,0.30071,1.071045,[63 15] ; [17  7],[61.17647059 16.82352941] ; [18.82352941  5.17647059],0
b5,1,0.315193,1.008791,[48 30] ; [12 12],[45.88235294 32.11764706] ; [14.11764706  9.88235294],0
d5,1,0.375012,0.78699,[62 16] ; [17  7],[60.41176471 17.58823529] ; [18.58823529  5.41176471],0
s4,1,0.38003,0.770604,[12 66] ; [ 2 22],[10.70588235 67.29411765] ; [ 3.29411765 20.70588235],0
s6,1,0.382616,0.762281,[48 29] ; [12 11],[46.2 30.8] ; [13.8  9.2],0
v3,1,0.448916,0.573388,[23 52] ; [ 9 14],[24.48979592 50.51020408] ; [ 7.51020408 15.48979592],0
