Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,36.950994,[ 1 46] ; [58 50],[17.89032258 29.10967742] ; [41.10967742 66.89032258],1
d4,1,8e-06,19.948414,[21 26] ; [87 21],[32.7483871 14.2516129] ; [75.2516129 32.7483871],1
d3,1,1.6e-05,18.625807,[14 33] ; [72 35],[26.24675325 20.75324675] ; [59.75324675 47.24675325],1
a5,1,2.9e-05,17.463056,[12 35] ; [67 41],[23.95483871 23.04516129] ; [55.04516129 52.95483871],1
p10,1,8.1e-05,15.546154,[26 21] ; [90 16],[35.63398693 11.36601307] ; [80.36601307 25.63398693],1
a4,1,0.00062,11.715982,[ 5 42] ; [41 67],[13.9483871 33.0516129] ; [32.0516129 75.9483871],1
v2,1,0.002448,9.179253,[11 36] ; [53 54],[19.53246753 27.46753247] ; [44.46753247 62.53246753],0
v3,1,0.002922,8.855714,[ 6 41] ; [39 68],[13.73376623 33.26623377] ; [31.26623377 75.73376623],0
p11,1,0.003374,8.593405,[29 18] ; [90 18],[36.08387097 10.91612903] ; [82.91612903 25.08387097],0
d2,1,0.004043,8.264612,[ 8 39] ; [44 64],[15.76774194 31.23225806] ; [36.23225806 71.76774194],0
a3,1,0.006412,7.430793,[18 28] ; [68 40],[25.68831169 20.31168831] ; [60.31168831 47.68831169],0
v1,1,0.007003,7.27214,[12 33] ; [53 52],[19.5 25.5] ; [45.5 59.5],0
r4,1,0.010505,6.547116,[22 25] ; [74 34],[29.10967742 17.89032258] ; [66.89032258 41.10967742],0
a6,1,0.012828,6.192639,[19 28] ; [67 41],[26.07741935 20.92258065] ; [59.92258065 48.07741935],0
n6,1,0.014428,5.985028,[32 15] ; [92 16],[37.6  9.4] ; [86.4 21.6],0
a7,1,0.014612,5.962661,[22 25] ; [73 35],[28.80645161 18.19354839] ; [66.19354839 41.80645161],0
p9,1,0.022533,5.204149,[35 12] ; [96 12],[39.72258065  7.27741935] ; [91.27741935 16.72258065],0
p3,1,0.03172,4.613541,[16 31] ; [57 51],[22.13548387 24.86451613] ; [50.86451613 57.13548387],0
p6,1,0.033188,4.536067,[11 36] ; [43 61],[16.80794702 30.19205298] ; [37.19205298 66.80794702],0
r3,1,0.034979,4.446187,[36 10] ; [98 10],[40.02597403  5.97402597] ; [93.97402597 14.02597403],0
b2,1,0.035892,4.402244,[ 4 22] ; [24 39],[ 8.17977528 17.82022472] ; [19.82022472 43.17977528],0
b3,1,0.035892,4.402244,[ 4 22] ; [24 39],[ 8.17977528 17.82022472] ; [19.82022472 43.17977528],0
n4,1,0.039524,4.238197,[26 21] ; [78 30],[31.53548387 15.46451613] ; [72.46451613 35.53548387],0
a2,1,0.047891,3.913803,[ 1 46] ; [13 95],[ 4.24516129 42.75483871] ; [ 9.75483871 98.24516129],0
r2,1,0.065569,3.390612,[33 13] ; [88 16],[37.10666667  8.89333333] ; [83.89333333 20.10666667],0
n1,1,0.079772,3.069544,[ 3 14] ; [14 19],[ 5.78 11.22] ; [11.22 21.78],0
u2,1,0.139296,2.185714,[11 17] ; [23 17],[14. 14.] ; [20. 20.],0
u3,1,0.142823,2.147278,[ 9 20] ; [19 20],[11.94117647 17.05882353] ; [16.05882353 22.94117647],0
s8,1,0.163187,1.944443,[12 35] ; [40 68],[15.76774194 31.23225806] ; [36.23225806 71.76774194],0
s7,1,0.186881,1.742037,[15 31] ; [45 57],[18.64864865 27.35135135] ; [41.35135135 60.64864865],0
s5,1,0.215096,1.536792,[ 9 37] ; [29 70],[12.05517241 33.94482759] ; [25.94482759 73.05517241],0
p4,1,0.252558,1.309097,[23 24] ; [63 44],[26.24675325 20.75324675] ; [59.75324675 47.24675325],0
s6,1,0.294305,1.099822,[24 23] ; [62 41],[26.94666667 20.05333333] ; [59.05333333 43.94666667],0
n2,1,0.374813,0.787645,[11  6] ; [26  8],[12.33333333  4.66666667] ; [24.66666667  9.33333333],0
n5,1,0.442197,0.590575,[30 17] ; [75 32],[32.04545455 14.95454545] ; [72.95454545 34.04545455],0
b4,1,0.482526,0.493148,[25 22] ; [64 44],[26.98709677 20.01290323] ; [62.01290323 45.98709677],0
a8,1,0.496368,0.462694,[ 6 38] ; [10 92],[ 4.82191781 39.17808219] ; [11.17808219 90.82191781],0
p7,1,0.521911,0.410114,[28 17] ; [60 46],[26.22516556 18.77483444] ; [61.77483444 44.22516556],0
b5,1,0.566568,0.328459,[31 16] ; [66 42],[29.41290323 17.58709677] ; [67.58709677 40.41290323],0
a1,1,0.585935,0.296737,[ 2 45] ; [  7 101],[ 2.72903226 44.27096774] ; [  6.27096774 101.72903226],0
b1,1,0.590791,0.289111,[20 27] ; [41 67],[18.49677419 28.50322581] ; [42.50322581 65.49677419],0
n3,1,0.649542,0.206478,[12  5] ; [26  8],[12.66666667  4.33333333] ; [25.33333333  8.66666667],0
s4,1,0.671478,0.179878,[11 36] ; [22 86],[10.00645161 36.99354839] ; [22.99354839 85.00645161],0
p8,1,0.712901,0.135396,[23 24] ; [48 57],[21.95394737 25.04605263] ; [49.04605263 55.95394737],0
p12,1,0.757245,0.095543,[ 2 44] ; [  6 102],[ 2.38961039 43.61038961] ; [  5.61038961 102.38961039],0
v4,1,0.757728,0.095151,[41  5] ; [98 10],[41.51948052  4.48051948] ; [97.48051948 10.51948052],0
s3,1,0.764469,0.08977,[24 22] ; [53 54],[23.1503268 22.8496732] ; [53.8496732 53.1503268],0
p1,1,0.839551,0.040993,[ 3 44] ; [  6 102],[ 2.72903226 44.27096774] ; [  6.27096774 101.72903226],0
p5,1,0.931,0.007497,[ 5 42] ; [12 96],[ 5.15483871 41.84516129] ; [11.84516129 96.15483871],0
s2,1,0.978283,0.000741,[21 26] ; [48 60],[20.92258065 26.07741935] ; [48.07741935 59.92258065],0
