Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.889099,[27 49] ; [78 32],[42.90322581 33.09677419] ; [62.09677419 47.90322581],1
a6,1,4.9e-05,16.490188,[32 44] ; [79 31],[45.35483871 30.64516129] ; [65.64516129 44.35483871],1
d5,1,0.000138,14.528513,[40 36] ; [87 23],[51.89247312 24.10752688] ; [75.10752688 34.89247312],1
d4,1,0.000148,14.401604,[43 32] ; [91 19],[54.32432432 20.67567568] ; [79.67567568 30.32432432],1
a2,1,0.000276,13.226746,[ 5 71] ; [31 80],[14.63101604 61.36898396] ; [21.36898396 89.63101604],1
u1,1,0.000357,12.745565,[ 2 74] ; [23 88],[10.16042781 65.83957219] ; [14.83957219 96.16042781],1
d1,1,0.000698,11.494625,[24 52] ; [63 48],[35.35828877 40.64171123] ; [51.64171123 59.35828877],1
r1,1,0.002477,9.157608,[42 34] ; [84 26],[51.48387097 24.51612903] ; [74.51612903 35.48387097],0
a3,1,0.002615,9.058636,[35 40] ; [75 34],[44.83695652 30.16304348] ; [65.16304348 43.83695652],0
a5,1,0.009659,6.696645,[37 39] ; [75 36],[45.51871658 30.48128342] ; [66.48128342 44.51871658],0
p2,1,0.01221,6.280112,[36 40] ; [73 38],[44.29946524 31.70053476] ; [64.70053476 46.29946524],0
r4,1,0.032829,4.554684,[48 28] ; [86 25],[54.45989305 21.54010695] ; [79.54010695 31.45989305],0
b1,1,0.049021,3.874633,[44 32] ; [48 63],[37.39037433 38.60962567] ; [54.60962567 56.39037433],0
s6,1,0.058969,3.566145,[25 50] ; [52 58],[31.21621622 43.78378378] ; [45.78378378 64.21621622],0
d2,1,0.100223,2.70199,[31 44] ; [59 51],[36.48648649 38.51351351] ; [53.51351351 56.48648649],0
p8,1,0.106357,2.607538,[18 57] ; [38 70],[22.95081967 52.04918033] ; [33.04918033 74.95081967],0
r3,1,0.114294,2.493817,[59 17] ; [96 15],[62.99465241 13.00534759] ; [92.00534759 18.99465241],0
v2,1,0.134841,2.235865,[26 47] ; [51 58],[30.88461538 42.11538462] ; [46.11538462 62.88461538],0
r2,1,0.137655,2.203979,[61 15] ; [97 13],[64.55913978 11.44086022] ; [93.44086022 16.55913978],0
u3,1,0.153388,2.038228,[15 26] ; [19 17],[18.1038961 22.8961039] ; [15.8961039 20.1038961],0
n2,1,0.156053,2.012063,[21  9] ; [23 20],[18.08219178 11.91780822] ; [25.91780822 17.08219178],0
p12,1,0.160267,1.971709,[ 3 73] ; [  1 109],[ 1.6344086 74.3655914] ; [  2.3655914 107.6344086],0
