Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,37.547201,[29  1] ; [13 37],[15.75 14.25] ; [26.25 23.75],1
s6,1,0.000165,14.189817,[23  7] ; [17 34],[14.81481481 15.18518519] ; [25.18518519 25.81481481],1
r3,1,0.000788,11.268875,[28  1] ; [32 19],[21.75  7.25] ; [38.25 12.75],1
s7,1,0.000794,11.254454,[16 14] ; [ 8 39],[ 9.35064935 20.64935065] ; [14.64935065 32.35064935],1
s8,1,0.002468,9.1638,[14 16] ; [ 8 43],[ 8.14814815 21.85185185] ; [13.85185185 37.14814815],0
d4,1,0.003831,8.362362,[24  5] ; [25 25],[17.98734177 11.01265823] ; [31.01265823 18.98734177],0
v4,1,0.004648,8.011614,[28  1] ; [35 15],[23.12658228  5.87341772] ; [39.87341772 10.12658228],0
d3,1,0.009022,6.818444,[21  8] ; [21 29],[15.41772152 13.58227848] ; [26.58227848 23.41772152],0
u3,1,0.013711,6.075,[7 2] ; [ 5 13],[4. 5.] ; [ 8. 10.],0
d2,1,0.028977,4.768988,[ 7 22] ; [25 26],[11.6 17.4] ; [20.4 30.6],0
d1,1,0.032435,4.575347,[16 14] ; [15 36],[11.48148148 18.51851852] ; [19.51851852 31.48148148],0
v2,1,0.033761,4.506787,[18 11] ; [17 29],[13.53333333 15.46666667] ; [21.46666667 24.53333333],0
r4,1,0.033882,4.500649,[23  7] ; [27 24],[18.51851852 11.48148148] ; [31.48148148 19.51851852],0
p4,1,0.038088,4.301075,[16 14] ; [15 35],[11.625 18.375] ; [19.375 30.625],0
p9,1,0.046432,3.965869,[24  5] ; [30 19],[20.07692308  8.92307692] ; [33.92307692 15.07692308],0
v1,1,0.047193,3.938494,[16 12] ; [17 33],[11.84615385 16.15384615] ; [21.15384615 28.84615385],0
a4,1,0.050133,3.83699,[ 7 23] ; [23 28],[11.11111111 18.88888889] ; [18.88888889 32.11111111],0
p10,1,0.053145,3.739368,[21  8] ; [24 24],[16.94805195 12.05194805] ; [28.05194805 19.94805195],0
r1,1,0.069844,3.286675,[22  8] ; [27 24],[18.14814815 11.85185185] ; [30.85185185 20.14814815],0
r2,1,0.098098,2.736189,[26  2] ; [40 11],[23.39240506  4.60759494] ; [42.60759494  8.39240506],0
a8,1,0.139426,2.184283,[ 8 20] ; [ 7 41],[ 5.52631579 22.47368421] ; [ 9.47368421 38.52631579],0
u2,1,0.16612,1.917614,[7 2] ; [9 9],[5.33333333 3.66666667] ; [10.66666667  7.33333333],0
b1,1,0.168746,1.894045,[20 10] ; [26 25],[17.03703704 12.96296296] ; [28.96296296 22.03703704],0
p11,1,0.168746,1.894045,[20 10] ; [26 25],[17.03703704 12.96296296] ; [28.96296296 22.03703704],0
b5,1,0.168746,1.894045,[20 10] ; [26 25],[17.03703704 12.96296296] ; [28.96296296 22.03703704],0
b3,1,0.182127,1.780186,[ 3 16] ; [ 9 18],[ 4.95652174 14.04347826] ; [ 7.04347826 19.95652174],0
b2,1,0.182127,1.780186,[ 3 16] ; [ 9 18],[ 4.95652174 14.04347826] ; [ 7.04347826 19.95652174],0
s5,1,0.197041,1.66417,[ 7 23] ; [ 6 43],[ 4.93670886 25.06329114] ; [ 8.06329114 40.93670886],0
p2,1,0.201952,1.628202,[22  8] ; [29 20],[19.36708861 10.63291139] ; [31.63291139 17.36708861],0
a2,1,0.255289,1.294124,[ 3 27] ; [10 41],[ 4.81481481 25.18518519] ; [ 8.18518519 42.81481481],0
s1,1,0.25722,1.283657,[ 2 26] ; [ 1 49],[ 1.07692308 26.92307692] ; [ 1.92307692 48.07692308],0
p6,1,0.272056,1.206349,[ 9 19] ; [10 38],[ 7. 21.] ; [12. 36.],0
u1,1,0.28291,1.153059,[ 1 29] ; [ 5 46],[ 2.22222222 27.77777778] ; [ 3.77777778 47.22222222],0
p7,1,0.300536,1.071814,[18 10] ; [25 23],[15.84210526 12.15789474] ; [27.15789474 20.84210526],0
a6,1,0.330967,0.94511,[18 11] ; [37 14],[19.9375  9.0625] ; [35.0625 15.9375],0
d5,1,0.379304,0.772955,[21  8] ; [32 19],[19.2125  9.7875] ; [33.7875 17.2125],0
p5,1,0.392174,0.732192,[ 1 29] ; [ 4 45],[ 1.89873418 28.10126582] ; [ 3.10126582 45.89873418],0
b4,1,0.403603,0.697565,[17 13] ; [24 27],[15.18518519 14.81481481] ; [25.81481481 25.18518519],0
n1,1,0.408961,0.681818,[3 5] ; [12 10],[4. 4.] ; [11. 11.],0
p8,1,0.426138,0.633327,[11 18] ; [14 34],[ 9.41558442 19.58441558] ; [15.58441558 32.41558442],0
n4,1,0.449672,0.571479,[20 10] ; [38 13],[21.48148148  8.51851852] ; [36.51851852 14.48148148],0
v3,1,0.489007,0.47871,[ 8 19] ; [11 38],[ 6.75 20.25] ; [12.25 36.75],0
s4,1,0.534015,0.386746,[ 5 25] ; [ 6 45],[ 4.07407407 25.92592593] ; [ 6.92592593 44.07407407],0
n3,1,0.694266,0.154506,[6 3] ; [13  9],[5.51612903 3.48387097] ; [13.48387097  8.51612903],0
a3,1,0.711531,0.136752,[21  9] ; [33 17],[20.25  9.75] ; [33.75 16.25],0
p3,1,0.789726,0.071111,[ 8 22] ; [12 38],[ 7.5 22.5] ; [12.5 37.5],0
a5,1,0.849354,0.036078,[17 13] ; [30 21],[17.40740741 12.59259259] ; [29.59259259 21.40740741],0
a7,1,0.957779,0.002803,[19 11] ; [32 19],[18.88888889 11.11111111] ; [32.11111111 18.88888889],0
