Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,50.31498,[17 46] ; [57  7],[36.70866142 26.29133858] ; [37.29133858 26.70866142],1
s7,1,0.0,40.02635,[17 45] ; [52 10],[34.5 27.5] ; [34.5 27.5],1
s6,1,0.0,32.272391,[27 34] ; [57  5],[41.65853659 19.34146341] ; [42.34146341 19.65853659],1
s8,1,0.0,28.571429,[21 43] ; [51 13],[36. 28.] ; [36. 28.],1
s5,1,0.001189,10.507813,[18 45] ; [35 26],[26.92741935 36.07258065] ; [26.07258065 34.92741935],0
a3,1,0.027067,4.886532,[35 29] ; [47 17],[41. 23.] ; [41. 23.],0
p6,1,0.032488,4.572581,[25 37] ; [38 26],[31. 31.] ; [32. 32.],0
p4,1,0.042888,4.099828,[40 23] ; [51 13],[45.14173228 17.85826772] ; [45.85826772 18.14173228],0
s4,1,0.057389,3.611285,[10 54] ; [19 45],[14.5 49.5] ; [14.5 49.5],0
u3,1,0.064654,3.413773,[ 9 20] ; [10  7],[11.97826087 17.02173913] ; [7.02173913 9.97826087],0
d3,1,0.076956,3.128055,[26 38] ; [36 28],[31. 33.] ; [31. 33.],0
r3,1,0.083891,2.987862,[57  7] ; [62  2],[59.5  4.5] ; [59.5  4.5],0
v3,1,0.085679,2.95375,[22 41] ; [32 32],[26.78740157 36.21259843] ; [27.21259843 36.78740157],0
a1,1,0.094393,2.797814,[ 1 63] ; [ 5 59],[ 3. 61.] ; [ 3. 61.],0
p7,1,0.09798,2.738115,[48 15] ; [56  8],[51.59055118 11.40944882] ; [52.40944882 11.59055118],0
d4,1,0.10481,2.630777,[45 19] ; [52 11],[48.88188976 15.11811024] ; [48.11811024 14.88188976],0
a5,1,0.127124,2.327273,[40 24] ; [48 16],[44. 20.] ; [44. 20.],0
p3,1,0.140562,2.171792,[37 27] ; [45 19],[41. 23.] ; [41. 23.],0
u2,1,0.14062,2.171166,[14 15] ; [12  5],[16.39130435 12.60869565] ; [9.60869565 7.39130435],0
b5,1,0.149939,2.072874,[30 34] ; [22 42],[26. 38.] ; [26. 38.],0
v1,1,0.180896,1.790247,[30 34] ; [37 26],[33.76377953 30.23622047] ; [33.23622047 29.76377953],0
n3,1,0.181709,1.783591,[10  4] ; [6 7],[8.2962963 5.7037037] ; [7.7037037 5.2962963],0
d5,1,0.181715,1.783541,[43 21] ; [49 14],[46.36220472 17.63779528] ; [45.63779528 17.36220472],0
n1,1,0.255623,1.292308,[6 9] ; [8 5],[7.5 7.5] ; [6.5 6.5],0
b4,1,0.288609,1.1261,[36 28] ; [30 34],[33. 31.] ; [33. 31.],0
p5,1,0.348691,0.878216,[ 9 55] ; [13 51],[11. 53.] ; [11. 53.],0
d2,1,0.376234,0.78297,[33 31] ; [28 36],[30.5 33.5] ; [30.5 33.5],0
p1,1,0.380041,0.770569,[ 8 56] ; [ 5 59],[ 6.5 57.5] ; [ 6.5 57.5],0
r1,1,0.423421,0.640801,[45 19] ; [49 15],[47. 17.] ; [47. 17.],0
a8,1,0.427741,0.628949,[ 6 55] ; [ 9 53],[ 7.43902439 53.56097561] ; [ 7.56097561 54.43902439],0
b2,1,0.446194,0.580303,[14 24] ; [19 23],[15.675 22.325] ; [17.325 24.675],0
b3,1,0.446194,0.580303,[14 24] ; [19 23],[15.675 22.325] ; [17.325 24.675],0
a2,1,0.465209,0.533333,[ 3 61] ; [ 5 59],[ 4. 60.] ; [ 4. 60.],0
p12,1,0.479254,0.50056,[ 3 60] ; [ 5 59],[ 3.96850394 59.03149606] ; [ 4.03149606 59.96850394],0
b1,1,0.479285,0.500489,[29 35] ; [33 31],[31. 33.] ; [31. 33.],0
d1,1,0.479285,0.500489,[31 33] ; [35 29],[33. 31.] ; [33. 31.],0
n4,1,0.503582,0.447379,[50 14] ; [53 11],[51.5 12.5] ; [51.5 12.5],0
v2,1,0.525947,0.402216,[32 31] ; [35 27],[33.768 29.232] ; [33.232 28.768],0
r2,1,0.527599,0.399015,[53  8] ; [57  6],[54.11290323  6.88709677] ; [55.88709677  7.11290323],0
r4,1,0.611093,0.258586,[54 10] ; [56  8],[55.  9.] ; [55.  9.],0
n2,1,0.611179,0.258462,[9 6] ; [9 4],[9.64285714 5.35714286] ; [8.35714286 4.64285714],0
n6,1,0.626354,0.237037,[53 11] ; [55  9],[54. 10.] ; [54. 10.],0
p10,1,0.626354,0.237037,[55  9] ; [53 11],[54. 10.] ; [54. 10.],0
p11,1,0.650613,0.205128,[53 11] ; [51 13],[52. 12.] ; [52. 12.],0
n5,1,0.66038,0.193062,[50 14] ; [52 12],[51. 13.] ; [51. 13.],0
v4,1,0.681603,0.168327,[61  3] ; [59  4],[60.47244094  3.52755906] ; [59.52755906  3.47244094],0
u1,1,0.697466,0.151122,[ 3 61] ; [ 4 60],[ 3.5 60.5] ; [ 3.5 60.5],0
a6,1,0.715001,0.133333,[25 39] ; [23 41],[24. 40.] ; [24. 40.],0
a4,1,0.718894,0.129555,[25 39] ; [27 37],[26. 38.] ; [26. 38.],0
p2,1,0.794519,0.067833,[55  9] ; [56  8],[55.5  8.5] ; [55.5  8.5],0
p9,1,0.803664,0.061806,[54 10] ; [55  9],[54.5  9.5] ; [54.5  9.5],0
s1,1,1.0,0.0,[ 2 62] ; [ 2 62],[ 2. 62.] ; [ 2. 62.],0
