Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,24.81422,[144 172] ; [16 78],[123.31707317 192.68292683] ; [36.68292683 57.31707317],1
p7,1,2e-06,22.912387,[180 133] ; [26 64],[159.99503722 153.00496278] ; [46.00496278 43.99503722],1
p10,1,9.3e-05,15.274931,[255  66] ; [54 37],[240.75  80.25] ; [68.25 22.75],1
p9,1,0.000143,14.462779,[268  51] ; [60 31],[255.2  63.8] ; [72.8 18.2],1
p4,1,0.000255,13.374568,[138 185] ; [20 72],[122.97349398 200.02650602] ; [35.02650602 56.97349398],1
p11,1,0.000426,12.413257,[259  67] ; [58 36],[246.05238095  79.94761905] ; [70.94761905 23.05238095],1
r3,1,0.001726,9.820217,[323   2] ; [89  5],[319.57040573   5.42959427] ; [92.42959427  1.57040573],0
b1,1,0.002063,9.492741,[ 94 232] ; [43 51],[106.33809524 219.66190476] ; [30.66190476 63.33809524],0
n4,1,0.006481,7.411566,[240  84] ; [56 38],[229.4354067  94.5645933] ; [66.5645933 27.4354067],0
d5,1,0.006823,7.318856,[263  62] ; [63 30],[253.46889952  71.53110048] ; [72.53110048 20.46889952],0
n5,1,0.009223,6.779031,[234  90] ; [54 39],[223.76978417 100.23021583] ; [64.23021583 28.76978417],0
a7,1,0.010888,6.483514,[247  78] ; [59 35],[237.35083532  87.64916468] ; [68.64916468 25.35083532],0
p6,1,0.019356,5.469071,[ 90 230] ; [15 78],[ 81.3559322 238.6440678] ; [23.6440678 69.3559322],0
a6,1,0.023022,5.166811,[230  96] ; [54 39],[220.96420048 105.03579952] ; [63.03579952 29.96420048],0
n6,1,0.028401,4.803536,[274  51] ; [70 24],[266.82577566  58.17422434] ; [77.17422434 16.82577566],0
s1,1,0.038428,4.285992,[  9 307] ; [ 7 85],[ 12.39215686 303.60784314] ; [ 3.60784314 88.39215686],0
a5,1,0.044247,4.04711,[230  96] ; [56 38],[221.99047619 104.00952381] ; [64.00952381 29.99047619],0
u4,1,0.058442,3.581068,[  4 322] ; [ 4 90],[  6.20952381 319.79047619] ; [ 1.79047619 92.20952381],0
d3,1,0.084626,2.973743,[233  92] ; [58 35],[226.25598086  98.74401914] ; [64.74401914 28.25598086],0
r1,1,0.115199,2.481412,[277  47] ; [74 20],[272.06698565  51.93301435] ; [78.93301435 15.06698565],0
