Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,34.779733,[61  1] ; [34 30],[46.74603175 15.25396825] ; [48.25396825 15.74603175],1
v4,1,0.0,29.431848,[61  1] ; [38 27],[48.33070866 13.66929134] ; [50.66929134 14.33070866],1
r2,1,9e-06,19.613072,[56  6] ; [34 28],[45. 17.] ; [45. 17.],1
n6,1,3.3e-05,17.217949,[56  6] ; [37 27],[45.76190476 16.23809524] ; [47.23809524 16.76190476],1
p10,1,0.000289,13.139405,[47 14] ; [28 34],[37.19512195 23.80487805] ; [37.80487805 24.19512195],1
p9,1,0.000813,11.210811,[51 10] ; [34 27],[42.5 18.5] ; [42.5 18.5],1
p11,1,0.001788,9.755834,[48 14] ; [33 32],[39.54330709 22.45669291] ; [41.45669291 23.54330709],0
p6,1,0.003997,8.285213,[24 37] ; [10 52],[16.86178862 44.13821138] ; [17.13821138 44.86178862],0
p2,1,0.00408,8.247939,[46 16] ; [31 32],[38.192 23.808] ; [38.808 24.192],0
b1,1,0.008694,6.884686,[20 42] ; [36 29],[27.33858268 34.66141732] ; [28.66141732 36.33858268],0
d5,1,0.010371,6.570027,[47 14] ; [36 29],[40.18253968 20.81746032] ; [42.81746032 22.18253968],0
s6,1,0.012252,6.274017,[28 33] ; [16 49],[21.3015873 39.6984127] ; [22.6984127 42.3015873],0
p3,1,0.015588,5.848797,[26 36] ; [14 50],[19.68253968 42.31746032] ; [20.31746032 43.68253968],0
p7,1,0.020622,5.358493,[33 29] ; [21 43],[26.57142857 35.42857143] ; [27.42857143 36.57142857],0
a7,1,0.026912,4.896469,[41 20] ; [31 34],[34.85714286 26.14285714] ; [37.14285714 27.85714286],0
d4,1,0.040901,4.180097,[46 16] ; [37 28],[40.51968504 21.48031496] ; [42.48031496 22.51968504],0
p4,1,0.050096,3.838244,[31 31] ; [21 43],[25.58730159 36.41269841] ; [26.41269841 37.58730159],0
s5,1,0.053016,3.743427,[13 47] ; [ 6 59],[ 9.12 50.88] ; [ 9.88 55.12],0
n2,1,0.054292,3.703704,[16  4] ; [16 14],[12.8  7.2] ; [19.2 10.8],0
p8,1,0.072561,3.224116,[28 34] ; [19 45],[23.12698413 38.87301587] ; [23.87301587 40.12698413],0
u2,1,0.084516,2.975845,[13 11] ; [10 22],[ 9.85714286 14.14285714] ; [13.14285714 18.85714286],0
a6,1,0.087337,2.922789,[38 24] ; [30 35],[33.19685039 28.80314961] ; [34.80314961 30.19685039],0
b5,1,0.109119,2.56693,[42 20] ; [35 30],[37.59055118 24.40944882] ; [39.40944882 25.59055118],0
p5,1,0.120181,2.414962,[ 9 53] ; [ 4 61],[ 6.34645669 55.65354331] ; [ 6.65354331 58.34645669],0
s7,1,0.126198,2.338666,[16 41] ; [10 51],[12.55932203 44.44067797] ; [13.44067797 47.55932203],0
s2,1,0.136518,2.216779,[15 47] ; [ 9 56],[11.71653543 50.28346457] ; [12.28346457 52.71653543],0
s8,1,0.159112,1.982647,[11 51] ; [ 6 59],[ 8.2992126 53.7007874] ; [ 8.7007874 56.2992126],0
a3,1,0.17199,1.865513,[38 24] ; [32 33],[34.17322835 27.82677165] ; [35.82677165 29.17322835],0
a4,1,0.207655,1.587702,[24 38] ; [18 46],[20.66666667 41.33333333] ; [21.33333333 42.66666667],0
n3,1,0.238593,1.388889,[14  6] ; [16 14],[12.  8.] ; [18. 12.],0
d3,1,0.240088,1.380077,[35 26] ; [30 34],[31.72 29.28] ; [33.28 30.72],0
u3,1,0.289519,1.121859,[10 14] ; [ 9 23],[ 8.14285714 15.85714286] ; [10.85714286 21.14285714],0
n1,1,0.322102,0.980392,[ 8 12] ; [ 8 22],[ 6.4 13.6] ; [ 9.6 20.4],0
v3,1,0.33088,0.945451,[18 44] ; [14 51],[15.62204724 46.37795276] ; [16.37795276 48.62204724],0
s1,1,0.332848,0.937787,[ 1 61] ; [ 3 62],[ 1.95275591 60.04724409] ; [ 2.04724409 62.95275591],0
d2,1,0.36372,0.825008,[20 41] ; [26 38],[22.448 38.552] ; [23.552 40.448],0
a8,1,0.364945,0.820805,[ 5 51] ; [ 3 60],[ 3.76470588 52.23529412] ; [ 4.23529412 58.76470588],0
n5,1,0.489777,0.477016,[38 24] ; [43 21],[39.85714286 22.14285714] ; [41.14285714 22.85714286],0
p12,1,0.549539,0.358143,[ 2 60] ; [ 1 62],[ 1.488 60.512] ; [ 1.512 61.488],0
a1,1,0.561062,0.337869,[ 4 58] ; [ 6 59],[ 4.88188976 57.11811024] ; [ 5.11811024 59.88188976],0
b4,1,0.646107,0.210844,[34 28] ; [33 32],[32.70866142 29.29133858] ; [34.29133858 30.70866142],0
u1,1,0.650366,0.205439,[ 4 58] ; [ 3 62],[ 3.41732283 58.58267717] ; [ 3.58267717 61.41732283],0
d1,1,0.698063,0.150494,[24 38] ; [23 42],[22.94488189 39.05511811] ; [24.05511811 40.94488189],0
n4,1,0.745136,0.105663,[38 24] ; [38 27],[37.1023622 24.8976378] ; [38.8976378 26.1023622],0
b2,1,0.842613,0.039423,[15 22] ; [13 21],[14.5915493 22.4084507] ; [13.4084507 20.5915493],0
b3,1,0.842613,0.039423,[15 22] ; [13 21],[14.5915493 22.4084507] ; [13.4084507 20.5915493],0
v2,1,0.901697,0.015257,[21 41] ; [22 41],[21.328 40.672] ; [21.672 41.328],0
s4,1,0.904164,0.014497,[10 52] ; [11 54],[10.2519685 51.7480315] ; [10.7480315 54.2519685],0
a5,1,0.930937,0.007511,[31 31] ; [32 33],[30.75590551 31.24409449] ; [32.24409449 32.75590551],0
p1,1,0.931453,0.007399,[ 6 56] ; [ 6 59],[ 5.85826772 56.14173228] ; [ 6.14173228 58.85826772],0
a2,1,0.931453,0.007399,[ 6 56] ; [ 6 59],[ 5.85826772 56.14173228] ; [ 6.14173228 58.85826772],0
v1,1,0.951073,0.003765,[20 42] ; [20 43],[19.84 42.16] ; [20.16 42.84],0
