Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,74.858506,[251  41] ; [12 31],[229.24179104  62.75820896] ; [33.75820896  9.24179104],1
r3,1,0.0,47.955965,[267  24] ; [23 20],[252.66467066  38.33532934] ; [37.33532934  5.66467066],1
r2,1,0.0,39.744575,[266  25] ; [23 18],[253.31024096  37.68975904] ; [35.68975904  5.31024096],1
p2,1,0.0,31.151155,[213  79] ; [13 30],[196.99104478  95.00895522] ; [29.00895522 13.99104478],1
p10,1,2e-06,22.999446,[210  79] ; [15 27],[196.45015106  92.54984894] ; [28.54984894 13.45015106],1
r1,1,4e-06,21.384622,[221  70] ; [18 25],[208.23053892  82.76946108] ; [30.76946108 12.23053892],1
p9,1,1.8e-05,18.367717,[208  76] ; [17 25],[196.01226994  87.98773006] ; [28.98773006 13.01226994],1
n6,1,9.4e-05,15.262383,[228  64] ; [21 21],[217.68862275  74.31137725] ; [31.31137725 10.68862275],1
a6,1,0.000146,14.418978,[201  90] ; [17 26],[189.93413174 101.06586826] ; [28.06586826 14.93413174],1
p11,1,0.000323,12.93419,[209  83] ; [19 24],[198.73432836  93.26567164] ; [29.26567164 13.73432836],1
a7,1,0.00057,11.871455,[211  80] ; [20 23],[201.26047904  89.73952096] ; [29.73952096 13.26047904],1
s6,1,0.000712,11.458005,[160 128] ; [12 31],[149.65558912 138.34441088] ; [22.34441088 20.65558912],1
u3,1,0.000733,11.403174,[53 51] ; [ 2 18],[46.12903226 57.87096774] ; [ 8.87096774 11.12903226],1
p8,1,0.001002,10.823392,[111 178] ; [ 5 36],[101.58787879 187.41212121] ; [14.41212121 26.58787879],0
p7,1,0.001205,10.483375,[135 151] ; [ 9 34],[125.17933131 160.82066869] ; [18.82066869 24.17933131],0
n2,1,0.003248,8.6625,[63 27] ; [ 7 13],[57.27272727 32.72727273] ; [12.72727273  7.27272727],0
n3,1,0.007644,7.114979,[61 27] ; [ 7 12],[55.92523364 32.07476636] ; [12.07476636  6.92523364],0
p1,1,0.0079,7.055984,[ 12 278] ; [ 6 37],[ 15.67567568 274.32432432] ; [ 2.32432432 40.67567568],0
s8,1,0.008832,6.856426,[ 90 201] ; [ 5 38],[ 82.76946108 208.23053892] ; [12.23053892 30.76946108],0
s2,1,0.009582,6.710918,[113 177] ; [ 8 35],[105.37537538 184.62462462] ; [15.62462462 27.37537538],0
a2,1,0.01515,5.898971,[ 58 234] ; [ 2 41],[ 52.29850746 239.70149254] ; [ 7.70149254 35.29850746],0
a1,1,0.015167,5.89694,[ 10 282] ; [ 5 38],[ 13.07462687 278.92537313] ; [ 1.92537313 41.07462687],0
d3,1,0.015231,5.88956,[191 100] ; [20 23],[183.83532934 107.16467066] ; [27.16467066 15.83532934],0
s7,1,0.018706,5.528822,[101 177] ; [ 7 33],[ 94.41509434 183.58490566] ; [13.58490566 26.41509434],0
p4,1,0.028905,4.773248,[117 171] ; [10 33],[110.50151057 177.49848943] ; [16.49848943 26.50151057],0
b2,1,0.029757,4.723286,[ 37 122] ; [12 16],[ 41.6631016 117.3368984] ; [ 7.3368984 20.6631016],0
b3,1,0.029757,4.723286,[ 37 122] ; [12 16],[ 41.6631016 117.3368984] ; [ 7.3368984 20.6631016],0
u2,1,0.033088,4.541235,[53 51] ; [ 5 15],[48.64516129 55.35483871] ; [ 9.35483871 10.64516129],0
b5,1,0.033241,4.533336,[166 126] ; [17 26],[159.51044776 132.48955224] ; [23.48955224 19.51044776],0
d5,1,0.04452,4.036732,[224  67] ; [27 16],[218.68562874  72.31437126] ; [32.31437126 10.68562874],0
v3,1,0.052977,3.744637,[ 78 202] ; [ 6 37],[ 72.81733746 207.18266254] ; [11.18266254 31.81733746],0
a5,1,0.06294,3.458162,[192 100] ; [22 21],[186.53134328 105.46865672] ; [27.46865672 15.53134328],0
p3,1,0.082077,3.023277,[ 92 199] ; [ 8 35],[ 87.1257485 203.8742515] ; [12.8742515 30.1257485],0
v2,1,0.096059,2.76979,[117 161] ; [12 30],[112.06875 165.93125] ; [16.93125 25.06875],0
u4,1,0.115023,2.483808,[  1 291] ; [ 1 42],[  1.74328358 290.25671642] ; [ 0.25671642 42.74328358],0
n1,1,0.124301,2.362269,[28 60] ; [10 10],[30.96296296 57.03703704] ; [ 7.03703704 12.96296296],0
u1,1,0.125793,2.343668,[ 37 255] ; [ 2 41],[ 33.99402985 258.00597015] ; [ 5.00597015 37.99402985],0
s3,1,0.20223,1.626195,[140 148] ; [16 26],[136.14545455 151.85454545] ; [19.85454545 22.14545455],0
d1,1,0.26168,1.259849,[149 143] ; [18 25],[145.5641791 146.4358209] ; [21.4358209 21.5641791],0
a3,1,0.26313,1.252216,[186 106] ; [23 19],[182.71856287 109.28143713] ; [26.28143713 15.71856287],0
b4,1,0.305155,1.051529,[173 119] ; [29 14],[176.07164179 115.92835821] ; [25.92835821 17.07164179],0
p5,1,0.307374,1.041926,[ 11 281] ; [ 3 39],[ 12.23952096 279.76047904] ; [ 1.76047904 40.23952096],0
s5,1,0.327725,0.957867,[ 67 219] ; [ 7 35],[ 64.52439024 221.47560976] ; [ 9.47560976 32.52439024],0
b1,1,0.328269,0.955715,[113 179] ; [20 23],[115.92835821 176.07164179] ; [17.07164179 25.92835821],0
a8,1,0.330015,0.948838,[ 26 243] ; [ 6 35],[ 27.76774194 241.23225806] ; [ 4.23225806 36.76774194],0
s4,1,0.333871,0.933824,[ 51 240] ; [ 5 38],[ 48.79041916 242.20958084] ; [ 7.20958084 35.79041916],0
s1,1,0.405415,0.692206,[ 12 277] ; [ 3 40],[ 13.05722892 275.94277108] ; [ 1.94277108 41.05722892],0
d4,1,0.489558,0.477497,[223  67] ; [31 12],[221.2012012  68.7987988] ; [32.7987988 10.2012012],0
d2,1,0.536319,0.382405,[123 166] ; [20 22],[124.85498489 164.14501511] ; [18.14501511 23.85498489],0
a4,1,0.676422,0.174181,[107 185] ; [14 28],[105.78443114 186.21556886] ; [15.21556886 26.78443114],0
n4,1,0.84994,0.035795,[192  99] ; [29 14],[192.54790419  98.45209581] ; [28.45209581 14.54790419],0
n5,1,0.981294,0.00055,[182 107] ; [27 16],[181.93072289 107.06927711] ; [27.06927711 15.93072289],0
