Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,79.111974,[ 60 163] ; [96 30],[ 99.67908309 123.32091691] ; [56.32091691 69.67908309],1
p2,1,0.412347,0.672022,[175  54] ; [105  26],[178.11111111  50.88888889] ; [101.88888889  29.11111111],0
s4,1,0.486872,0.483432,[ 42 185] ; [ 28 102],[ 44.50980392 182.49019608] ; [ 25.49019608 104.50980392],0
p5,1,0.560206,0.339348,[ 17 212] ; [ 12 119],[ 18.44722222 210.55277778] ; [ 10.55277778 120.44722222],0
n3,1,0.566319,0.32888,[48 18] ; [27 13],[46.69811321 19.30188679] ; [28.30188679 11.69811321],0
b1,1,0.584834,0.298484,[ 85 146] ; [52 79],[ 87.42265193 143.57734807] ; [49.57734807 81.42265193],0
r3,1,0.626763,0.236476,[210  19] ; [122   9],[211.18888889  17.81111111] ; [120.81111111  10.18888889],0
a8,1,0.833705,0.04408,[ 24 186] ; [ 15 108],[ 24.59459459 185.40540541] ; [ 14.40540541 108.59459459],0
a6,1,0.852924,0.034369,[147  83] ; [85 46],[147.81163435  82.18836565] ; [84.18836565 46.81163435],0
p1,1,0.866501,0.028259,[ 18 210] ; [ 11 120],[ 18.4178273 209.5821727] ; [ 10.5821727 120.4178273],0
s1,1,0.869649,0.02693,[  8 220] ; [  5 125],[  8.27932961 219.72067039] ; [  4.72067039 125.27932961],0
p11,1,0.885497,0.020737,[173  58] ; [99 32],[173.56906077  57.43093923] ; [98.43093923 32.56906077],0
d3,1,0.905874,0.013982,[150  79] ; [85 46],[149.48611111  79.51388889] ; [85.51388889 45.48611111],0
a7,1,0.955951,0.003051,[156  72] ; [90 41],[156.23398329  71.76601671] ; [89.76601671 41.23398329],0
