Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,111.584279,[395   6] ; [27 17],[380.2741573  20.7258427] ; [41.7258427  2.2741573],1
r1,1,0.0,106.263198,[359  43] ; [15 34],[333.36585366  68.63414634] ; [40.63414634  8.36585366],1
v4,1,0.0,47.434342,[390  13] ; [33 13],[379.6636971  23.3363029] ; [43.3363029  2.6636971],1
r3,1,0.0,36.356853,[397   5] ; [40  8],[390.38666667  11.61333333] ; [46.61333333  1.38666667],1
p10,1,0.0,27.103877,[334  65] ; [25 23],[320.44966443  78.55033557] ; [38.55033557  9.44966443],1
p9,1,0.0,25.770519,[345  52] ; [28 20],[332.76629213  64.23370787] ; [40.23370787  7.76629213],1
n6,1,1.4e-05,18.897442,[347  53] ; [30 18],[336.60714286  63.39285714] ; [40.39285714  7.60714286],1
p2,1,9.3e-05,15.275726,[339  64] ; [30 19],[328.99778761  74.00221239] ; [40.00221239  8.99778761],1
p8,1,0.000164,14.205434,[212 182] ; [12 36],[199.67420814 194.32579186] ; [24.32579186 23.67420814],1
p3,1,0.000383,12.611512,[210 193] ; [12 36],[198.37250554 204.62749446] ; [23.62749446 24.37250554],1
p7,1,0.001058,10.723307,[262 131] ; [21 28],[251.62669683 141.37330317] ; [31.37330317 17.62669683],0
a6,1,0.001317,10.31885,[290 112] ; [25 25],[280.15486726 121.84513274] ; [34.84513274 15.15486726],0
a5,1,0.001701,9.847052,[321  82] ; [30 20],[312.25827815  90.74172185] ; [38.74172185 11.25827815],0
p4,1,0.003226,8.675066,[239 161] ; [18 30],[229.46428571 170.53571429] ; [27.53571429 20.46428571],0
v3,1,0.004843,7.937088,[215 175] ; [17 33],[205.63636364 184.36363636] ; [26.36363636 23.63636364],0
s8,1,0.010876,6.485548,[188 212] ; [14 36],[179.55555556 220.44444444] ; [22.44444444 27.55555556],0
b1,1,0.01524,5.888489,[139 264] ; [26 24],[146.78807947 256.21192053] ; [18.21192053 31.78807947],0
a7,1,0.023915,5.100791,[306  96] ; [30 19],[299.49445676 102.50554324] ; [36.50554324 12.49445676],0
p11,1,0.024346,5.069848,[322  81] ; [33 17],[315.81677704  87.18322296] ; [39.18322296 10.81677704],0
u1,1,0.025761,4.972016,[ 86 317] ; [ 4 46],[ 80.06622517 322.93377483] ; [ 9.93377483 40.06622517],0
s1,1,0.033949,4.497285,[  6 389] ; [ 3 47],[  7.98876404 387.01123596] ; [ 1.01123596 48.98876404],0
n5,1,0.035051,4.442666,[298 101] ; [29 19],[291.88590604 107.11409396] ; [35.11409396 12.88590604],0
s3,1,0.038595,4.278602,[223 173] ; [19 28],[216.32505643 179.67494357] ; [25.67494357 21.32505643],0
a2,1,0.039587,4.235488,[111 292] ; [ 7 43],[104.97571744 298.02428256] ; [13.02428256 36.97571744],0
n4,1,0.041297,4.163785,[316  85] ; [33 17],[310.30820399  90.69179601] ; [38.69179601 11.30820399],0
v1,1,0.043099,4.091528,[253 142] ; [23 24],[246.65158371 148.34841629] ; [29.34841629 17.65158371],0
s7,1,0.080354,3.05773,[200 188] ; [17 28],[194.44803695 193.55196305] ; [22.55196305 22.44803695],0
d3,1,0.088359,2.904023,[296 107] ; [31 19],[290.90728477 112.09271523] ; [36.09271523 13.90728477],0
b3,1,0.096075,2.769519,[ 87 153] ; [ 6 23],[ 82.9739777 157.0260223] ; [10.0260223 18.9739777],0
b2,1,0.096075,2.769519,[ 87 153] ; [ 6 23],[ 82.9739777 157.0260223] ; [10.0260223 18.9739777],0
a8,1,0.097946,2.738682,[ 56 301] ; [ 3 43],[ 52.26550868 304.73449132] ; [ 6.73449132 39.26550868],0
n1,1,0.105997,2.612914,[26 45] ; [ 4 18],[22.90322581 48.09677419] ; [ 7.09677419 14.90322581],0
p6,1,0.109286,2.564517,[145 250] ; [12 36],[139.98871332 255.01128668] ; [17.01128668 30.98871332],0
s6,1,0.158195,1.991393,[265 129] ; [28 21],[260.59142212 133.40857788] ; [32.40857788 16.59142212],0
n3,1,0.160038,1.973866,[60 14] ; [14  7],[57.64210526 16.35789474] ; [16.35789474  4.64210526],0
p12,1,0.198199,1.655593,[ 27 373] ; [ 1 48],[ 24.94432071 375.05567929] ; [ 3.05567929 45.94432071],0
d4,1,0.202852,1.621719,[348  55] ; [39 10],[345.04646018  57.95353982] ; [41.95353982  7.04646018],0
a1,1,0.230318,1.438898,[ 17 386] ; [ 4 46],[ 18.68211921 384.31788079] ; [ 2.31788079 47.68211921],0
a3,1,0.27672,1.183126,[302 100] ; [34 16],[298.83185841 103.16814159] ; [37.16814159 12.83185841],0
s2,1,0.306575,1.045372,[210 189] ; [22 27],[206.625 192.375] ; [25.375 23.625],0
u3,1,0.343585,0.897008,[57 44] ; [7 9],[55.24786325 45.75213675] ; [8.75213675 7.24786325],0
a4,1,0.348121,0.880295,[189 213] ; [20 30],[185.88053097 216.11946903] ; [23.11946903 26.88053097],0
s5,1,0.350135,0.872967,[122 264] ; [12 36],[119.1797235 266.8202765] ; [14.8202765 33.1797235],0
n2,1,0.439738,0.596967,[55 17] ; [15  7],[53.61702128 18.38297872] ; [16.38297872  5.61702128],0
u2,1,0.521588,0.410753,[52 48] ; [6 8],[50.87719298 49.12280702] ; [7.12280702 6.87719298],0
d1,1,0.553652,0.350815,[259 144] ; [30 20],[257.10154525 145.89845475] ; [31.89845475 18.10154525],0
