Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,32.727473,[10 56] ; [40 22],[25.78125 40.21875] ; [24.21875 37.78125],1
d5,1,0.0,25.906569,[39 27] ; [60  2],[51.046875 14.953125] ; [47.953125 14.046875],1
d3,1,1e-06,24.574323,[30 36] ; [54  8],[43.3125 22.6875] ; [40.6875 21.3125],1
a2,1,5.5e-05,16.277838,[ 3 63] ; [20 43],[11.76744186 54.23255814] ; [11.23255814 51.76744186],1
a4,1,0.000997,10.834051,[16 50] ; [33 30],[25.06976744 40.93023256] ; [23.93023256 39.06976744],1
u1,1,0.00346,8.547278,[ 2 64] ; [12 51],[ 7.1627907 58.8372093] ; [ 6.8372093 56.1627907],0
a8,1,0.016732,5.724231,[11 52] ; [ 2 53],[ 6.94067797 56.05932203] ; [ 6.05932203 48.94067797],0
s6,1,0.030384,4.687459,[30 36] ; [40 22],[36.09375 29.90625] ; [33.90625 28.09375],0
a5,1,0.038288,4.29216,[39 27] ; [48 15],[44.51162791 21.48837209] ; [42.48837209 20.51162791],0
s8,1,0.04058,4.193463,[17 49] ; [27 36],[22.51162791 43.48837209] ; [21.48837209 41.51162791],0
a3,1,0.041435,4.15815,[38 28] ; [47 16],[43.48837209 22.51162791] ; [41.51162791 21.48837209],0
p4,1,0.042367,4.120488,[25 40] ; [35 27],[30.70866142 34.29133858] ; [29.29133858 32.70866142],0
p1,1,0.054242,3.705248,[ 8 57] ; [ 2 61],[ 5.078125 59.921875] ; [ 4.921875 58.078125],0
p9,1,0.077119,3.124597,[40 24] ; [47 14],[44.544 19.456] ; [42.456 18.544],0
v2,1,0.07929,3.079397,[25 35] ; [33 24],[29.74358974 30.25641026] ; [28.25641026 28.74358974],0
p6,1,0.101494,2.68191,[11 52] ; [18 42],[14.85365854 48.14634146] ; [14.14634146 45.85365854],0
p10,1,0.103601,2.649223,[35 29] ; [42 19],[39.424 24.576] ; [37.576 23.424],0
u2,1,0.130169,2.290483,[18  9] ; [14  2],[20.09302326  6.90697674] ; [11.90697674  4.09302326],0
b3,1,0.14333,2.141834,[ 6 26] ; [14 27],[ 8.76712329 23.23287671] ; [11.23287671 29.76712329],0
b2,1,0.14333,2.141834,[ 6 26] ; [14 27],[ 8.76712329 23.23287671] ; [11.23287671 29.76712329],0
s2,1,0.168654,1.894868,[24 42] ; [30 32],[27.84375 38.15625] ; [26.15625 35.84375],0
p7,1,0.203796,1.614959,[28 34] ; [34 26],[31.50819672 30.49180328] ; [30.49180328 29.50819672],0
n2,1,0.21934,1.508684,[17  3] ; [13  6],[15.38461538  4.61538462] ; [14.61538462  4.38461538],0
a7,1,0.252779,1.30788,[42 24] ; [46 17],[45.02325581 20.97674419] ; [42.97674419 20.02325581],0
b4,1,0.301882,1.065864,[36 30] ; [40 23],[38.88372093 27.11627907] ; [37.11627907 25.88372093],0
b5,1,0.373565,0.791772,[39 27] ; [42 21],[41.44186047 24.55813953] ; [39.55813953 23.44186047],0
p8,1,0.382508,0.762625,[24 40] ; [28 34],[26.41269841 37.58730159] ; [25.58730159 36.41269841],0
p3,1,0.403178,0.698827,[25 41] ; [28 34],[27.328125 38.671875] ; [25.671875 36.328125],0
n5,1,0.405183,0.692891,[28 36] ; [23 40],[25.7007874 38.2992126] ; [25.2992126 37.7007874],0
s5,1,0.416198,0.661026,[11 51] ; [14 45],[12.80991736 49.19008264] ; [12.19008264 46.80991736],0
n1,1,0.419391,0.652021,[ 7 12] ; [9 9],[ 8.21621622 10.78378378] ; [ 7.78378378 10.21621622],0
n4,1,0.431464,0.618879,[36 30] ; [30 33],[33.76744186 32.23255814] ; [32.23255814 30.76744186],0
r2,1,0.436541,0.605357,[62  4] ; [61  2],[62.93023256  3.06976744] ; [60.06976744  2.93023256],0
p12,1,0.53088,0.392707,[ 1 63] ; [ 2 59],[ 1.536 62.464] ; [ 1.464 59.536],0
p2,1,0.540093,0.375367,[48 18] ; [48 14],[49.5 16.5] ; [46.5 15.5],0
p11,1,0.572471,0.318566,[44 22] ; [39 24],[42.46511628 23.53488372] ; [40.53488372 22.46511628],0
a1,1,0.586735,0.295472,[ 2 64] ; [ 1 62],[ 1.53488372 64.46511628] ; [ 1.46511628 61.53488372],0
p5,1,0.596761,0.27991,[ 2 63] ; [ 3 58],[ 2.57936508 62.42063492] ; [ 2.42063492 58.57936508],0
n3,1,0.617536,0.249346,[16  3] ; [14  4],[15.40540541  3.59459459] ; [14.59459459  3.40540541],0
b1,1,0.652044,0.203332,[33 33] ; [29 34],[31.72093023 34.27906977] ; [30.27906977 32.72093023],0
r1,1,0.688356,0.160871,[57  9] ; [55  7],[57.75  8.25] ; [54.25  7.75],0
s4,1,0.708796,0.139482,[11 55] ; [ 9 54],[10.23255814 55.76744186] ; [ 9.76744186 53.23255814],0
u3,1,0.786749,0.073189,[21  6] ; [13  3],[21.34883721  5.65116279] ; [12.65116279  3.34883721],0
v3,1,0.809582,0.058064,[19 42] ; [16 39],[18.40517241 42.59482759] ; [16.59482759 38.40517241],0
v1,1,0.873366,0.025403,[28 36] ; [28 34],[28.44444444 35.55555556] ; [27.55555556 34.44444444],0
s7,1,0.900265,0.015707,[21 40] ; [19 38],[20.6779661 40.3220339] ; [19.3220339 37.6779661],0
s3,1,0.904029,0.014538,[35 31] ; [33 28],[35.33858268 30.66141732] ; [32.66141732 28.33858268],0
s1,1,0.919948,0.0101,[ 3 62] ; [ 3 57],[ 3.12 61.88] ; [ 2.88 57.12],0
v4,1,0.952717,0.003516,[62  3] ; [59  3],[61.92913386  3.07086614] ; [59.07086614  2.92913386],0
a6,1,0.966476,0.001766,[46 20] ; [43 19],[45.890625 20.109375] ; [43.109375 18.890625],0
