Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,72.403803,[447  92] ; [38 52],[415.60413355 123.39586645] ; [69.39586645 20.60413355],1
n4,1,0.0,38.475895,[458  82] ; [52 39],[436.45007924 103.54992076] ; [73.54992076 17.45007924],1
p9,1,0.0,26.418756,[482  52] ; [63 26],[467.14285714  66.85714286] ; [77.85714286 11.14285714],1
p10,1,3e-06,21.811843,[469  66] ; [61 28],[454.40705128  80.59294872] ; [75.59294872 13.40705128],1
p11,1,0.000208,13.753555,[456  85] ; [62 29],[443.41455696  97.58544304] ; [74.58544304 16.41455696],1
a4,1,0.000857,11.112504,[274 266] ; [29 62],[259.30269414 280.69730586] ; [43.69730586 47.30269414],1
b1,1,0.001664,9.887939,[181 360] ; [46 45],[194.31487342 346.68512658] ; [32.68512658 58.31487342],0
a5,1,0.00171,9.837339,[431 110] ; [59 32],[419.44620253 121.55379747] ; [70.55379747 20.44620253],0
v3,1,0.004749,7.972454,[226 301] ; [22 61],[214.2557377 312.7442623] ; [33.7442623 49.2557377],0
d1,1,0.005819,7.605649,[387 154] ; [52 39],[375.78955696 165.21044304] ; [63.21044304 27.78955696],0
u1,1,0.006447,7.420804,[121 420] ; [ 9 82],[111.28164557 429.71835443] ; [18.71835443 72.28164557],0
d2,1,0.00665,7.365066,[296 243] ; [36 55],[284.04444444 254.95555556] ; [47.95555556 43.04444444],0
a3,1,0.006841,7.314373,[415 124] ; [58 33],[404.67777778 134.32222222] ; [68.32222222 22.67777778],0
p4,1,0.009919,6.649438,[365 174] ; [49 42],[354.2 184.8] ; [59.8 31.2],0
s7,1,0.010395,6.565891,[269 247] ; [32 54],[258. 258.] ; [43. 43.],0
p3,1,0.018897,5.511025,[303 237] ; [39 52],[292.67828843 247.32171157] ; [49.32171157 41.67828843],0
u2,1,0.021013,5.325677,[66 60] ; [24  8],[71.7721519 54.2278481] ; [18.2278481 13.7721519],0
s6,1,0.022187,5.231025,[375 151] ; [54 37],[365.72771475 160.27228525] ; [63.27228525 27.72771475],0
p7,1,0.022898,5.176219,[371 158] ; [51 37],[361.81199352 167.18800648] ; [60.18800648 27.81199352],0
r4,1,0.023025,5.166583,[502  39] ; [78 13],[496.48734177  44.51265823] ; [83.51265823  7.48734177],0
s5,1,0.024144,5.084247,[194 324] ; [22 66],[184.63366337 333.36633663] ; [31.36633663 56.63366337],0
s2,1,0.028811,4.778863,[286 248] ; [37 53],[276.41346154 257.58653846] ; [46.58653846 43.41346154],0
p6,1,0.034323,4.478543,[221 312] ; [26 62],[211.99838969 321.00161031] ; [35.00161031 52.99838969],0
a2,1,0.038687,4.274555,[151 390] ; [16 75],[142.95411392 398.04588608] ; [24.04588608 66.95411392],0
p5,1,0.040612,4.19212,[ 71 469] ; [ 5 85],[ 65.14285714 474.85714286] ; [10.85714286 79.14285714],0
p8,1,0.051053,3.806535,[313 219] ; [42 46],[304.61290323 227.38709677] ; [50.38709677 37.61290323],0
b3,1,0.066366,3.370693,[127 200] ; [13 38],[121.11111111 205.88888889] ; [18.88888889 32.11111111],0
b2,1,0.066366,3.370693,[127 200] ; [13 38],[121.11111111 205.88888889] ; [18.88888889 32.11111111],0
a6,1,0.078026,3.105549,[372 168] ; [71 20],[379.11251981 160.88748019] ; [63.88748019 27.11251981],0
a8,1,0.083485,2.995724,[ 76 408] ; [ 7 76],[ 70.85008818 413.14991182] ; [12.14991182 70.85008818],0
p12,1,0.101519,2.681515,[ 45 494] ; [ 3 86],[ 41.19745223 497.80254777] ; [ 6.80254777 82.19745223],0
s8,1,0.117759,2.446881,[254 283] ; [35 56],[247.12261146 289.87738854] ; [41.87738854 49.12261146],0
r2,1,0.155843,2.014103,[510  23] ; [83  7],[507.33386838  25.66613162] ; [85.66613162  4.33386838],0
s3,1,0.164815,1.929487,[305 227] ; [44 45],[298.98228663 233.01771337] ; [50.01771337 38.98228663],0
d4,1,0.177477,1.818626,[483  57] ; [77 14],[479.23930269  60.76069731] ; [80.76069731 10.23930269],0
v1,1,0.181584,1.784615,[308 221] ; [44 43],[302.28571429 226.71428571] ; [49.71428571 37.28571429],0
u3,1,0.21964,1.50672,[71 54] ; [22 10],[74.04458599 50.95541401] ; [18.95541401 13.04458599],0
a1,1,0.319876,0.989454,[ 24 517] ; [ 2 89],[ 22.25632911 518.74367089] ; [ 3.74367089 87.25632911],0
p1,1,0.340037,0.910292,[ 46 494] ; [ 5 85],[ 43.71428571 496.28571429] ; [ 7.28571429 82.71428571],0
b5,1,0.35438,0.857713,[323 218] ; [59 32],[326.99683544 214.00316456] ; [55.00316456 35.99683544],0
r3,1,0.397738,0.715154,[522  15] ; [86  4],[520.72727273  16.27272727] ; [87.27272727  2.72727273],0
n3,1,0.427725,0.628993,[84 27] ; [17  8],[82.43382353 28.56617647] ; [18.56617647  6.43382353],0
a7,1,0.433693,0.612912,[406 133] ; [72 19],[408.95555556 130.04444444] ; [69.04444444 21.95555556],0
b4,1,0.667534,0.1845,[314 227] ; [55 36],[315.86867089 225.13132911] ; [53.13132911 37.86867089],0
v4,1,0.66958,0.182094,[519  19] ; [86  4],[518.29617834  19.70382166] ; [86.70382166  3.29617834],0
d3,1,0.696322,0.152326,[413 128] ; [67 23],[411.53724247 129.46275753] ; [68.46275753 21.53724247],0
