Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,108.71754,[280  52] ; [109 143],[221.14383562 110.85616438] ; [167.85616438  84.14383562],1
p8,1,0.0,43.71549,[229 101] ; [104 144],[190.12110727 139.87889273] ; [142.87889273 105.12110727],1
p6,1,0.0,33.984387,[171 159] ; [ 69 180],[136.78756477 193.21243523] ; [103.21243523 145.78756477],1
p7,1,0.0,33.130706,[258  71] ; [137 108],[226.40243902 102.59756098] ; [168.59756098  76.40243902],1
p5,1,1.1e-05,19.409444,[ 66 263] ; [ 18 235],[ 47.48453608 281.51546392] ; [ 36.51546392 216.48453608],1
v3,1,7.6e-05,15.666807,[164 158] ; [ 84 161],[140.83950617 181.16049383] ; [107.16049383 137.83950617],1
u1,1,0.000131,14.625513,[ 84 248] ; [ 32 222],[ 65.72013652 266.27986348] ; [ 50.27986348 203.72013652],1
s7,1,0.000693,11.50779,[192 120] ; [116 130],[172.21505376 139.78494624] ; [135.78494624 110.21505376],1
v1,1,0.000888,11.048224,[207 115] ; [124 122],[187.6443662 134.3556338] ; [143.3556338 102.6443662],1
s5,1,0.003469,8.542681,[133 182] ; [ 74 171],[116.4375 198.5625] ; [ 90.5625 154.4375],0
p1,1,0.00448,8.078128,[ 43 288] ; [ 15 239],[ 32.81709402 298.18290598] ; [ 25.18290598 228.81709402],0
d2,1,0.006557,7.390455,[188 143] ; [115 138],[171.73458904 159.26541096] ; [131.26541096 121.73458904],0
p12,1,0.007792,7.080627,[ 43 287] ; [ 16 237],[ 33.39622642 296.60377358] ; [ 25.60377358 227.39622642],0
v2,1,0.008298,6.967943,[210 114] ; [128 110],[194.86120996 129.13879004] ; [143.13879004  94.86120996],0
a2,1,0.009207,6.782282,[101 231] ; [ 53 201],[ 87.24914676 244.75085324] ; [ 66.75085324 187.24914676],0
b1,1,0.010955,6.472596,[140 192] ; [ 81 173],[125.20819113 206.79180887] ; [ 95.79180887 158.20819113],0
a3,1,0.012933,6.178193,[262  68] ; [179  75],[249.19520548  80.80479452] ; [191.80479452  62.19520548],0
s8,1,0.013909,6.049686,[180 150] ; [112 141],[165.28301887 164.71698113] ; [126.71698113 126.28301887],0
p2,1,0.017921,5.60388,[299  32] ; [212  41],[289.625  41.375] ; [221.375  31.625],0
r4,1,0.018951,5.506057,[314  18] ; [227  27],[306.50511945  25.49488055] ; [234.49488055  19.50511945],0
u4,1,0.020398,5.377507,[ 10 321] ; [  1 253],[  6.22393162 324.77606838] ; [  4.77606838 249.22393162],0
a4,1,0.020556,5.364038,[174 157] ; [109 145],[160.12478632 170.87521368] ; [122.87521368 131.12478632],0
d5,1,0.020682,5.353423,[288  43] ; [203  51],[277.81367521  53.18632479] ; [213.18632479  40.81367521],0
a5,1,0.020876,5.337151,[272  60] ; [188  66],[260.61433447  71.38566553] ; [199.38566553  54.61433447],0
d1,1,0.026728,4.908294,[223 109] ; [148 106],[210.19112628 121.80887372] ; [160.80887372  93.19112628],0
a1,1,0.032286,4.583243,[ 22 310] ; [  7 247],[ 16.43003413 315.56996587] ; [ 12.56996587 241.43003413],0
p9,1,0.036123,4.391306,[320  12] ; [233  19],[314.37671233  17.62328767] ; [238.62328767  13.37671233],0
n6,1,0.053154,3.739068,[310  22] ; [223  28],[303.52658662  28.47341338] ; [229.47341338  21.52658662],0
a6,1,0.065346,3.396212,[241  90] ; [167  87],[230.85128205 100.14871795] ; [177.14871795  76.85128205],0
b5,1,0.080555,3.053678,[184 148] ; [159  95],[194.32764505 137.67235495] ; [148.67235495 105.32764505],0
n5,1,0.084583,2.974562,[302  30] ; [217  34],[295.55403087  36.44596913] ; [223.44596913  27.55403087],0
s1,1,0.115964,2.470995,[  8 322] ; [ 12 236],[ 11.41868512 318.58131488] ; [  8.58131488 239.41868512],0
v4,1,0.123855,2.36788,[320  10] ; [236  14],[316.34482759  13.65517241] ; [239.65517241  10.34482759],0
p11,1,0.124663,2.357741,[293  39] ; [213  41],[286.67576792  45.32423208] ; [219.32423208  34.67576792],0
