Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,85.694269,[28 70] ; [202  48],[64.77011494 33.22988506] ; [165.22988506  84.77011494],1
n6,1,1e-06,24.404157,[61 37] ; [216  35],[77.78223496 20.21776504] ; [199.21776504  51.78223496],1
a5,1,3.4e-05,17.202849,[55 43] ; [198  55],[70.63817664 27.36182336] ; [182.36182336  70.63817664],1
a4,1,9.4e-05,15.257074,[29 69] ; [133 119],[45.36 52.64] ; [116.64 135.36],1
s7,1,0.000198,13.846374,[25 68] ; [119 122],[40.09580838 52.90419162] ; [103.90419162 137.09580838],1
p11,1,0.000377,12.643325,[55 43] ; [191  62],[68.68376068 29.31623932] ; [177.31623932  75.68376068],1
a8,1,0.000422,12.432311,[ 1 90] ; [ 34 198],[ 9.86068111 81.13931889] ; [ 25.13931889 206.86068111],1
a2,1,0.000824,11.186838,[11 87] ; [ 71 182],[22.89458689 75.10541311] ; [ 59.10541311 193.89458689],1
p3,1,0.00373,8.410712,[27 71] ; [112 140],[38.92 59.08] ; [100.08 151.92],0
p9,1,0.004041,8.265274,[61 34] ; [198  52],[71.31884058 23.68115942] ; [187.68115942  62.31884058],0
s8,1,0.004336,8.137642,[23 75] ; [100 152],[34.44 63.56] ; [ 88.56 163.44],0
a3,1,0.00478,7.960907,[60 38] ; [193  60],[70.63817664 27.36182336] ; [182.36182336  70.63817664],0
p2,1,0.006973,7.279977,[64 33] ; [201  51],[73.65329513 23.34670487] ; [191.34670487  60.65329513],0
p6,1,0.010412,6.562942,[17 81] ; [ 77 172],[26.54755043 71.45244957] ; [ 67.45244957 181.54755043],0
p4,1,0.010779,6.501374,[39 59] ; [138 113],[49.70200573 48.29799427] ; [127.29799427 123.70200573],0
p10,1,0.012012,6.309137,[61 35] ; [193  58],[70.27089337 25.72910663] ; [183.72910663  67.27089337],0
d2,1,0.013141,6.150079,[42 56] ; [144 106],[52.37931034 45.62068966] ; [133.62068966 116.37931034],0
r1,1,0.018707,5.528737,[65 32] ; [200  53],[73.44285714 23.55714286] ; [191.55714286  61.44285714],0
s4,1,0.019726,5.436008,[25 73] ; [ 37 212],[17.51008646 80.48991354] ; [ 44.48991354 204.51008646],0
u1,1,0.021189,5.311139,[ 9 89] ; [ 49 204],[16.19373219 81.80626781] ; [ 41.80626781 211.19373219],0
p5,1,0.021856,5.25718,[ 2 95] ; [ 23 229],[ 6.94842407 90.05157593] ; [ 18.05157593 233.94842407],0
s3,1,0.034964,4.446921,[42 56] ; [138 111],[50.83573487 47.16426513] ; [129.16426513 119.83573487],0
p7,1,0.044619,4.03299,[45 51] ; [146 102],[53.30232558 42.69767442] ; [137.69767442 110.30232558],0
v3,1,0.060887,3.513049,[18 75] ; [ 73 175],[24.81818182 68.18181818] ; [ 66.18181818 181.81818182],0
d1,1,0.080625,3.052266,[59 39] ; [177  76],[65.89173789 32.10826211] ; [170.10826211  82.89173789],0
p12,1,0.095493,2.779243,[ 1 97] ; [ 12 239],[ 3.6504298 94.3495702] ; [  9.3495702 241.6504298],0
r4,1,0.100877,2.691626,[77 21] ; [217  36],[82.08547009 15.91452991] ; [211.91452991  41.08547009],0
s6,1,0.122858,2.380498,[52 46] ; [154  94],[58.34682081 39.65317919] ; [147.65317919 100.34682081],0
n2,1,0.198032,1.65683,[24 17] ; [48 20],[27.08256881 13.91743119] ; [44.91743119 23.08256881],0
a6,1,0.200004,1.642344,[62 36] ; [178  75],[67.00854701 30.99145299] ; [172.99145299  80.00854701],0
s2,1,0.206112,1.598527,[37 60] ; [115 137],[42.24641834 54.75358166] ; [109.75358166 142.24641834],0
d4,1,0.226572,1.462255,[82 16] ; [223  29],[85.4 12.6] ; [219.6  32.4],0
u3,1,0.277917,1.177246,[23 14] ; [30 29],[20.42708333 16.57291667] ; [32.57291667 26.42708333],0
v2,1,0.32682,0.961458,[37 56] ; [112 133],[40.99704142 52.00295858] ; [108.00295858 136.99704142],0
a1,1,0.33308,0.936885,[ 3 95] ; [ 14 239],[ 4.74643875 93.25356125] ; [ 12.25356125 240.74643875],0
b1,1,0.354085,0.858762,[35 63] ; [104 149],[38.80911681 59.19088319] ; [100.19088319 152.80911681],0
