Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,43.731003,[120  34] ; [155 182],[86.25254582 67.74745418] ; [188.74745418 148.25254582],1
p7,1,0.0,42.060368,[121  30] ; [163 171],[88.42061856 62.57938144] ; [195.57938144 138.42061856],1
p8,1,0.0,28.259464,[101  51] ; [136 200],[73.81967213 78.18032787] ; [163.18032787 172.81967213],1
p3,1,1e-06,24.584,[95 59] ; [127 210],[69.6293279 84.3706721] ; [152.3706721 184.6293279],1
p2,1,0.000273,13.250306,[140  14] ; [260  77],[125.45824847  28.54175153] ; [274.54175153  62.45824847],1
s8,1,0.000771,11.310857,[74 80] ; [109 229],[57.2804878 96.7195122] ; [125.7195122 212.2804878],1
s7,1,0.001023,10.7854,[77 70] ; [118 207],[60.7309322 86.2690678] ; [134.2690678 190.7309322],0
p5,1,0.001184,10.515547,[ 17 137] ; [ 12 323],[  9.13292434 144.86707566] ; [ 19.86707566 315.13292434],0
n4,1,0.001557,10.010053,[135  19] ; [254  84],[121.7601626  32.2398374] ; [267.2398374  70.7601626],0
p12,1,0.005006,7.877201,[ 15 138] ; [ 12 325],[  8.43061224 144.56938776] ; [ 18.56938776 318.43061224],0
v1,1,0.00542,7.733721,[89 62] ; [148 179],[74.86820084 76.13179916] ; [162.13179916 164.86820084],0
b3,1,0.005464,7.718968,[48 53] ; [ 61 135],[37.06734007 63.93265993] ; [ 71.93265993 124.06734007],0
b2,1,0.005464,7.718968,[48 53] ; [ 61 135],[37.06734007 63.93265993] ; [ 71.93265993 124.06734007],0
p1,1,0.011752,6.347868,[ 16 138] ; [ 15 323],[  9.70325203 144.29674797] ; [ 21.29674797 316.70325203],0
p9,1,0.017568,5.638707,[134  19] ; [260  71],[124.54958678  28.45041322] ; [269.45041322  61.54958678],0
r2,1,0.020617,5.358922,[146   5] ; [304  31],[139.81481481  11.18518519] ; [310.18518519  24.81481481],0
r4,1,0.035904,4.401651,[141  13] ; [287  52],[133.69574037  20.30425963] ; [294.30425963  44.69574037],0
v2,1,0.043217,4.086913,[92 60] ; [164 160],[81.74789916 70.25210084] ; [174.25210084 149.74789916],0
v4,1,0.046278,3.971433,[150   4] ; [315  24],[145.2535497   8.7464503] ; [319.7464503  19.2535497],0
d2,1,0.052385,3.76343,[81 73] ; [146 192],[71.05284553 82.94715447] ; [155.94715447 182.05284553],0
s4,1,0.057223,3.616082,[ 12 140] ; [ 47 290],[ 18.3394683 133.6605317] ; [ 40.6605317 296.3394683],0
d1,1,0.065723,3.38673,[95 59] ; [179 160],[85.59026369 68.40973631] ; [188.40973631 150.59026369],0
s6,1,0.073266,3.208296,[97 56] ; [184 152],[87.9202454 65.0797546] ; [193.0797546 142.9202454],0
a4,1,0.08285,3.008081,[71 82] ; [128 208],[62.26380368 90.73619632] ; [136.73619632 199.26380368],0
r1,1,0.104463,2.636055,[125  29] ; [251  86],[117.93075356  36.06924644] ; [258.06924644  78.93075356],0
u1,1,0.111391,2.534372,[ 30 124] ; [ 47 292],[ 24.05273834 129.94726166] ; [ 52.94726166 286.05273834],0
r3,1,0.114182,2.495362,[149   5] ; [315  23],[145.23577236   8.76422764] ; [318.76422764  19.23577236],0
