Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,27.645204,[29 24] ; [231  38],[42.79503106 10.20496894] ; [217.20496894  51.79503106],1
r4,1,4e-06,21.165253,[33 20] ; [238  33],[44.33024691  8.66975309] ; [226.66975309  44.33024691],1
p10,1,7e-06,20.30625,[25 26] ; [212  56],[37.89028213 13.10971787] ; [199.10971787  68.89028213],1
v4,1,2.1e-05,18.136383,[39 14] ; [251  19],[47.58513932  5.41486068] ; [242.41486068  27.58513932],1
p9,1,4.4e-05,16.701076,[28 23] ; [216  50],[39.2555205 11.7444795] ; [204.7444795  61.2555205],1
p11,1,6.7e-05,15.906179,[27 26] ; [210  61],[38.76851852 14.23148148] ; [198.23148148  72.76851852],1
r3,1,7.3e-05,15.723132,[39 14] ; [247  21],[47.2211838  5.7788162] ; [238.7788162  29.2211838],1
s8,1,0.000153,14.331591,[ 7 46] ; [109 160],[19.0931677 33.9068323] ; [ 96.9068323 172.0931677],1
p4,1,0.000253,13.388751,[15 38] ; [149 118],[27.1625 25.8375] ; [136.8375 130.1625],1
s6,1,0.000301,13.062906,[20 33] ; [170  94],[31.76656151 21.23343849] ; [158.23343849 105.76656151],1
p8,1,0.000336,12.855589,[11 41] ; [128 138],[22.72955975 29.27044025] ; [116.27044025 149.72955975],1
s5,1,0.001465,10.121905,[ 4 44] ; [ 80 182],[13.00645161 34.99354839] ; [ 70.99354839 191.00645161],0
p2,1,0.002973,8.823887,[31 21] ; [213  57],[39.40372671 12.59627329] ; [204.59627329  65.40372671],0
s7,1,0.004317,8.145625,[14 35] ; [131 127],[23.14332248 25.85667752] ; [121.85667752 136.14332248],0
s2,1,0.004555,8.048322,[14 39] ; [128 141],[23.37267081 29.62732919] ; [118.62732919 150.37267081],0
n3,1,0.007303,7.196771,[ 9 11] ; [52 16],[13.86363636  6.13636364] ; [47.13636364 20.86363636],0
r2,1,0.008228,6.983263,[42 10] ; [246  20],[47.09433962  4.90566038] ; [240.90566038  25.09433962],0
p6,1,0.010649,6.52298,[ 8 43] ; [ 90 177],[15.71698113 35.28301887] ; [ 82.28301887 184.71698113],0
d1,1,0.012375,6.256337,[21 32] ; [158 113],[29.2808642 23.7191358] ; [149.7191358 121.2808642],0
p3,1,0.012906,6.181934,[15 38] ; [126 143],[23.20807453 29.79192547] ; [117.79192547 151.20807453],0
u1,1,0.021326,5.299965,[ 3 50] ; [ 50 221],[ 8.66975309 44.33024691] ; [ 44.33024691 226.66975309],0
d4,1,0.037843,4.312087,[35 17] ; [216  53],[40.66043614 11.33956386] ; [210.33956386  58.66043614],0
a1,1,0.045124,4.01399,[ 6 47] ; [ 12 259],[ 2.94444444 50.05555556] ; [ 15.05555556 255.94444444],0
d5,1,0.049131,3.870878,[35 17] ; [216  55],[40.40866873 11.59133127] ; [210.59133127  60.40866873],0
p5,1,0.058384,3.582692,[ 1 51] ; [ 27 243],[ 4.52173913 47.47826087] ; [ 23.47826087 246.52173913],0
r1,1,0.153834,2.033819,[36 17] ; [209  62],[40.07716049 12.92283951] ; [204.92283951  66.07716049],0
v2,1,0.156807,2.004753,[16 34] ; [112 150],[20.51282051 29.48717949] ; [107.48717949 154.51282051],0
u4,1,0.196975,1.664665,[ 1 52] ; [  1 270],[ 0.32716049 52.67283951] ; [  1.67283951 269.32716049],0
s3,1,0.199454,1.646366,[24 28] ; [148 117],[28.21451104 23.78548896] ; [143.78548896 121.21451104],0
a2,1,0.204524,1.609771,[ 9 44] ; [ 68 203],[12.59567901 40.40432099] ; [ 64.40432099 206.59567901],0
p7,1,0.209692,1.57355,[25 27] ; [153 113],[29.10691824 22.89308176] ; [148.89308176 117.10691824],0
b5,1,0.232069,1.428135,[24 29] ; [147 124],[27.97222222 25.02777778] ; [143.02777778 127.97222222],0
v3,1,0.235045,1.410068,[11 37] ; [ 84 183],[14.47619048 33.52380952] ; [ 80.52380952 186.47619048],0
a5,1,0.253433,1.304278,[35 18] ; [199  71],[38.39628483 14.60371517] ; [195.60371517  74.39628483],0
