Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,216.063088,[ 32 234] ; [205  69],[116.74444444 149.25555556] ; [120.25555556 153.74444444],1
s6,1,0.0,94.254825,[103 164] ; [216  55],[158.31412639 108.68587361] ; [160.68587361 110.31412639],1
s7,1,0.0,75.606205,[ 51 207] ; [149 113],[ 99.23076923 158.76923077] ; [100.76923077 161.23076923],1
s8,1,0.0,59.933119,[ 47 221] ; [134 140],[ 89.49815498 178.50184502] ; [ 91.50184502 182.49815498],1
s5,1,2e-06,22.972961,[ 50 215] ; [ 98 162],[ 74.7047619 190.2952381] ; [ 73.2952381 186.7047619],1
s4,1,7e-05,15.811918,[ 36 230] ; [ 74 196],[ 54.58955224 211.41044776] ; [ 55.41044776 214.58955224],1
r2,1,0.000786,11.273176,[228  38] ; [253  15],[239.59925094  26.40074906] ; [241.40074906  26.59925094],1
p10,1,0.000963,10.8982,[176  90] ; [213  57],[193.04850746  72.95149254] ; [195.95149254  74.04850746],1
p7,1,0.004235,8.180117,[134 133] ; [165  99],[150.34463277 116.65536723] ; [148.65536723 115.34463277],0
r1,1,0.005228,7.7987,[181  87] ; [212  59],[195.40630798  72.59369202] ; [197.59369202  73.40630798],0
r4,1,0.005795,7.613025,[207  62] ; [236  38],[219.46040516  49.53959484] ; [223.53959484  50.46040516],0
r3,1,0.009653,6.697796,[235  33] ; [255  16],[243.63636364  24.36363636] ; [246.36363636  24.63636364],0
p9,1,0.011013,6.463234,[189  74] ; [220  51],[201.43632959  61.56367041] ; [207.56367041  63.43632959],0
d4,1,0.014213,6.011477,[196  73] ; [223  50],[207.95387454  61.04612546] ; [211.04612546  61.95387454],0
p2,1,0.02319,5.154184,[199  70] ; [224  49],[209.93911439  59.06088561] ; [213.06088561  59.93911439],0
a3,1,0.025636,4.980429,[162 106] ; [190  83],[174.37338262  93.62661738] ; [177.62661738  95.37338262],0
n2,1,0.031535,4.623616,[57 32] ; [52 13],[62.99350649 26.00649351] ; [46.00649351 18.99350649],0
v4,1,0.039729,4.229402,[236  33] ; [251  19],[243.04823748  25.95176252] ; [243.95176252  26.04823748],0
d2,1,0.046184,3.974877,[104 163] ; [130 144],[115.48613678 151.51386322] ; [118.51386322 155.48613678],0
u3,1,0.046395,3.967192,[51 55] ; [52 31],[57.76719577 48.23280423] ; [45.23280423 37.76719577],0
a8,1,0.050657,3.819573,[ 24 224] ; [ 40 219],[ 31.30571992 216.69428008] ; [ 32.69428008 226.30571992],0
n4,1,0.065777,3.385391,[173  96] ; [195  77],[182.97966728  86.02033272] ; [185.02033272  86.97966728],0
u2,1,0.077594,3.114588,[47 59] ; [47 35],[53. 53.] ; [41. 41.],0
p6,1,0.093165,2.818814,[ 75 191] ; [ 94 175],[ 84.02616822 181.97383178] ; [ 84.97383178 184.02616822],0
u1,1,0.130521,2.286298,[ 32 237] ; [ 45 229],[ 38.14548803 230.85451197] ; [ 38.85451197 235.14548803],0
n1,1,0.144252,2.132003,[29 61] ; [28 36],[33.31168831 56.68831169] ; [23.68831169 40.31168831],0
p3,1,0.162907,1.947032,[ 97 172] ; [114 158],[104.91497227 164.08502773] ; [106.08502773 165.91497227],0
n5,1,0.210558,1.567584,[171  95] ; [188  83],[177.82867784  88.17132216] ; [181.17132216  89.82867784],0
d1,1,0.214274,1.542313,[129 140] ; [146 128],[136.23388582 132.76611418] ; [138.76611418 135.23388582],0
s1,1,0.220748,1.4995,[  6 262] ; [ 11 258],[  8.48417132 259.51582868] ; [  8.51582868 260.48417132],0
p12,1,0.220765,1.499389,[  6 263] ; [ 11 259],[  8.48423006 260.51576994] ; [  8.51576994 261.48423006],0
p4,1,0.245804,1.346997,[128 141] ; [143 129],[134.74861368 134.25138632] ; [136.25138632 135.74861368],0
n3,1,0.25651,1.287496,[57 31] ; [47 17],[60.21052632 27.78947368] ; [43.78947368 20.21052632],0
b4,1,0.332498,0.939145,[144 125] ; [158 116],[149.60957643 119.39042357] ; [152.39042357 121.60957643],0
d3,1,0.444728,0.584054,[165 102] ; [178  96],[169.28096118  97.71903882] ; [173.71903882 100.28096118],0
p11,1,0.478671,0.50189,[191  78] ; [202  72],[194.69060773  74.30939227] ; [198.30939227  75.69060773],0
