Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000332,12.881745,[ 2 20] ; [29 25],[ 8.97368421 13.02631579] ; [22.02631579 31.97368421],1
p4,1,0.738108,0.111797,[16  6] ; [42 13],[16.57142857  5.42857143] ; [41.42857143 13.57142857],0
d3,1,0.738108,0.111797,[ 6 16] ; [13 42],[ 5.42857143 16.57142857] ; [13.57142857 41.42857143],0
s8,1,0.752653,0.099315,[ 9 13] ; [20 34],[ 8.39473684 13.60526316] ; [20.60526316 33.39473684],0
a6,1,0.760509,0.092911,[14  8] ; [37 18],[14.57142857  7.42857143] ; [36.42857143 18.57142857],0
u2,1,0.76738,0.0875,[6 9] ; [ 9 11],[6.42857143 8.57142857] ; [ 8.57142857 11.42857143],0
a2,1,0.813267,0.055797,[ 2 20] ; [ 6 49],[ 2.28571429 19.71428571] ; [ 5.71428571 49.28571429],0
s4,1,0.847426,0.037019,[ 4 18] ; [ 9 46],[ 3.71428571 18.28571429] ; [ 9.28571429 45.71428571],0
s1,1,0.852258,0.034685,[ 1 21] ; [ 2 53],[ 0.85714286 21.14285714] ; [ 2.14285714 52.85714286],0
d1,1,0.871,0.02637,[ 1 21] ; [ 3 52],[ 1.14285714 20.85714286] ; [ 2.85714286 52.14285714],0
p9,1,0.873602,0.025308,[18  4] ; [45  9],[18.23684211  3.76315789] ; [44.76315789  9.23684211],0
n1,1,0.92265,0.009428,[1 2] ; [4 7],[1.07142857 1.92857143] ; [3.92857143 7.07142857],0
a7,1,0.938654,0.005923,[15  7] ; [37 18],[14.85714286  7.14285714] ; [37.14285714 17.85714286],0
s2,1,0.977153,0.00082,[ 7 15] ; [17 37],[ 6.94736842 15.05263158] ; [17.05263158 36.94736842],0
p7,1,1.0,0.0,[16  6] ; [40 15],[16.  6.] ; [40. 15.],0
