Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.060639,3.519829,[3 8] ; [22 15],[5.72916667 5.27083333] ; [19.27083333 17.72916667],0
b4,1,0.060639,3.519829,[3 8] ; [22 15],[5.72916667 5.27083333] ; [19.27083333 17.72916667],0
r4,1,0.126148,2.339282,[ 1 10] ; [12 25],[2.97916667 8.02083333] ; [10.02083333 26.97916667],0
a6,1,0.159372,1.980172,[3 8] ; [19 18],[5.04166667 5.95833333] ; [16.95833333 20.04166667],0
d1,1,0.165165,1.92629,[ 1 10] ; [11 26],[2.75 8.25] ; [ 9.25 27.75],0
b3,1,0.165167,1.926268,[1 7] ; [ 9 14],[2.58064516 5.41935484] ; [ 7.41935484 15.58064516],0
b2,1,0.165167,1.926268,[1 7] ; [ 9 14],[2.58064516 5.41935484] ; [ 7.41935484 15.58064516],0
s1,1,0.178277,1.811928,[2 9] ; [ 2 35],[ 0.91666667 10.08333333] ; [ 3.08333333 33.91666667],0
a3,1,0.201241,1.633347,[4 7] ; [21 15],[5.85106383 5.14893617] ; [19.14893617 16.85106383],0
p8,1,0.205292,1.604319,[6 5] ; [12 24],[4.21276596 6.78723404] ; [13.78723404 22.21276596],0
v4,1,0.209576,1.574354,[8 3] ; [19 18],[6.1875 4.8125] ; [20.8125 16.1875],0
r1,1,0.224684,1.474201,[2 9] ; [14 23],[3.66666667 7.33333333] ; [12.33333333 24.66666667],0
u3,1,0.225709,1.4677,[3 4] ; [ 3 13],[1.82608696 5.17391304] ; [ 4.17391304 11.82608696],0
p7,1,0.234563,1.412977,[7 4] ; [16 21],[5.27083333 5.72916667] ; [17.72916667 19.27083333],0
p3,1,0.331382,0.943489,[5 6] ; [11 26],[3.66666667 7.33333333] ; [12.33333333 24.66666667],0
n4,1,0.361268,0.833481,[9 2] ; [25 12],[7.79166667 3.20833333] ; [26.20833333 10.79166667],0
r3,1,0.361418,0.832962,[6 5] ; [25 11],[7.25531915 3.74468085] ; [23.74468085 12.25531915],0
p9,1,0.402767,0.700049,[7 4] ; [26  8],[8.06666667 2.93333333] ; [24.93333333  9.06666667],0
s6,1,0.411039,0.675793,[6 5] ; [15 22],[4.8125 6.1875] ; [16.1875 20.8125],0
d5,1,0.411039,0.675793,[5 6] ; [22 15],[6.1875 4.8125] ; [20.8125 16.1875],0
p2,1,0.424852,0.636855,[8 3] ; [22 15],[6.875 4.125] ; [23.125 13.875],0
n6,1,0.46088,0.543758,[7 4] ; [27  9],[7.95744681 3.04255319] ; [26.04255319  9.95744681],0
s7,1,0.468541,0.525415,[4 7] ; [ 8 24],[3.06976744 7.93023256] ; [ 8.93023256 23.06976744],0
d2,1,0.520055,0.413783,[3 8] ; [14 23],[3.89583333 7.10416667] ; [13.10416667 23.89583333],0
s8,1,0.551965,0.353808,[2 9] ; [10 27],[2.75 8.25] ; [ 9.25 27.75],0
b5,1,0.616193,0.251255,[5 6] ; [20 17],[5.72916667 5.27083333] ; [19.27083333 17.72916667],0
p6,1,0.640192,0.218492,[2 9] ; [ 9 27],[2.57446809 8.42553191] ; [ 8.42553191 27.57446809],0
a1,1,0.657512,0.19656,[ 1 10] ; [ 2 35],[ 0.6875 10.3125] ; [ 2.3125 34.6875],0
n2,1,0.718904,0.129545,[2 2] ; [9 6],[2.31578947 1.68421053] ; [8.68421053 6.31578947],0
p4,1,0.731284,0.117936,[5 6] ; [19 18],[5.5 5.5] ; [18.5 18.5],0
v1,1,0.745828,0.10507,[3 8] ; [12 25],[3.4375 7.5625] ; [11.5625 25.4375],0
n1,1,0.750042,0.101496,[1 3] ; [ 5 10],[1.26315789 2.73684211] ; [ 4.73684211 10.26315789],0
u2,1,0.75235,0.099567,[4 3] ; [8 8],[3.65217391 3.34782609] ; [8.34782609 7.65217391],0
d4,1,0.771632,0.08424,[6 5] ; [22 15],[6.41666667 4.58333333] ; [21.58333333 15.41666667],0
d3,1,0.803584,0.061858,[4 7] ; [15 22],[4.35416667 6.64583333] ; [14.64583333 22.35416667],0
s3,1,0.834944,0.043416,[3 8] ; [11 25],[3.27659574 7.72340426] ; [10.72340426 25.27659574],0
p1,1,0.869773,0.026878,[ 1 10] ; [ 4 33],[1.14583333 9.85416667] ; [ 3.85416667 33.14583333],0
p11,1,0.874925,0.024776,[8 3] ; [26 11],[7.79166667 3.20833333] ; [26.20833333 10.79166667],0
a4,1,0.874925,0.024776,[3 8] ; [11 26],[3.20833333 7.79166667] ; [10.79166667 26.20833333],0
s5,1,0.87794,0.023587,[2 9] ; [ 6 31],[1.83333333 9.16666667] ; [ 6.16666667 30.83333333],0
s2,1,0.879744,0.02289,[3 8] ; [ 9 27],[2.80851064 8.19148936] ; [ 9.19148936 26.80851064],0
a7,1,0.896725,0.016848,[5 6] ; [16 21],[4.8125 6.1875] ; [16.1875 20.8125],0
p10,1,0.89956,0.015931,[7 4] ; [23 12],[7.17391304 3.82608696] ; [22.82608696 12.17391304],0
n3,1,0.905565,0.014074,[2 2] ; [7 8],[1.89473684 2.10526316] ; [7.10526316 7.89473684],0
b1,1,0.977089,0.000825,[6 5] ; [20 17],[5.95833333 5.04166667] ; [20.04166667 16.95833333],0
v2,1,0.987964,0.000228,[5 6] ; [16 19],[5.02173913 5.97826087] ; [15.97826087 19.02173913],0
