Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,3e-06,22.117307,[64 52] ; [182 384],[41.84164223 74.15835777] ; [204.15835777 361.84164223],1
s2,1,5e-06,20.956444,[90 34] ; [289 289],[66.94586895 57.05413105] ; [312.05413105 265.94586895],1
s6,1,1.6e-05,18.620481,[104  17] ; [380 195],[84.14367816 36.85632184] ; [399.85632184 175.14367816],1
s3,1,0.000559,11.908575,[89 36] ; [312 262],[71.70958512 53.29041488] ; [329.29041488 244.70958512],1
b3,1,0.001287,10.36084,[14 53] ; [145 202],[25.73188406 41.26811594] ; [133.26811594 213.73188406],0
b2,1,0.001287,10.36084,[14 53] ; [145 202],[25.73188406 41.26811594] ; [133.26811594 213.73188406],0
n4,1,0.003285,8.642076,[86 40] ; [466 115],[98.37623762 27.62376238] ; [453.62376238 127.37623762],0
a8,1,0.005017,7.873258,[  6 113] ; [ 77 452],[ 15.24228395 103.75771605] ; [ 67.75771605 461.24228395],0
v3,1,0.012996,6.169659,[39 84] ; [245 313],[51.29515419 71.70484581] ; [232.70484581 325.29515419],0
v2,1,0.019836,5.426268,[59 62] ; [334 220],[70.44888889 50.55111111] ; [322.55111111 231.44888889],0
p6,1,0.020123,5.401172,[59 66] ; [207 367],[47.56795422 77.43204578] ; [218.43204578 355.56795422],0
p11,1,0.030477,4.682156,[98 28] ; [497  84],[106.03960396  19.96039604] ; [488.96039604  92.03960396],0
v1,1,0.03933,4.246539,[60 65] ; [326 235],[70.33527697 54.66472303] ; [315.66472303 245.33527697],0
n5,1,0.044782,4.026834,[90 36] ; [460 118],[98.4375 27.5625] ; [451.5625 126.4375],0
s7,1,0.074011,3.191733,[73 50] ; [279 274],[64.04733728 58.95266272] ; [287.95266272 265.04733728],0
p2,1,0.075654,3.155885,[102  24] ; [503  75],[108.28125  17.71875] ; [496.71875  81.28125],0
d3,1,0.080022,3.064451,[96 29] ; [399 180],[87.890625 37.109375] ; [407.109375 171.890625],0
s8,1,0.130415,2.287562,[68 58] ; [269 309],[60.31534091 65.68465909] ; [276.68465909 301.31534091],0
a1,1,0.179508,1.801694,[  3 123] ; [ 30 551],[  5.88118812 120.11881188] ; [ 27.11881188 553.88118812],0
u2,1,0.187343,1.738389,[20 19] ; [98 58],[23.6 15.4] ; [94.4 61.6],0
n1,1,0.191321,1.707419,[ 8 23] ; [45 72],[11.10135135 19.89864865] ; [41.89864865 75.10135135],0
r1,1,0.208695,1.580457,[98 28] ; [478 101],[102.94468085  23.05531915] ; [473.05531915 105.94468085],0
a7,1,0.211629,1.560246,[87 38] ; [435 145],[92.55319149 32.44680851] ; [429.44680851 150.55319149],0
r4,1,0.236338,1.402305,[114  12] ; [543  38],[117.08910891   8.91089109] ; [539.91089109  41.08910891],0
a6,1,0.249892,1.32391,[82 44] ; [407 172],[87.39574468 38.60425532] ; [401.60425532 177.39574468],0
b1,1,0.265089,1.241983,[40 86] ; [215 366],[45.44554455 80.55445545] ; [209.55445545 371.44554455],0
r2,1,0.32107,0.984584,[119   7] ; [555  21],[120.97435897   5.02564103] ; [553.02564103  22.97435897],0
u4,1,0.335427,0.927832,[  1 125] ; [ 12 569],[  2.31683168 123.68316832] ; [ 10.68316832 570.31683168],0
a3,1,0.340804,0.907406,[87 39] ; [424 155],[91.32765957 34.67234043] ; [419.67234043 159.32765957],0
a2,1,0.384034,0.75775,[ 26 100] ; [141 440],[29.76237624 96.23762376] ; [137.23762376 443.76237624],0
p9,1,0.396865,0.717804,[121   5] ; [545  34],[119.02978723   6.97021277] ; [546.97021277  32.02978723],0
