Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.847379,[88 14] ; [34 42],[69.91011236 32.08988764] ; [52.08988764 23.91011236],1
v2,1,6e-06,20.597236,[50 45] ; [14 61],[35.76470588 59.23529412] ; [28.23529412 46.76470588],1
a5,1,1e-05,19.508371,[65 37] ; [23 53],[50.42696629 51.57303371] ; [37.57303371 38.42696629],1
d4,1,0.000326,12.912505,[64 38] ; [27 49],[52.14606742 49.85393258] ; [38.85393258 37.14606742],1
r3,1,0.000462,12.26288,[91 11] ; [51 24],[81.83050847 20.16949153] ; [60.16949153 14.83050847],1
r2,1,0.001075,10.693472,[91 11] ; [53 23],[82.51685393 19.48314607] ; [61.48314607 14.51685393],0
v4,1,0.001827,9.715726,[91 10] ; [54 21],[83.21022727 17.78977273] ; [61.78977273 13.21022727],0
d3,1,0.002508,9.134709,[46 56] ; [17 57],[36.51136364 65.48863636] ; [26.48863636 47.51136364],0
p11,1,0.002634,9.044945,[77 25] ; [41 35],[67.61797753 34.38202247] ; [50.38202247 25.61797753],0
a3,1,0.004224,8.184767,[65 36] ; [32 43],[55.66477273 45.33522727] ; [41.33522727 33.66477273],0
v3,1,0.004444,8.092993,[33 65] ; [11 64],[24.92485549 73.07514451] ; [19.07514451 55.92485549],0
v1,1,0.012384,6.255093,[45 56] ; [19 54],[37.14942529 63.85057471] ; [26.85057471 46.14942529],0
a7,1,0.01658,5.740306,[66 36] ; [35 40],[58.20338983 43.79661017] ; [42.79661017 32.20338983],0
p3,1,0.024495,5.059244,[42 60] ; [19 57],[34.95505618 67.04494382] ; [26.04494382 49.95505618],0
p2,1,0.029797,4.720972,[78 24] ; [46 29],[71.45762712 30.54237288] ; [52.54237288 22.45762712],0
n4,1,0.03856,4.280141,[68 34] ; [39 37],[61.31460674 40.68539326] ; [45.68539326 30.31460674],0
u3,1,0.04553,3.998907,[19 18] ; [13 31],[14.61728395 22.38271605] ; [17.38271605 26.61728395],0
a4,1,0.162065,1.954854,[31 71] ; [16 60],[26.93258427 75.06741573] ; [20.06741573 55.93258427],0
u2,1,0.174968,1.839858,[19 18] ; [16 28],[15.98765432 21.01234568] ; [19.01234568 24.98765432],0
d2,1,0.182502,1.77713,[14 88] ; [16 59],[17.28813559 84.71186441] ; [12.71186441 62.28813559],0
a6,1,0.225281,1.470408,[59 43] ; [37 39],[55.01123596 46.98876404] ; [40.98876404 35.01123596],0
p7,1,0.234078,1.41591,[51 49] ; [31 43],[47.12643678 52.87356322] ; [34.87356322 39.12643678],0
s4,1,0.237728,1.394015,[ 9 93] ; [11 65],[11.46067416 90.53932584] ; [ 8.53932584 67.46067416],0
p10,1,0.290891,1.115493,[64 38] ; [40 33],[60.61714286 41.38285714] ; [43.38285714 29.61714286],0
b5,1,0.328979,0.952911,[57 45] ; [48 28],[60.16853933 41.83146067] ; [44.83146067 31.16853933],0
p4,1,0.386093,0.751213,[41 60] ; [26 50],[38.23163842 62.76836158] ; [28.76836158 47.23163842],0
a2,1,0.403425,0.698094,[ 7 95] ; [ 3 73],[ 5.73033708 96.26966292] ; [ 4.26966292 71.73033708],0
