Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,39.649168,[364   6] ; [65 14],[353.51893096  16.48106904] ; [75.48106904  3.51893096],1
p4,1,0.0,37.443812,[253 117] ; [24 53],[229.28411633 140.71588367] ; [47.71588367 29.28411633],1
r4,1,0.0,37.40973,[349  23] ; [56 23],[334.05764967  37.94235033] ; [70.94235033  8.05764967],1
v4,1,0.0,35.144879,[360   9] ; [64 15],[349.23214286  19.76785714] ; [74.76785714  4.23214286],1
p9,1,0.0,34.575021,[326  40] ; [48 29],[308.99322799  57.00677201] ; [65.00677201 11.99322799],1
p10,1,0.0,33.258301,[315  54] ; [45 34],[296.51785714  72.48214286] ; [63.48214286 15.51785714],1
p7,1,0.0,32.024204,[248 116] ; [25 50],[226.35990888 137.64009112] ; [46.64009112 28.35990888],1
p8,1,0.0,29.625664,[216 150] ; [20 59],[194.10337079 171.89662921] ; [41.89662921 37.10337079],1
p11,1,0.0,26.177147,[312  60] ; [46 33],[295.29046563  76.70953437] ; [62.70953437 16.29046563],1
p3,1,5e-06,20.75668,[207 164] ; [21 56],[188.8125 182.1875] ; [39.1875 37.8125],1
r1,1,9.7e-05,15.186507,[322  47] ; [55 24],[310.52008929  58.47991071] ; [66.47991071 12.52008929],1
v1,1,0.000169,14.146767,[218 143] ; [28 48],[203.2173913 157.7826087] ; [42.7826087 33.2173913],1
p6,1,0.000451,12.309403,[144 223] ; [14 63],[130.5990991 236.4009009] ; [27.4009009 49.5990991],1
n6,1,0.000941,10.940792,[323  46] ; [56 21],[313.56726457  55.43273543] ; [65.43273543 11.56726457],1
s6,1,0.004637,8.01572,[242 123] ; [39 40],[231.00225225 133.99774775] ; [49.99774775 29.00225225],0
v3,1,0.02341,5.137841,[167 188] ; [23 48],[158.33333333 196.66666667] ; [31.66666667 39.33333333],0
s5,1,0.030401,4.686454,[125 234] ; [17 60],[116.92201835 242.07798165] ; [25.07798165 51.92201835],0
n3,1,0.031528,4.623969,[51 20] ; [16 16],[46.18446602 24.81553398] ; [20.81553398 11.18446602],0
b1,1,0.039924,4.221106,[133 239] ; [38 41],[141.04656319 230.95343681] ; [29.95343681 49.04656319],0
n4,1,0.039984,4.21856,[309  62] ; [58 21],[302.57111111  68.42888889] ; [64.42888889 14.57111111],0
s2,1,0.046325,3.969737,[194 173] ; [32 47],[185.96860987 181.03139013] ; [40.03139013 38.96860987],0
v2,1,0.057141,3.618478,[236 126] ; [39 34],[228.85057471 133.14942529] ; [46.14942529 26.85057471],0
a8,1,0.078838,3.088695,[ 53 272] ; [ 6 67],[ 48.17839196 276.82160804] ; [10.82160804 62.17839196],0
n2,1,0.083435,2.996692,[51 19] ; [19 15],[47.11538462 22.88461538] ; [22.88461538 11.11538462],0
r2,1,0.087154,2.926164,[355  13] ; [70  6],[352.25225225  15.74774775] ; [72.74774775  3.25225225],0
a5,1,0.137399,2.206851,[313  59] ; [61 18],[308.48780488  63.51219512] ; [65.51219512 13.48780488],0
u4,1,0.141145,2.165432,[ 11 361] ; [ 5 74],[ 13.19733925 358.80266075] ; [ 2.80266075 76.19733925],0
s1,1,0.145681,2.116903,[  8 358] ; [ 4 74],[  9.89189189 356.10810811] ; [ 2.10810811 75.89189189],0
s8,1,0.146344,2.109953,[180 189] ; [31 47],[174.18120805 194.81879195] ; [36.81879195 41.18120805],0
a1,1,0.155934,2.013223,[ 18 354] ; [ 7 72],[ 20.62084257 351.37915743] ; [ 4.37915743 74.62084257],0
a4,1,0.165729,1.921161,[211 160] ; [51 27],[216.48552339 154.51447661] ; [45.51447661 32.48552339],0
s3,1,0.175251,1.837442,[205 158] ; [38 41],[199.5678733 163.4321267] ; [43.4321267 35.5678733],0
d3,1,0.198087,1.656425,[329  43] ; [64 13],[325.60356347  46.39643653] ; [67.39643653  9.60356347],0
n5,1,0.258277,1.277968,[288  81] ; [57 22],[284.16294643  84.83705357] ; [60.83705357 18.16294643],0
p5,1,0.264533,1.244879,[ 46 325] ; [ 6 70],[ 43.15883669 327.84116331] ; [ 8.84116331 67.15883669],0
p12,1,0.30908,1.034602,[ 37 333] ; [ 5 74],[ 34.61024499 335.38975501] ; [ 7.38975501 71.61024499],0
n1,1,0.35836,0.843632,[24 45] ; [15 19],[26.12621359 42.87378641] ; [12.87378641 21.12621359],0
p1,1,0.378593,0.775265,[ 35 336] ; [ 5 74],[ 32.97777778 338.02222222] ; [ 7.02222222 71.97777778],0
b4,1,0.420322,0.649415,[222 150] ; [51 28],[225.17960089 146.82039911] ; [47.82039911 31.17960089],0
a7,1,0.466272,0.530797,[291  80] ; [59 20],[288.55555556  82.44444444] ; [61.44444444 17.55555556],0
a3,1,0.539748,0.376007,[297  73] ; [61 18],[295.01113586  74.98886414] ; [62.98886414 16.01113586],0
b2,1,0.587159,0.294803,[100 139] ; [22 36],[ 98.17508418 140.82491582] ; [23.82491582 34.17508418],0
b3,1,0.587159,0.294803,[100 139] ; [22 36],[ 98.17508418 140.82491582] ; [23.82491582 34.17508418],0
a6,1,0.589892,0.290514,[276  95] ; [55 22],[274.109375  96.890625] ; [56.890625 20.109375],0
b5,1,0.644529,0.212868,[227 145] ; [46 33],[225.17960089 146.82039911] ; [47.82039911 31.17960089],0
u1,1,0.672752,0.1784,[ 98 274] ; [19 60],[ 96.50554324 275.49445676] ; [20.49445676 58.50554324],0
u2,1,0.68972,0.159389,[48 27] ; [10  7],[47.2826087 27.7173913] ; [10.7173913  6.2826087],0
a2,1,0.731051,0.118149,[129 243] ; [29 50],[130.32372506 241.67627494] ; [27.67627494 51.32372506],0
d5,1,0.811556,0.056843,[363   8] ; [75  2],[362.71875   8.28125] ; [75.28125  1.71875],0
u3,1,0.819222,0.052233,[48 27] ; [11  7],[47.58064516 27.41935484] ; [11.41935484  6.58064516],0
d4,1,0.83352,0.04418,[363   6] ; [76  1],[363.20852018   5.79147982] ; [75.79147982  1.20852018],0
d2,1,0.860859,0.030723,[269 101] ; [56 20],[269.61883408 100.38116592] ; [55.38116592 20.61883408],0
s7,1,0.951799,0.003654,[178 176] ; [38 37],[178.23776224 175.76223776] ; [37.76223776 37.23776224],0
