Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,119.168747,[ 7 78] ; [285 111],[51.6008316 33.3991684] ; [240.3991684 155.6008316],1
d4,1,0.0,64.44237,[46 38] ; [357  39],[70.525 13.475] ; [332.475  63.525],1
a4,1,0.0,33.952781,[13 70] ; [200 195],[36.98535565 46.01464435] ; [176.01464435 218.98535565],1
d3,1,0.0,31.630679,[38 46] ; [301  95],[59.325 24.675] ; [279.675 116.325],1
d2,1,0.0,27.480994,[19 66] ; [212 183],[40.90625 44.09375] ; [190.09375 204.90625],1
a3,1,2e-06,22.715769,[44 40] ; [307  88],[61.55323591 22.44676409] ; [289.44676409 105.55323591],1
a5,1,2e-06,22.55517,[47 37] ; [318  78],[63.875 20.125] ; [301.125  94.875],1
u1,1,0.000106,15.035269,[ 4 81] ; [ 92 304],[16.96465696 68.03534304] ; [ 79.03534304 316.96465696],1
a2,1,0.000195,13.878364,[ 8 77] ; [114 282],[21.55925156 63.44074844] ; [100.44074844 295.55925156],1
n4,1,0.00086,11.106428,[58 27] ; [332  64],[68.91891892 16.08108108] ; [321.08108108  74.91891892],1
p4,1,0.003794,8.379951,[44 40] ; [272 123],[55.41544885 28.58455115] ; [260.58455115 134.41544885],0
v1,1,0.00553,7.697389,[37 46] ; [233 148],[48.29741379 34.70258621] ; [221.70258621 159.29741379],0
p2,1,0.006216,7.48657,[65 19] ; [349  45],[72.75313808 11.24686192] ; [341.24686192  52.75313808],0
r2,1,0.006948,7.286345,[74 10] ; [372  17],[79.205074  4.794926] ; [366.794926  22.205074],0
v2,1,0.009294,6.765473,[36 44] ; [231 149],[46.43478261 33.56521739] ; [220.56521739 159.43478261],0
r1,1,0.022583,5.200332,[62 23] ; [329  65],[69.38413361 15.61586639] ; [321.61586639  72.38413361],0
s8,1,0.025266,5.005545,[39 46] ; [233 161],[48.26722338 36.73277662] ; [223.73277662 170.26722338],0
p1,1,0.043889,4.06082,[11 73] ; [ 26 367],[ 6.51572327 77.48427673] ; [ 30.48427673 362.51572327],0
p3,1,0.070581,3.269458,[38 46] ; [222 174],[45.5 38.5] ; [214.5 181.5],0
