Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,67.796905,[27 35] ; [266  34],[50.18232044 11.81767956] ; [242.81767956  57.18232044],1
n6,1,0.0,42.807723,[39 22] ; [281  20],[53.92265193  7.07734807] ; [266.07734807  34.92265193],1
d5,1,0.003091,8.75322,[45 17] ; [263  38],[52.60606061  9.39393939] ; [255.39393939  45.60606061],0
d1,1,0.003824,8.365402,[32 30] ; [213  89],[41.73076923 20.26923077] ; [203.26923077  98.73076923],0
p4,1,0.010382,6.568197,[34 28] ; [215  86],[42.52892562 19.47107438] ; [206.47107438  94.52892562],0
d2,1,0.015321,5.879135,[27 35] ; [182 120],[35.5989011 26.4010989] ; [173.4010989 128.5989011],0
a3,1,0.023043,5.165242,[43 19] ; [247  54],[49.53168044 12.46831956] ; [240.46831956  60.53168044],0
p6,1,0.026059,4.952114,[22 40] ; [152 146],[29.96666667 32.03333333] ; [144.03333333 153.96666667],0
v3,1,0.027254,4.874672,[20 38] ; [146 144],[27.66666667 30.33333333] ; [138.33333333 151.66666667],0
p11,1,0.029846,4.718124,[46 16] ; [258  44],[51.78021978 10.21978022] ; [252.21978022  49.78021978],0
a4,1,0.03268,4.562448,[23 39] ; [157 145],[30.65934066 31.34065934] ; [149.34065934 152.65934066],0
s4,1,0.038914,4.264633,[18 44] ; [ 53 248],[12.12672176 49.87327824] ; [ 58.87327824 242.12672176],0
r1,1,0.044847,4.024367,[47 15] ; [258  42],[52.23756906  9.76243094] ; [252.76243094  47.23756906],0
p5,1,0.056706,3.631183,[ 5 56] ; [ 54 244],[10.02506964 50.97493036] ; [ 48.97493036 249.02506964],0
a5,1,0.061959,3.484162,[45 17] ; [250  52],[50.24725275 11.75274725] ; [244.75274725  57.24725275],0
v2,1,0.064681,3.413098,[28 28] ; [185 108],[34.17765043 21.82234957] ; [178.82234957 114.17765043],0
d4,1,0.085165,2.963472,[49 13] ; [263  38],[53.2892562  8.7107438] ; [258.7107438  42.2892562],0
a8,1,0.105605,2.618792,[ 6 52] ; [ 53 222],[10.27627628 47.72372372] ; [ 48.72372372 226.27627628],0
p12,1,0.116992,2.457134,[ 4 58] ; [ 41 259],[ 7.70718232 54.29281768] ; [ 37.29281768 262.70718232],0
p3,1,0.144317,2.131313,[32 30] ; [186 116],[37.13186813 24.86813187] ; [180.86813187 121.13186813],0
u1,1,0.154002,2.032158,[10 52] ; [ 74 228],[14.30769231 47.69230769] ; [ 69.69230769 232.30769231],0
s7,1,0.165878,1.919808,[42 17] ; [231  60],[46.02 12.98] ; [226.98  64.02],0
a7,1,0.190928,1.710441,[48 14] ; [208  93],[43.72451791 18.27548209] ; [212.27548209  88.72451791],0
p1,1,0.271477,1.209269,[ 9 52] ; [ 30 271],[ 6.5718232 54.4281768] ; [ 32.4281768 268.5718232],0
v1,1,0.271823,1.207523,[35 26] ; [188 102],[38.75498575 22.24501425] ; [184.24501425 105.75498575],0
a2,1,0.318524,0.994999,[14 48] ; [ 87 215],[17.2032967 44.7967033] ; [ 83.7967033 218.2032967],0
r4,1,0.336944,0.922023,[56  6] ; [283  19],[57.74175824  4.25824176] ; [281.25824176  20.74175824],0
s1,1,0.353964,0.859194,[ 1 61] ; [ 12 286],[ 2.23888889 59.76111111] ; [ 10.76111111 287.23888889],0
s5,1,0.385513,0.753047,[31 30] ; [127 157],[27.93623188 33.06376812] ; [130.06376812 153.93623188],0
n3,1,0.394824,0.724032,[13  8] ; [41 16],[14.53846154  6.46153846] ; [39.46153846 17.53846154],0
p2,1,0.399021,0.711275,[51 11] ; [260  41],[53.1184573  8.8815427] ; [257.8815427  43.1184573],0
r2,1,0.406105,0.690174,[58  4] ; [284  12],[59.22905028  2.77094972] ; [282.77094972  13.22905028],0
p7,1,0.412759,0.67084,[39 19] ; [214  81],[41.5694051 16.4305949] ; [211.4305949  83.5694051],0
a1,1,0.438365,0.600558,[ 2 60] ; [ 17 285],[ 3.23626374 58.76373626] ; [ 15.76373626 286.23626374],0
b5,1,0.442282,0.590355,[40 22] ; [179 123],[37.3021978 24.6978022] ; [181.6978022 120.3021978],0
n1,1,0.465152,0.53347,[ 8 13] ; [27 30],[ 9.42307692 11.57692308] ; [25.57692308 31.42307692],0
u3,1,0.508843,0.436447,[14  5] ; [36 19],[12.83783784  6.16216216] ; [37.16216216 17.83783784],0
p10,1,0.524454,0.405126,[56  6] ; [279  22],[57.21763085  4.78236915] ; [277.78236915  23.21763085],0
r3,1,0.554972,0.348485,[59  3] ; [292  10],[59.78571429  2.21428571] ; [291.21428571  10.78571429],0
a6,1,0.587464,0.294322,[43 19] ; [198 103],[41.16253444 20.83746556] ; [199.83746556 101.16253444],0
n2,1,0.600534,0.274192,[16  5] ; [40 17],[15.07692308  5.92307692] ; [40.92307692 16.07692308],0
d3,1,0.633578,0.227241,[45 17] ; [210  92],[43.43406593 18.56593407] ; [211.56593407  90.43406593],0
s2,1,0.648573,0.207704,[46 16] ; [214  86],[44.53038674 17.46961326] ; [215.46961326  84.53038674],0
u4,1,0.697081,0.151527,[ 2 60] ; [ 13 289],[ 2.55494505 59.44505495] ; [ 12.44505495 289.55494505],0
p8,1,0.710032,0.138245,[36 26] ; [180 117],[37.30362117 24.69637883] ; [178.69637883 118.30362117],0
u2,1,0.711495,0.136788,[12  6] ; [34 21],[11.34246575  6.65753425] ; [34.65753425 20.34246575],0
b4,1,0.7249,0.123846,[36 26] ; [168 134],[34.74725275 27.25274725] ; [169.25274725 132.74725275],0
s3,1,0.753837,0.098335,[45 17] ; [222  76],[45.98333333 16.01666667] ; [221.01666667  76.98333333],0
b1,1,0.808392,0.058807,[23 39] ; [117 185],[23.84615385 38.15384615] ; [116.15384615 185.84615385],0
b2,1,0.854218,0.03376,[16 18] ; [ 98 118],[15.504 18.496] ; [ 98.496 117.504],0
b3,1,0.854218,0.03376,[16 18] ; [ 98 118],[15.504 18.496] ; [ 98.496 117.504],0
s6,1,0.898707,0.016204,[53  9] ; [252  45],[52.67409471  9.32590529] ; [252.32590529  44.67409471],0
v4,1,0.924873,0.008892,[60  2] ; [291   9],[60.1160221  1.8839779] ; [290.8839779   9.1160221],0
