Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.001826,9.716618,[24 55] ; [36 28],[33.14685315 45.85314685] ; [26.85314685 37.14685315],0
r1,1,0.00384,8.358165,[58 22] ; [62  6],[64.86486486 15.13513514] ; [55.13513514 12.86486486],0
r4,1,0.011587,6.372918,[68 12] ; [67  2],[72.48322148  7.51677852] ; [62.51677852  6.48322148],0
p9,1,0.011804,6.340121,[66 14] ; [66  3],[70.87248322  9.12751678] ; [61.12751678  7.87248322],0
a3,1,0.015585,5.849156,[52 28] ; [57 12],[58.52348993 21.47651007] ; [50.47651007 18.52348993],0
p10,1,0.017865,5.609358,[63 17] ; [63  5],[68.10810811 11.89189189] ; [57.89189189 10.10810811],0
a4,1,0.030208,4.697427,[31 49] ; [39 30],[37.58389262 42.41610738] ; [32.41610738 36.58389262],0
p5,1,0.039488,4.23974,[ 8 72] ; [15 52],[12.5170068 67.4829932] ; [10.4829932 56.5170068],0
p7,1,0.046757,3.954114,[47 32] ; [51 17],[52.66666667 26.33333333] ; [45.33333333 22.66666667],0
r2,1,0.046935,3.947735,[69  9] ; [67  2],[72.16326531  5.83673469] ; [63.83673469  5.16326531],0
n2,1,0.048941,3.877363,[16 12] ; [13  2],[18.88372093  9.11627907] ; [10.11627907  4.88372093],0
d5,1,0.072342,3.229073,[60 20] ; [59  9],[64.32432432 15.67567568] ; [54.67567568 13.32432432],0
n5,1,0.090232,2.870229,[58 22] ; [58 11],[62.28187919 17.71812081] ; [53.71812081 15.28187919],0
v3,1,0.125715,2.344636,[14 65] ; [19 48],[17.85616438 61.14383562] ; [15.14383562 51.85616438],0
a2,1,0.141544,2.161088,[16 64] ; [21 48],[19.86577181 60.13422819] ; [17.13422819 51.86577181],0
b2,1,0.15173,2.054771,[17 32] ; [24 25],[20.5 28.5] ; [20.5 28.5],0
b3,1,0.15173,2.054771,[17 32] ; [24 25],[20.5 28.5] ; [20.5 28.5],0
d2,1,0.153398,2.038133,[37 43] ; [40 29],[41.34228188 38.65771812] ; [35.65771812 33.34228188],0
a8,1,0.154169,2.030505,[ 8 68] ; [12 51],[10.9352518 65.0647482] ; [ 9.0647482 53.9352518],0
p8,1,0.155767,2.014847,[43 37] ; [45 24],[47.24832215 32.75167785] ; [40.75167785 28.24832215],0
d3,1,0.183129,1.772046,[51 29] ; [51 18],[54.76510067 25.23489933] ; [47.23489933 21.76510067],0
p4,1,0.183129,1.772046,[51 29] ; [51 18],[54.76510067 25.23489933] ; [47.23489933 21.76510067],0
p12,1,0.258961,1.274302,[ 5 74] ; [ 8 61],[ 6.93918919 72.06081081] ; [ 6.06081081 62.93918919],0
s6,1,0.277289,1.18033,[66 13] ; [61  7],[68.25170068 10.74829932] ; [58.74829932  9.25170068],0
a6,1,0.277775,1.177946,[44 36] ; [44 25],[47.24832215 32.75167785] ; [40.75167785 28.24832215],0
n1,1,0.283802,1.148794,[12 16] ; [9 6],[13.6744186 14.3255814] ; [7.3255814 7.6744186],0
r3,1,0.284244,1.146687,[73  7] ; [66  3],[74.63087248  5.36912752] ; [64.36912752  4.63087248],0
b5,1,0.317471,0.999336,[41 39] ; [41 28],[44.02684564 35.97315436] ; [37.97315436 31.02684564],0
p6,1,0.326132,0.964197,[33 47] ; [34 35],[35.97315436 44.02684564] ; [31.02684564 37.97315436],0
b1,1,0.326132,0.964197,[33 47] ; [34 35],[35.97315436 44.02684564] ; [31.02684564 37.97315436],0
a5,1,0.327582,0.958435,[57 23] ; [54 15],[59.59731544 20.40268456] ; [51.40268456 17.59731544],0
s1,1,0.354568,0.857043,[ 5 75] ; [ 2 65],[ 3.80952381 76.19047619] ; [ 3.19047619 63.80952381],0
p11,1,0.366604,0.815142,[60 20] ; [56 13],[62.28187919 17.71812081] ; [53.71812081 15.28187919],0
s3,1,0.377048,0.780305,[56 24] ; [52 16],[58.37837838 21.62162162] ; [49.62162162 18.37837838],0
p3,1,0.456025,0.555632,[38 42] ; [37 32],[40.26845638 39.73154362] ; [34.73154362 34.26845638],0
s2,1,0.491425,0.473405,[51 29] ; [47 21],[52.97297297 27.02702703] ; [45.02702703 22.97297297],0
a7,1,0.492801,0.470405,[49 31] ; [46 23],[51.00671141 28.99328859] ; [43.99328859 25.00671141],0
n4,1,0.495096,0.465432,[61 19] ; [55 13],[62.7027027 17.2972973] ; [53.2972973 14.7027027],0
s4,1,0.496613,0.462167,[19 60] ; [20 49],[20.81756757 58.18243243] ; [18.18243243 50.81756757],0
n6,1,0.539587,0.376306,[69 11] ; [57 12],[67.65100671 12.34899329] ; [58.34899329 10.65100671],0
u2,1,0.562786,0.334903,[19  9] ; [7 5],[18.2  9.8] ; [7.8 4.2],0
d1,1,0.616789,0.250406,[49 31] ; [45 24],[50.46979866 29.53020134] ; [43.53020134 25.46979866],0
b4,1,0.641094,0.217314,[41 39] ; [38 31],[42.41610738 37.58389262] ; [36.58389262 32.41610738],0
s7,1,0.706434,0.141865,[55 22] ; [49 17],[56. 21.] ; [48. 18.],0
n3,1,0.810309,0.057613,[17 10] ; [10  5],[17.35714286  9.64285714] ; [9.64285714 5.35714286],0
u1,1,0.832237,0.044873,[14 66] ; [13 56],[14.4966443 65.5033557] ; [12.5033557 56.4966443],0
