Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,1e-06,24.814079,[22 32] ; [92 24],[36.21176471 17.78823529] ; [77.78823529 38.21176471],1
d1,1,0.492575,0.470896,[18 36] ; [45 71],[20.01176471 33.98823529] ; [42.98823529 73.01176471],0
p6,1,0.495842,0.463824,[ 9 42] ; [25 87],[10.63803681 40.36196319] ; [23.36196319 88.63803681],0
p4,1,0.508107,0.437963,[19 34] ; [47 67],[20.94610778 32.05389222] ; [45.05389222 68.94610778],0
s4,1,0.525104,0.403857,[11 43] ; [19 97],[ 9.52941176 44.47058824] ; [20.47058824 95.52941176],0
s7,1,0.527341,0.399513,[10 40] ; [27 83],[11.5625 38.4375] ; [25.4375 84.5625],0
p1,1,0.601597,0.272594,[ 3 51] ; [  9 107],[ 3.81176471 50.18823529] ; [  8.18823529 107.81176471],0
r1,1,0.603937,0.269099,[33 21] ; [66 50],[31.44705882 22.55294118] ; [67.55294118 48.44705882],0
a5,1,0.610016,0.260151,[28 26] ; [65 51],[29.54117647 24.45882353] ; [63.45882353 52.54117647],0
s5,1,0.633381,0.227504,[13 39] ; [32 80],[14.26829268 37.73170732] ; [30.73170732 81.26829268],0
a4,1,0.707267,0.141022,[22 32] ; [43 71],[20.89285714 33.10714286] ; [44.10714286 69.89285714],0
a3,1,0.724449,0.12427,[30 23] ; [69 47],[31.04733728 21.95266272] ; [67.95266272 48.04733728],0
v2,1,0.751127,0.100586,[20 32] ; [46 66],[20.92682927 31.07317073] ; [45.07317073 66.92682927],0
r4,1,0.755035,0.097349,[35 19] ; [78 38],[35.89411765 18.10588235] ; [77.10588235 38.89411765],0
p7,1,0.78149,0.076938,[28 26] ; [56 57],[27.16167665 26.83832335] ; [56.83832335 56.16167665],0
b2,1,0.796678,0.066383,[11 20] ; [23 47],[10.43564356 20.56435644] ; [23.56435644 46.43564356],0
b3,1,0.796678,0.066383,[11 20] ; [23 47],[10.43564356 20.56435644] ; [23.56435644 46.43564356],0
n2,1,0.799896,0.064253,[15  6] ; [28 13],[14.56451613  6.43548387] ; [28.43548387 12.56451613],0
p8,1,0.81437,0.055127,[17 36] ; [39 76],[17.66666667 35.33333333] ; [38.33333333 76.66666667],0
b5,1,0.822106,0.050552,[26 28] ; [58 58],[26.68235294 27.31764706] ; [57.31764706 58.68235294],0
r2,1,0.83565,0.04304,[43 10] ; [94 20],[43.47904192  9.52095808] ; [93.52095808 20.47904192],0
n1,1,0.896865,0.016802,[ 7 14] ; [13 28],[ 6.77419355 14.22580645] ; [13.22580645 27.77419355],0
b4,1,0.977959,0.000763,[32 22] ; [69 47],[32.08235294 21.91764706] ; [68.91764706 47.08235294],0
n3,1,0.984684,0.000369,[12  7] ; [26 15],[12.03333333  6.96666667] ; [25.96666667 15.03333333],0
