Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,43.167224,[ 1 45] ; [43 25],[17.75438596 28.24561404] ; [26.24561404 41.75438596],1
d4,1,0.0,30.078437,[18 28] ; [59  8],[31.34513274 14.65486726] ; [45.65486726 21.34513274],1
d3,1,0.0,25.511914,[11 35] ; [49 19],[24.21052632 21.78947368] ; [35.78947368 32.21052632],1
a7,1,5.2e-05,16.38209,[12 33] ; [44 23],[22.5 22.5] ; [33.5 33.5],1
a5,1,7.1e-05,15.783069,[13 33] ; [45 23],[23.40350877 22.59649123] ; [34.59649123 33.40350877],1
a6,1,0.000327,12.906247,[12 34] ; [41 27],[21.38596491 24.61403509] ; [31.61403509 36.38596491],1
d2,1,0.00089,11.042722,[10 36] ; [35 31],[18.48214286 27.51785714] ; [26.51785714 39.48214286],1
v2,1,0.003226,8.675098,[ 7 36] ; [29 38],[14.07272727 28.92727273] ; [21.92727273 45.07272727],0
a4,1,0.00624,7.47977,[ 8 38] ; [28 39],[14.65486726 31.34513274] ; [21.34513274 45.65486726],0
u3,1,0.02368,5.117924,[ 5 19] ; [13 12],[ 8.81632653 15.18367347] ; [ 9.18367347 15.81632653],0
a2,1,0.026198,4.942883,[ 1 45] ; [10 58],[ 4.43859649 41.56140351] ; [ 6.56140351 61.43859649],0
r2,1,0.029361,4.746326,[19 25] ; [40 22],[24.49056604 19.50943396] ; [34.50943396 27.49056604],0
s5,1,0.041057,4.173652,[ 4 42] ; [16 52],[ 8.07017544 37.92982456] ; [11.92982456 56.07017544],0
u2,1,0.043835,4.062916,[ 5 18] ; [12 12],[ 8.31914894 14.68085106] ; [ 8.68085106 15.31914894],0
r1,1,0.050741,3.816789,[ 9 36] ; [25 42],[13.66071429 31.33928571] ; [20.33928571 46.66071429],0
b4,1,0.084136,2.983131,[23 23] ; [45 23],[27.43859649 18.56140351] ; [40.56140351 27.43859649],0
v3,1,0.08706,2.927906,[ 6 39] ; [18 49],[ 9.64285714 35.35714286] ; [14.35714286 52.64285714],0
s6,1,0.118485,2.437237,[12 34] ; [27 40],[15.87610619 30.12389381] ; [23.12389381 43.87610619],0
s3,1,0.132159,2.266962,[12 33] ; [26 38],[15.68807339 29.31192661] ; [22.31192661 41.68807339],0
v4,1,0.145251,2.121429,[22 22] ; [41 23],[25.66666667 18.33333333] ; [37.33333333 26.66666667],0
u1,1,0.146804,2.10515,[ 1 45] ; [ 6 62],[ 2.8245614 43.1754386] ; [ 4.1754386 63.8245614],0
p7,1,0.152845,2.043629,[17 28] ; [16 48],[13.62385321 31.37614679] ; [19.37614679 44.62385321],0
a3,1,0.165694,1.921479,[22 22] ; [43 25],[25.53571429 18.46428571] ; [39.46428571 28.53571429],0
s1,1,0.174074,1.847504,[ 5 40] ; [ 3 65],[ 3.18584071 41.81415929] ; [ 4.81415929 63.18584071],0
s7,1,0.190659,1.712522,[ 9 36] ; [20 44],[11.97247706 33.02752294] ; [17.02752294 46.97247706],0
b3,1,0.201706,1.629982,[12 17] ; [11 30],[ 9.52857143 19.47142857] ; [13.47142857 27.52857143],0
b2,1,0.201706,1.629982,[12 17] ; [11 30],[ 9.52857143 19.47142857] ; [13.47142857 27.52857143],0
p5,1,0.220709,1.499755,[ 1 44] ; [ 5 61],[ 2.43243243 42.56756757] ; [ 3.56756757 62.43243243],0
r3,1,0.27544,1.189452,[20 24] ; [37 29],[22.8 21.2] ; [34.2 31.8],0
p11,1,0.286183,1.137489,[19 27] ; [35 33],[21.78947368 24.21052632] ; [32.21052632 35.78947368],0
n2,1,0.297205,1.086694,[15  9] ; [15 16],[13.09090909 10.90909091] ; [16.90909091 14.09090909],0
n5,1,0.298605,1.080413,[29 16] ; [36 30],[26.35135135 18.64864865] ; [38.64864865 27.35135135],0
p1,1,0.325494,0.96674,[ 6 40] ; [ 5 62],[ 4.47787611 41.52212389] ; [ 6.52212389 60.47787611],0
s2,1,0.337398,0.920294,[10 36] ; [20 47],[12.21238938 33.78761062] ; [17.78761062 49.21238938],0
p4,1,0.389088,0.741791,[11 35] ; [21 46],[13.02654867 32.97345133] ; [18.97345133 48.02654867],0
n3,1,0.393882,0.726923,[14 10] ; [14 16],[12.44444444 11.55555556] ; [15.55555556 14.44444444],0
n6,1,0.424151,0.638786,[23 21] ; [39 26],[25.02752294 18.97247706] ; [36.97247706 28.02752294],0
a8,1,0.490499,0.475431,[ 2 41] ; [ 5 57],[ 2.86666667 40.13333333] ; [ 4.13333333 57.86666667],0
p2,1,0.496454,0.462507,[26 20] ; [33 33],[24.23214286 21.76785714] ; [34.76785714 31.23214286],0
p3,1,0.516904,0.420065,[ 8 38] ; [15 52],[ 9.36283186 36.63716814] ; [13.63716814 53.36283186],0
p8,1,0.603764,0.269356,[12 33] ; [15 52],[10.84821429 34.15178571] ; [16.15178571 50.84821429],0
s8,1,0.645001,0.212261,[ 6 40] ; [11 57],[ 6.85964912 39.14035088] ; [10.14035088 57.85964912],0
p10,1,0.668213,0.1837,[22 23] ; [35 31],[23.10810811 21.89189189] ; [33.89189189 32.10810811],0
n1,1,0.685151,0.164385,[ 9 15] ; [10 21],[ 8.29090909 15.70909091] ; [10.70909091 20.29090909],0
s4,1,0.699668,0.148817,[ 8 38] ; [10 58],[ 7.26315789 38.73684211] ; [10.73684211 57.26315789],0
v1,1,0.80346,0.061937,[15 29] ; [21 45],[14.4 29.6] ; [21.6 44.4],0
p9,1,0.818304,0.052774,[24 20] ; [34 31],[23.41284404 20.58715596] ; [34.58715596 30.41284404],0
b5,1,0.819815,0.051885,[22 24] ; [34 34],[22.59649123 23.40350877] ; [33.40350877 34.59649123],0
b1,1,0.87754,0.023743,[23 23] ; [33 35],[22.59649123 23.40350877] ; [33.40350877 34.59649123],0
a1,1,0.882723,0.021762,[ 5 41] ; [ 8 60],[ 5.24561404 40.75438596] ; [ 7.75438596 60.24561404],0
n4,1,0.912084,0.01219,[26 19] ; [40 28],[26.28318584 18.71681416] ; [39.71681416 28.28318584],0
