Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n1,1,0.023342,5.142857,[10 20] ; [5 1],[12.5 17.5] ; [2.5 3.5],0
p8,1,0.047056,3.94339,[49 60] ; [ 3 13],[45.344 63.656] ; [6.656 9.344],0
d3,1,0.052067,3.773628,[76 35] ; [7 9],[72.54330709 38.45669291] ; [10.45669291  5.54330709],0
v2,1,0.062087,3.480743,[53 48] ; [ 4 11],[49.62931034 51.37068966] ; [7.37068966 7.62931034],0
s4,1,0.065743,3.386243,[15 97] ; [ 5 11],[17.5 94.5] ; [ 2.5 13.5],0
p1,1,0.084034,2.985104,[  7 104] ; [ 3 13],[  8.74015748 102.25984252] ; [ 1.25984252 14.74015748],0
a7,1,0.099606,2.711843,[79 33] ; [8 8],[76.125 35.875] ; [10.875  5.125],0
v1,1,0.132202,2.266453,[52 58] ; [ 4 11],[49.28 60.72] ; [6.72 8.28],0
d2,1,0.139344,2.185185,[41 70] ; [9 7],[43.7007874 67.2992126] ; [6.2992126 9.7007874],0
v3,1,0.161137,1.963528,[33 68] ; [ 2 12],[30.73913043 70.26086957] ; [4.26086957 9.73913043],0
p6,1,0.166334,1.915678,[23 83] ; [ 6 10],[25.19672131 80.80327869] ; [ 3.80327869 12.19672131],0
n4,1,0.228874,1.447842,[60 52] ; [ 6 10],[57.75 54.25] ; [8.25 7.75],0
u2,1,0.252252,1.310786,[28  8] ; [4 3],[26.79069767  9.20930233] ; [5.20930233 1.79069767],0
a1,1,0.269548,1.219048,[  2 110] ; [ 1 15],[  2.625 109.375] ; [ 0.375 15.625],0
a5,1,0.319194,0.992248,[77 35] ; [9 7],[75.25 36.75] ; [10.75  5.25],0
p7,1,0.352128,0.865775,[56 50] ; [6 9],[54.31404959 51.68595041] ; [7.68595041 7.31404959],0
s7,1,0.385471,0.753182,[33 68] ; [7 9],[34.52991453 66.47008547] ; [ 5.47008547 10.52991453],0
d5,1,0.391026,0.735748,[87 24] ; [11  5],[85.65354331 25.34645669] ; [12.34645669  3.65354331],0
s8,1,0.398638,0.71243,[37 75] ; [7 9],[38.5 73.5] ; [ 5.5 10.5],0
a3,1,0.398638,0.71243,[75 37] ; [9 7],[73.5 38.5] ; [10.5  5.5],0
n5,1,0.406175,0.689968,[43 67] ; [8 8],[44.52380952 65.47619048] ; [6.47619048 9.52380952],0
p4,1,0.418761,0.65379,[50 60] ; [9 7],[51.50793651 58.49206349] ; [7.49206349 8.50793651],0
s3,1,0.423675,0.640098,[57 53] ; [10  6],[58.49206349 51.50793651] ; [8.50793651 7.49206349],0
s2,1,0.473153,0.514602,[45 66] ; [8 8],[46.32283465 64.67716535] ; [6.67716535 9.32283465],0
s5,1,0.490153,0.47619,[20 85] ; [ 4 11],[21. 84.] ; [ 3. 12.],0
p2,1,0.550806,0.355875,[84 27] ; [11  5],[83.03149606 27.96850394] ; [11.96850394  4.03149606],0
n3,1,0.573611,0.316678,[22  6] ; [7 1],[22.55555556  5.44444444] ; [6.44444444 1.55555556],0
a6,1,0.59646,0.280369,[76 35] ; [12  4],[76.91338583 34.08661417] ; [11.08661417  4.91338583],0
p9,1,0.599704,0.275443,[74 34] ; [12  4],[74.90322581 33.09677419] ; [11.09677419  4.90322581],0
p5,1,0.622837,0.241901,[  4 105] ; [ 1 15],[  4.36 104.64] ; [ 0.64 15.36],0
a4,1,0.63044,0.231465,[42 70] ; [7 9],[42.875 69.125] ; [6.125 9.875],0
u3,1,0.636724,0.223052,[28  8] ; [6 1],[28.46511628  7.53488372] ; [5.53488372 1.46511628],0
p10,1,0.657391,0.196708,[67 41] ; [9 7],[66.19354839 41.80645161] ; [9.80645161 6.19354839],0
p11,1,0.676126,0.174519,[71 41] ; [11  5],[71.75 40.25] ; [10.25  5.75],0
d1,1,0.688356,0.160871,[55 57] ; [7 9],[54.25 57.75] ; [7.75 8.25],0
s6,1,0.709905,0.138372,[61 50] ; [8 8],[60.30708661 50.69291339] ; [8.69291339 7.30708661],0
v4,1,0.764828,0.089489,[105   5] ; [15  1],[104.76190476   5.23809524] ; [15.23809524  0.76190476],0
a8,1,0.769287,0.086029,[11 91] ; [ 2 13],[11.33333333 90.66666667] ; [ 1.66666667 13.33333333],0
b4,1,0.785555,0.074031,[66 46] ; [10  6],[66.5 45.5] ; [9.5 6.5],0
p3,1,0.807173,0.059573,[45 66] ; [7 9],[45.4488189 65.5511811] ; [6.5511811 9.4488189],0
u1,1,0.830487,0.045829,[ 12 100] ; [ 2 14],[12.25 99.75] ; [ 1.75 14.25],0
b2,1,0.838595,0.04149,[17 44] ; [3 9],[16.71232877 44.28767123] ; [3.28767123 8.71232877],0
b3,1,0.838595,0.04149,[17 44] ; [3 9],[16.71232877 44.28767123] ; [3.28767123 8.71232877],0
b1,1,0.893643,0.017875,[54 58] ; [8 8],[54.25 57.75] ; [7.75 8.25],0
d4,1,0.906746,0.013723,[88 22] ; [13  3],[88.17460317 21.82539683] ; [12.82539683  3.17460317],0
a2,1,0.930659,0.007572,[20 92] ; [ 3 13],[20.125 91.875] ; [ 2.875 13.125],0
b5,1,1.0,0.0,[70 42] ; [10  6],[70. 42.] ; [10.  6.],0
