Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,5.6e-05,16.217182,[14 73] ; [33 40],[25.55625 61.44375] ; [21.44375 51.55625],1
p8,1,0.000268,13.283885,[17 72] ; [33 39],[27.63975155 61.36024845] ; [22.36024845 49.63975155],1
p3,1,0.000738,11.389876,[23 65] ; [38 35],[33.34161491 54.65838509] ; [27.65838509 45.34161491],1
p2,1,0.001362,10.256139,[48 41] ; [57 16],[57.68518519 31.31481481] ; [47.31481481 25.68518519],0
p9,1,0.007985,7.036732,[47 39] ; [54 18],[54.97468354 31.02531646] ; [46.02531646 25.97468354],0
a8,1,0.008836,6.85565,[ 4 75] ; [12 51],[ 8.90140845 70.09859155] ; [ 7.09859155 55.90140845],0
n5,1,0.009146,6.794181,[45 44] ; [51 21],[53.06832298 35.93167702] ; [42.93167702 29.06832298],0
r3,1,0.016652,5.732652,[71 18] ; [67  5],[76.28571429 12.71428571] ; [61.71428571 10.28571429],0
p10,1,0.01819,5.577772,[40 46] ; [47 25],[47.35443038 38.64556962] ; [39.64556962 32.35443038],0
p4,1,0.019205,5.482785,[32 56] ; [40 33],[39.35403727 48.64596273] ; [32.64596273 40.35403727],0
n6,1,0.020372,5.379744,[54 35] ; [56 16],[60.80745342 28.19254658] ; [49.19254658 22.80745342],0
b4,1,0.022531,5.204312,[55 34] ; [32 41],[47.7962963 41.2037037] ; [39.2037037 33.7962963],0
a5,1,0.025582,4.984085,[55 34] ; [57 16],[61.5308642 27.4691358] ; [50.4691358 22.5308642],0
r4,1,0.039083,4.257237,[65 24] ; [63 10],[70.32098765 18.67901235] ; [57.67901235 15.32098765],0
n3,1,0.042847,4.101436,[23 16] ; [17  3],[26.44067797 12.55932203] ; [13.55932203  6.44067797],0
n4,1,0.062127,3.479672,[49 40] ; [50 22],[54.72670807 34.27329193] ; [44.27329193 27.72670807],0
r2,1,0.063925,3.432495,[79  9] ; [70  2],[81.95  6.05] ; [67.05  4.95],0
s3,1,0.089139,2.889849,[40 48] ; [43 30],[45.36645963 42.63354037] ; [37.63354037 35.36645963],0
p1,1,0.094574,2.794749,[12 77] ; [ 4 68],[ 8.8447205 80.1552795] ; [ 7.1552795 64.8447205],0
a3,1,0.11123,2.536656,[55 32] ; [54 18],[59.64150943 27.35849057] ; [49.35849057 22.64150943],0
s6,1,0.114747,2.487595,[50 38] ; [49 22],[54.79245283 33.20754717] ; [44.20754717 26.79245283],0
n2,1,0.121335,2.4,[24 16] ; [16  4],[26.66666667 13.33333333] ; [13.33333333  6.66666667],0
v4,1,0.148183,2.090853,[75 14] ; [67  6],[78.01234568 10.98765432] ; [63.98765432  9.01234568],0
a6,1,0.177663,1.817065,[58 31] ; [54 18],[61.91304348 27.08695652] ; [50.08695652 21.91304348],0
s2,1,0.195237,1.677653,[38 50] ; [39 34],[42.08695652 45.91304348] ; [34.91304348 38.08695652],0
d5,1,0.214536,1.540553,[77 12] ; [57 15],[74.07453416 14.92546584] ; [59.92546584 12.07453416],0
p12,1,0.223014,1.48487,[ 1 88] ; [ 3 70],[ 2.19753086 86.80246914] ; [ 1.80246914 71.19753086],0
v1,1,0.234751,1.411841,[34 54] ; [35 38],[37.71428571 50.28571429] ; [31.28571429 41.71428571],0
d3,1,0.306373,1.046245,[69 20] ; [50 21],[66.19375 22.80625] ; [52.80625 18.19375],0
b5,1,0.310735,1.027551,[58 31] ; [53 20],[60.98148148 28.01851852] ; [50.01851852 22.98148148],0
d1,1,0.338714,0.915293,[53 36] ; [38 35],[49.99382716 39.00617284] ; [41.00617284 31.99382716],0
r1,1,0.361328,0.833272,[66 23] ; [57 14],[68.41875 20.58125] ; [54.58125 16.41875],0
d4,1,0.378624,0.775164,[73 16] ; [55 17],[70.75776398 18.24223602] ; [57.24223602 14.75776398],0
s8,1,0.385885,0.751868,[28 60] ; [28 45],[30.60869565 57.39130435] ; [25.39130435 47.60869565],0
u4,1,0.447759,0.576318,[ 1 88] ; [ 2 71],[ 1.64814815 87.35185185] ; [ 1.35185185 71.64814815],0
v3,1,0.454918,0.55837,[29 57] ; [20 51],[26.84076433 59.15923567] ; [22.15923567 48.84076433],0
a1,1,0.46682,0.529493,[ 6 83] ; [ 3 70],[ 4.94444444 84.05555556] ; [ 4.05555556 68.94444444],0
b1,1,0.558385,0.342508,[41 48] ; [37 36],[42.85185185 46.14814815] ; [35.14814815 37.85185185],0
p5,1,0.563584,0.333536,[ 7 82] ; [ 4 68],[ 6.08074534 82.91925466] ; [ 4.91925466 67.08074534],0
b3,1,0.586674,0.295569,[14 32] ; [ 9 27],[12.90243902 33.09756098] ; [10.09756098 25.90243902],0
b2,1,0.586674,0.295569,[14 32] ; [ 9 27],[12.90243902 33.09756098] ; [10.09756098 25.90243902],0
a2,1,0.635576,0.224575,[25 64] ; [23 50],[26.37037037 62.62962963] ; [21.62962963 51.37037037],0
u3,1,0.690648,0.158385,[18 16] ; [10  7],[18.66666667 15.33333333] ; [9.33333333 7.66666667],0
s5,1,0.711316,0.136966,[26 57] ; [20 50],[24.95424837 58.04575163] ; [21.04575163 48.95424837],0
s7,1,0.721203,0.127343,[35 47] ; [31 37],[36.08 45.92] ; [29.92 38.08],0
u1,1,0.817987,0.052962,[17 72] ; [15 58],[17.58024691 71.41975309] ; [14.41975309 58.58024691],0
d2,1,0.831566,0.045239,[46 43] ; [36 36],[45.32919255 43.67080745] ; [36.67080745 35.32919255],0
a4,1,0.860608,0.030835,[41 47] ; [33 40],[40.44720497 47.55279503] ; [33.55279503 39.44720497],0
s4,1,0.871767,0.026055,[19 69] ; [15 58],[18.58385093 69.41614907] ; [15.41614907 57.58385093],0
v2,1,0.894364,0.017632,[39 47] ; [31 39],[38.58974359 47.41025641] ; [31.41025641 38.58974359],0
u2,1,0.923831,0.009141,[16 17] ; [8 9],[15.84 17.16] ; [8.16 8.84],0
n1,1,0.937548,0.006139,[16 23] ; [ 8 11],[16.13793103 22.86206897] ; [ 7.86206897 11.13793103],0
s1,1,0.974949,0.000986,[ 6 82] ; [ 5 67],[ 6.05 81.95] ; [ 4.95 67.05],0
