Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,212.78244,[ 30 202] ; [285 103],[117.87096774 114.12903226] ; [197.12903226 190.87096774],1
d3,1,0.0,146.528846,[107 125] ; [352  38],[171.20257235  60.79742765] ; [287.79742765 102.20257235],1
d4,1,0.0,142.403351,[147  85] ; [381   6],[197.89337641  34.10662359] ; [330.10662359  56.89337641],1
d5,1,0.0,142.093586,[143  89] ; [380   9],[195.38808374  36.61191626] ; [327.61191626  61.38808374],1
a2,1,0.0,74.998675,[ 16 216] ; [151 239],[ 62.28938907 169.71061093] ; [104.71061093 285.28938907],1
a4,1,0.0,58.071813,[ 63 168] ; [229 160],[108.79354839 122.20645161] ; [183.20645161 205.79354839],1
u1,1,0.0,57.610089,[ 11 221] ; [118 272],[ 48.11575563 183.88424437] ; [ 80.88424437 309.11575563],1
a5,1,0.0,40.732998,[149  83] ; [336  54],[180.90032154  51.09967846] ; [304.09967846  85.90032154],1
a3,1,1e-06,24.019716,[148  84] ; [316  72],[173.62580645  58.37419355] ; [290.37419355  97.62580645],1
a6,1,5.1e-05,16.421597,[143  89] ; [299  90],[165.12721417  66.87278583] ; [276.87278583 112.12721417],1
p4,1,5.5e-05,16.253642,[127 104] ; [276 113],[150.15  80.85] ; [252.85 136.15],1
s2,1,0.000135,14.570348,[ 97 133] ; [223 161],[119.86970684 110.13029316] ; [200.13029316 183.86970684],1
s8,1,0.001372,10.243719,[ 89 142] ; [200 186],[108.1993517 122.8006483] ; [180.8006483 205.1993517],0
v4,1,0.001754,9.790956,[216  13] ; [383   5],[222.31928687   6.68071313] ; [376.68071313  11.31928687],0
p3,1,0.004349,8.131897,[105 127] ; [222 167],[122.16425121 109.83574879] ; [204.83574879 184.16425121],0
r2,1,0.009145,6.794354,[217  13] ; [380   7],[222.5445705   7.4554295] ; [374.4554295  12.5445705],0
a7,1,0.010979,6.468776,[162  69] ; [308  81],[175.11290323  55.88709677] ; [294.88709677  94.11290323],0
p8,1,0.013548,6.096144,[120 107] ; [242 142],[134.49099836  92.50900164] ; [227.50900164 156.49099836],0
n4,1,0.01427,6.004463,[173  58] ; [323  66],[184.8  46.2] ; [311.2  77.8],0
p12,1,0.016422,5.757106,[ 11 218] ; [ 40 348],[ 18.9286872 210.0713128] ; [ 32.0713128 355.9286872],0
r4,1,0.016588,5.739484,[217  15] ; [380  10],[222.67524116   9.32475884] ; [374.32475884  15.67524116],0
n6,1,0.018072,5.589131,[186  43] ; [342  46],[195.96758509  33.03241491] ; [332.03241491  55.96758509],0
s5,1,0.026263,4.93863,[ 69 158] ; [148 228],[ 81.68988391 145.31011609] ; [135.31011609 240.68988391],0
p6,1,0.026391,4.93021,[ 77 150] ; [166 220],[ 89.98531811 137.01468189] ; [153.01468189 232.98531811],0
r3,1,0.034507,4.469414,[220  10] ; [381   6],[224.0356564   5.9643436] ; [376.9643436  10.0356564],0
u4,1,0.036156,4.389733,[  1 231] ; [ 11 379],[  4.47588424 227.52411576] ; [  7.52411576 382.47588424],0
v3,1,0.036817,4.358856,[ 81 145] ; [166 207],[ 93.19198664 132.80801336] ; [153.80801336 219.19198664],0
p10,1,0.042524,4.114242,[184  44] ; [336  51],[192.7804878  35.2195122] ; [327.2195122  59.7804878],0
v2,1,0.052616,3.756075,[120  99] ; [237 140],[131.1795302  87.8204698] ; [225.8204698 151.1795302],0
s3,1,0.072941,3.21556,[123 106] ; [234 149],[133.58333333  95.41666667] ; [223.41666667 159.58333333],0
u2,1,0.073159,3.210678,[41 40] ; [48 26],[46.50967742 34.49032258] ; [42.49032258 31.50967742],0
n5,1,0.077959,3.106946,[167  62] ; [307  81],[175.92544571  53.07455429] ; [298.07455429  89.92544571],0
b5,1,0.07941,3.076927,[128 104] ; [243 147],[138.37942122  93.62057878] ; [232.62057878 157.37942122],0
v1,1,0.100759,2.693488,[121 106] ; [229 152],[130.67434211  96.32565789] ; [219.32565789 161.67434211],0
s6,1,0.107031,2.597518,[150  78] ; [275 107],[158.85245902  69.14754098] ; [266.14754098 115.85245902],0
p9,1,0.116274,2.4668,[191  36] ; [341  44],[197.32679739  29.67320261] ; [334.67320261  50.32679739],0
s7,1,0.126683,2.332687,[106 115] ; [202 169],[114.97972973 106.02027027] ; [193.02027027 177.97972973],0
b3,1,0.173173,1.855262,[43 85] ; [100 145],[49.07238606 78.92761394] ; [ 93.92761394 151.07238606],0
b2,1,0.173173,1.855262,[43 85] ; [100 145],[49.07238606 78.92761394] ; [ 93.92761394 151.07238606],0
p7,1,0.211964,1.557963,[153  74] ; [275 106],[159.79605263  67.20394737] ; [268.20394737 112.79605263],0
n2,1,0.402165,0.701843,[41 12] ; [48 20],[38.98347107 14.01652893] ; [50.01652893 17.98347107],0
u3,1,0.417217,0.658141,[48 34] ; [48 26],[50.46153846 31.53846154] ; [45.53846154 28.46153846],0
a8,1,0.454166,0.560234,[ 29 185] ; [ 54 286],[ 32.06137184 181.93862816] ; [ 50.93862816 289.06137184],0
a1,1,0.487889,0.481178,[  7 225] ; [ 16 374],[  8.57877814 223.42122186] ; [ 14.42122186 375.57877814],0
n1,1,0.537161,0.380827,[20 33] ; [22 46],[18.39669421 34.60330579] ; [23.60330579 44.39669421],0
p11,1,0.539677,0.376139,[187  45] ; [322  68],[189.85209003  42.14790997] ; [319.14790997  70.85209003],0
p5,1,0.557453,0.344133,[ 26 205] ; [ 50 339],[ 28.31612903 202.68387097] ; [ 47.68387097 341.31612903],0
s4,1,0.565733,0.329875,[ 33 196] ; [ 62 322],[ 35.48939641 193.51060359] ; [ 59.51060359 324.48939641],0
n3,1,0.582762,0.301791,[40 13] ; [49 20],[38.66393443 14.33606557] ; [50.33606557 18.66393443],0
b1,1,0.610749,0.259085,[ 88 144] ; [140 250],[ 85.04180064 146.95819936] ; [142.95819936 247.04180064],0
p1,1,0.658003,0.195959,[ 20 210] ; [ 38 351],[ 21.55088853 208.44911147] ; [ 36.44911147 352.55088853],0
s1,1,0.876354,0.024209,[  6 221] ; [ 11 374],[  6.30555556 220.69444444] ; [ 10.69444444 374.30555556],0
b4,1,0.930928,0.007513,[136  96] ; [230 160],[136.51446945  95.48553055] ; [229.48553055 160.51446945],0
