Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.00011,14.960853,[22 22] ; [38  5],[30.34482759 13.65517241] ; [29.65517241 13.34482759],1
p1,1,0.375486,0.785428,[ 7 37] ; [ 4 38],[ 5.62790698 38.37209302] ; [ 5.37209302 36.62790698],0
a7,1,0.398592,0.712571,[28 16] ; [31 12],[29.83908046 14.16091954] ; [29.16091954 13.83908046],0
n4,1,0.407856,0.685042,[30 14] ; [32 10],[31.72093023 12.27906977] ; [30.27906977 11.72093023],0
d4,1,0.422213,0.644146,[35  9] ; [37  6],[36.4137931  7.5862069] ; [35.5862069  7.4137931],0
b1,1,0.427727,0.628988,[25 19] ; [28 15],[26.8045977 17.1954023] ; [26.1954023 16.8045977],0
n6,1,0.592939,0.285778,[31 13] ; [31 10],[32.09411765 11.90588235] ; [29.90588235 11.09411765],0
p12,1,0.664142,0.188531,[ 3 41] ; [ 2 41],[ 2.52873563 41.47126437] ; [ 2.47126437 40.52873563],0
d3,1,0.690295,0.158766,[30 14] ; [31 12],[30.85057471 13.14942529] ; [30.14942529 12.85057471],0
s3,1,0.740376,0.109797,[23 21] ; [24 19],[23.77011494 20.22988506] ; [23.22988506 19.77011494],0
p2,1,0.755773,0.096744,[34 10] ; [32 11],[33.37931034 10.62068966] ; [32.62068966 10.37931034],0
p7,1,0.761393,0.092205,[29 15] ; [27 16],[28.32183908 15.67816092] ; [27.67816092 15.32183908],0
v4,1,0.778078,0.079425,[38  6] ; [38  5],[38.43678161  5.56321839] ; [37.56321839  5.43678161],0
u3,1,0.778096,0.079412,[11  7] ; [6 3],[11.33333333  6.66666667] ; [5.66666667 3.33333333],0
b4,1,0.896022,0.017079,[26 18] ; [26 17],[26.29885057 17.70114943] ; [25.70114943 17.29885057],0
a8,1,0.912907,0.011962,[ 5 37] ; [ 4 32],[ 4.84615385 37.15384615] ; [ 4.15384615 31.84615385],0
b5,1,0.94112,0.005456,[30 14] ; [29 14],[29.83908046 14.16091954] ; [29.16091954 13.83908046],0
p4,1,0.944195,0.0049,[31 13] ; [30 13],[30.85057471 13.14942529] ; [30.14942529 12.85057471],0
a1,1,0.981222,0.000554,[ 2 42] ; [ 2 41],[ 2.02298851 41.97701149] ; [ 1.97701149 41.02298851],0
