Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,25.38285,[82  6] ; [46 30],[68.68292683 19.31707317] ; [59.31707317 16.68292683],1
p10,1,1e-06,25.215133,[61 27] ; [22 52],[45.08641975 42.91358025] ; [37.91358025 36.08641975],1
p9,1,5e-06,20.730712,[60 27] ; [24 49],[45.675 41.325] ; [38.325 34.675],1
r4,1,8e-06,19.867868,[74 14] ; [40 37],[60.8 27.2] ; [53.2 23.8],1
s8,1,0.000349,12.785461,[36 51] ; [12 64],[25.6196319 61.3803681] ; [22.3803681 53.6196319],1
n6,1,0.000395,12.555225,[66 20] ; [38 38],[55.20987654 30.79012346] ; [48.79012346 27.20987654],1
v4,1,0.001652,9.900653,[77 11] ; [51 25],[68.68292683 19.31707317] ; [59.31707317 16.68292683],0
u2,1,0.00416,8.212714,[24 10] ; [10 19],[18.34920635 15.65079365] ; [15.65079365 13.34920635],0
s7,1,0.005833,7.601293,[37 48] ; [16 55],[28.87820513 56.12179487] ; [24.12179487 46.87820513],0
s6,1,0.008296,6.968439,[47 41] ; [25 51],[38.63414634 49.36585366] ; [33.36585366 42.63414634],0
s2,1,0.008377,6.951122,[39 49] ; [19 58],[30.93333333 57.06666667] ; [27.06666667 49.93333333],0
b4,1,0.02059,5.361171,[58 30] ; [37 40],[50.66666667 37.33333333] ; [44.33333333 32.66666667],0
n4,1,0.030346,4.689607,[64 24] ; [43 33],[57.41463415 30.58536585] ; [49.58536585 26.41463415],0
v2,1,0.034255,4.481912,[41 40] ; [25 49],[34.49032258 46.50967742] ; [31.50967742 42.49032258],0
v1,1,0.038872,4.26647,[36 48] ; [21 56],[29.73913043 54.26086957] ; [27.26086957 49.73913043],0
p4,1,0.040529,4.195617,[31 55] ; [16 59],[25.10559006 60.89440994] ; [21.89440994 53.10559006],0
p12,1,0.047055,3.943429,[ 7 81] ; [ 1 76],[ 4.26666667 83.73333333] ; [ 3.73333333 73.26666667],0
p3,1,0.057367,3.611911,[30 57] ; [16 60],[24.55214724 62.44785276] ; [21.44785276 54.55214724],0
s5,1,0.064107,3.427814,[20 65] ; [ 9 65],[15.50314465 69.49685535] ; [13.49685535 60.50314465],0
n2,1,0.070164,3.279178,[21  5] ; [20 14],[17.76666667  8.23333333] ; [23.23333333 10.76666667],0
n5,1,0.076302,3.141961,[64 23] ; [46 30],[58.71165644 28.28834356] ; [51.28834356 24.71165644],0
u3,1,0.078792,3.089655,[21 14] ; [11 18],[17.5 17.5] ; [14.5 14.5],0
a1,1,0.103434,2.651786,[ 5 83] ; [10 67],[ 8. 80.] ; [ 7. 70.],0
p5,1,0.104624,2.633611,[ 9 75] ; [ 3 73],[ 6.3 77.7] ; [ 5.7 70.3],0
r2,1,0.125446,2.347972,[77 10] ; [59 15],[73.49068323 13.50931677] ; [62.50931677 11.49068323],0
r1,1,0.128508,2.310431,[61 27] ; [44 32],[56.34146341 31.65853659] ; [48.65853659 27.34146341],0
v3,1,0.150613,2.066028,[33 49] ; [21 51],[28.75324675 53.24675325] ; [25.24675325 46.75324675],0
p7,1,0.151521,2.056871,[31 52] ; [20 55],[26.79113924 56.20886076] ; [24.20886076 50.79113924],0
p6,1,0.1591,1.982763,[19 68] ; [10 65],[15.57407407 71.42592593] ; [13.42592593 61.57407407],0
s1,1,0.16593,1.919334,[ 5 82] ; [ 9 67],[ 7.47239264 79.52760736] ; [ 6.52760736 69.47239264],0
s3,1,0.198538,1.653096,[40 47] ; [27 48],[35.98148148 51.01851852] ; [31.01851852 43.98148148],0
d4,1,0.215279,1.535565,[66 21] ; [51 25],[62.44785276 24.55214724] ; [54.55214724 21.44785276],0
u4,1,0.224839,1.473214,[ 4 84] ; [ 1 76],[ 2.66666667 85.33333333] ; [ 2.33333333 74.66666667],0
d1,1,0.227105,1.458903,[46 42] ; [33 44],[42.13333333 45.86666667] ; [36.86666667 40.13333333],0
b5,1,0.292587,1.10768,[54 34] ; [41 36],[50.66666667 37.33333333] ; [44.33333333 32.66666667],0
