Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.252791,[111   6] ; [18 14],[101.29530201  15.70469799] ; [27.70469799  4.29530201],1
v4,1,3e-06,21.85198,[116   1] ; [25  7],[110.71812081   6.28187919] ; [30.28187919  1.71812081],1
a5,1,1e-05,19.5812,[94 23] ; [13 19],[84.02013423 32.97986577] ; [22.97986577  9.02013423],1
r2,1,0.00256,9.09722,[110   4] ; [26  6],[106.19178082   7.80821918] ; [29.80821918  2.19178082],0
r3,1,0.003125,8.732931,[110   6] ; [25  7],[105.81081081  10.18918919] ; [29.18918919  2.81081081],0
p2,1,0.004258,8.170525,[92 23] ; [17 14],[85.85616438 29.14383562] ; [23.14383562  7.85616438],0
p10,1,0.006525,7.399359,[98 16] ; [20 11],[92.77241379 21.22758621] ; [25.22758621  5.77241379],0
v2,1,0.01191,6.324288,[92 23] ; [18 13],[86.64383562 28.35616438] ; [23.35616438  7.64383562],0
p7,1,0.015551,5.852915,[76 37] ; [14 18],[70.13793103 42.86206897] ; [19.86206897 12.13793103],0
d5,1,0.016199,5.781099,[99 18] ; [21 11],[94.22818792 22.77181208] ; [25.77181208  6.22818792],0
u3,1,0.018388,5.558824,[20 14] ; [1 7],[17. 17.] ; [4. 4.],0
u1,1,0.019673,5.440649,[24 93] ; [ 1 31],[19.63087248 97.36912752] ; [ 5.36912752 26.63087248],0
p4,1,0.023809,5.108528,[70 44] ; [12 19],[64.46896552 49.53103448] ; [17.53103448 13.46896552],0
d1,1,0.027186,4.878953,[73 44] ; [13 19],[67.53020134 49.46979866] ; [18.46979866 13.53020134],0
b3,1,0.028264,4.811911,[27 54] ; [12  8],[31.27722772 49.72277228] ; [ 7.72277228 12.27722772],0
b2,1,0.028264,4.811911,[27 54] ; [12  8],[31.27722772 49.72277228] ; [ 7.72277228 12.27722772],0
p3,1,0.030133,4.701707,[66 49] ; [11 20],[60.65068493 54.34931507] ; [16.34931507 14.65068493],0
a2,1,0.040854,4.182055,[31 86] ; [ 3 29],[26.69798658 90.30201342] ; [ 7.30201342 24.69798658],0
a6,1,0.045207,4.010903,[84 33] ; [17 15],[79.30872483 37.69127517] ; [21.69127517 10.30872483],0
n5,1,0.046672,3.957161,[93 24] ; [20 12],[88.73154362 28.26845638] ; [24.26845638  7.73154362],0
s5,1,0.050098,3.838169,[30 84] ; [ 3 28],[25.94482759 88.05517241] ; [ 7.05517241 23.94482759],0
a4,1,0.059532,3.550368,[58 58] ; [10 22],[53.2972973 62.7027027] ; [14.7027027 17.2972973],0
s8,1,0.070966,3.260544,[45 70] ; [ 7 25],[40.68027211 74.31972789] ; [11.31972789 20.68027211],0
a8,1,0.071171,3.255799,[16 81] ; [ 1 28],[13.08730159 83.91269841] ; [ 3.91269841 25.08730159],0
p9,1,0.139284,2.18585,[96 19] ; [23  9],[93.0952381 21.9047619] ; [25.9047619  6.0952381],0
p1,1,0.140496,2.172519,[ 11 106] ; [ 6 26],[ 13.34899329 103.65100671] ; [ 3.65100671 28.34899329],0
d2,1,0.198959,1.649998,[62 54] ; [13 19],[58.78378378 57.21621622] ; [16.21621622 15.78378378],0
n6,1,0.25526,1.294282,[101  16] ; [25  7],[98.93959732 18.06040268] ; [27.06040268  4.93959732],0
u2,1,0.280526,1.164538,[22 12] ; [3 4],[20.73170732 13.26829268] ; [4.26829268 2.73170732],0
p11,1,0.326927,0.961033,[87 30] ; [21 11],[84.80536913 32.19463087] ; [23.19463087  8.80536913],0
n2,1,0.339551,0.912127,[15  6] ; [6 5],[13.78125  7.21875] ; [7.21875 3.78125],0
p12,1,0.368144,0.80992,[  9 106] ; [ 1 30],[  7.87671233 107.12328767] ; [ 2.12328767 28.87671233],0
p6,1,0.385025,0.754595,[44 70] ; [ 9 21],[41.95833333 72.04166667] ; [11.04166667 18.95833333],0
s2,1,0.469524,0.523095,[19 97] ; [ 7 25],[20.37837838 95.62162162] ; [ 5.62162162 26.37837838],0
d3,1,0.470287,0.521301,[81 36] ; [20 12],[79.30872483 37.69127517] ; [21.69127517 10.30872483],0
p8,1,0.486671,0.483877,[59 54] ; [14 17],[57.28472222 55.71527778] ; [15.71527778 15.28472222],0
n1,1,0.562771,0.334928,[ 5 14] ; [4 7],[ 5.7 13.3] ; [3.3 7.7],0
b1,1,0.672337,0.17888,[45 72] ; [11 21],[43.97315436 73.02684564] ; [12.02684564 19.97315436],0
s6,1,0.688388,0.160836,[51 64] ; [15 16],[51.98630137 63.01369863] ; [14.01369863 16.98630137],0
s7,1,0.692416,0.156482,[41 63] ; [11 20],[40.05925926 63.94074074] ; [11.94074074 19.05925926],0
n4,1,0.697353,0.15124,[95 22] ; [25  7],[94.22818792 22.77181208] ; [25.77181208  6.22818792],0
a3,1,0.699585,0.148904,[83 33] ; [24  8],[83.86486486 32.13513514] ; [23.13513514  8.86486486],0
b4,1,0.715217,0.133121,[70 47] ; [18 14],[69.10067114 47.89932886] ; [18.89932886 13.10067114],0
n3,1,0.716866,0.131515,[14  6] ; [7 4],[13.5483871  6.4516129] ; [7.4516129 3.5483871],0
s4,1,0.755432,0.097023,[  9 105] ; [ 2 30],[  8.5890411 105.4109589] ; [ 2.4109589 29.5890411],0
a1,1,0.756586,0.096079,[  9 108] ; [ 3 29],[  9.42281879 107.57718121] ; [ 2.57718121 29.42281879],0
b5,1,0.823986,0.049471,[72 45] ; [19 13],[71.45637584 45.54362416] ; [19.54362416 12.45637584],0
s1,1,0.873844,0.02521,[  3 112] ; [ 1 31],[  3.1292517 111.8707483] ; [ 0.8707483 31.1292517],0
a7,1,0.874477,0.024956,[85 31] ; [23  9],[84.64864865 31.35135135] ; [23.35135135  8.64864865],0
p5,1,0.90595,0.013959,[17 98] ; [ 5 27],[17.21088435 97.78911565] ; [ 4.78911565 27.21088435],0
d4,1,0.91837,0.010504,[97 19] ; [27  5],[97.18918919 18.81081081] ; [26.81081081  5.18918919],0
v1,1,0.919129,0.010309,[73 42] ; [20 12],[72.75510204 42.24489796] ; [20.24489796 11.75510204],0
