Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,60.385004,[244   7] ; [32 18],[230.15282392  20.84717608] ; [45.84717608  4.15282392],1
r2,1,0.0,37.043344,[246   3] ; [38 10],[238.1010101  10.8989899] ; [45.8989899  2.1010101],1
d2,1,6e-06,20.432142,[137 112] ; [10 40],[122.4180602 126.5819398] ; [24.5819398 25.4180602],1
r3,1,8e-06,20.04677,[247   2] ; [44  6],[242.33779264   6.66220736] ; [48.66220736  1.33779264],1
a4,1,0.00018,14.033163,[133 118] ; [12 38],[120.91362126 130.08637874] ; [24.08637874 25.91362126],1
u1,1,0.000227,13.597121,[ 64 187] ; [ 1 49],[ 54.20265781 196.79734219] ; [10.79734219 39.20265781],1
d1,1,0.000329,12.897926,[168  83] ; [20 30],[156.77076412  94.22923588] ; [31.22923588 18.77076412],1
v4,1,0.000355,12.755666,[247   3] ; [44  5],[243.31103679   6.68896321] ; [47.68896321  1.31103679],1
s3,1,0.000523,12.031221,[226  25] ; [36 14],[218.47840532  32.52159468] ; [43.52159468  6.47840532],1
a2,1,0.001456,10.133267,[ 81 170] ; [ 5 45],[ 71.71428571 179.28571429] ; [14.28571429 35.71428571],0
n5,1,0.001899,9.645011,[210  38] ; [33 17],[202.22818792  45.77181208] ; [40.77181208  9.22818792],0
d5,1,0.002268,9.318853,[212  36] ; [33 16],[204.57912458  43.42087542] ; [40.42087542  8.57912458],0
a7,1,0.002638,9.042555,[186  64] ; [26 23],[177.25752508  72.74247492] ; [34.74247492 14.25752508],0
a3,1,0.004556,8.047667,[201  49] ; [31 19],[193.33333333  56.66666667] ; [38.66666667 11.33333333],0
d4,1,0.005876,7.587999,[220  28] ; [37 13],[213.87919463  34.12080537] ; [43.12080537  6.87919463],0
n6,1,0.010543,6.54072,[223  23] ; [39 11],[217.74324324  28.25675676] ; [44.25675676  5.74324324],0
n4,1,0.012974,6.172699,[208  42] ; [34 16],[201.66666667  48.33333333] ; [40.33333333  9.66666667],0
a5,1,0.015843,5.820199,[196  55] ; [31 19],[189.2923588  61.7076412] ; [37.7076412 12.2923588],0
b2,1,0.018404,5.557256,[69 86] ; [ 8 27],[62.81578947 92.18421053] ; [14.18421053 20.81578947],0
b3,1,0.018404,5.557256,[69 86] ; [ 8 27],[62.81578947 92.18421053] ; [14.18421053 20.81578947],0
p2,1,0.033229,4.533934,[227  24] ; [40 10],[222.64784053  28.35215947] ; [44.35215947  5.64784053],0
p9,1,0.034199,4.484741,[226  24] ; [40 10],[221.66666667  28.33333333] ; [44.33333333  5.66666667],0
s7,1,0.042918,4.098641,[183  60] ; [30 19],[177.25684932  65.74315068] ; [35.74315068 13.25684932],0
n3,1,0.054826,3.687357,[34  9] ; [8 7],[31.13793103 11.86206897] ; [10.86206897  4.13793103],0
d3,1,0.065819,3.384327,[189  60] ; [31 18],[183.82550336  65.17449664] ; [36.17449664 12.82550336],0
s6,1,0.073408,3.205122,[220  29] ; [37 10],[216.19256757  32.80743243] ; [40.80743243  6.19256757],0
a1,1,0.084933,2.96788,[ 17 234] ; [ 7 43],[ 20.01328904 230.98671096] ; [ 3.98671096 46.01328904],0
v1,1,0.092872,2.823871,[148  99] ; [23 26],[142.69256757 104.30743243] ; [28.30743243 20.69256757],0
p11,1,0.103825,2.64578,[210  41] ; [37 13],[205.97009967  45.02990033] ; [41.02990033  8.97009967],0
b5,1,0.110016,2.553998,[140 111] ; [34 16],[145.09634551 105.90365449] ; [28.90365449 21.09634551],0
s5,1,0.157738,1.995779,[129 116] ; [19 27],[124.604811 120.395189] ; [23.395189 22.604811],0
p8,1,0.184428,1.761574,[170  81] ; [29 21],[165.94352159  85.05647841] ; [33.05647841 16.94352159],0
v3,1,0.200852,1.636171,[111 131] ; [18 32],[106.9109589 135.0890411] ; [22.0890411 27.9109589],0
a8,1,0.20499,1.606458,[ 47 188] ; [ 6 43],[ 43.8556338 191.1443662] ; [ 9.1443662 39.8556338],0
