Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,107.409209,[171  78] ; [ 2 79],[130.53636364 118.46363636] ; [42.46363636 38.53636364],1
d3,1,0.0,79.170328,[188  61] ; [16 64],[154.39513678  94.60486322] ; [49.60486322 30.39513678],1
d5,1,0.0,55.078235,[218  31] ; [39 42],[193.91818182  55.08181818] ; [63.08181818 17.91818182],1
a5,1,0.0,27.881813,[189  60] ; [36 45],[169.77272727  79.22727273] ; [55.22727273 25.77272727],1
d2,1,1e-05,19.4531,[130 116] ; [20 61],[112.8440367 133.1559633] ; [37.1559633 43.8440367],1
r3,1,5e-05,16.438571,[230  18] ; [61 19],[220.02439024  27.97560976] ; [70.97560976  9.02439024],1
a3,1,5.6e-05,16.242733,[170  79] ; [34 45],[154.86585366  94.13414634] ; [49.13414634 29.86585366],1
r4,1,8e-05,15.561838,[221  28] ; [57 24],[209.76363636  39.23636364] ; [68.23636364 12.76363636],1
p10,1,0.000103,15.085659,[204  43] ; [48 30],[191.52  55.48] ; [60.48 17.52],1
s5,1,0.000173,14.10849,[ 64 177] ; [ 5 73],[ 52.12852665 188.87147335] ; [16.87147335 61.12852665],1
r2,1,0.000288,13.143691,[230  15] ; [65 16],[221.70245399  23.29754601] ; [73.29754601  7.70245399],1
a7,1,0.000427,12.411639,[186  62] ; [44 37],[173.37386018  74.62613982] ; [56.62613982 24.37386018],1
u1,1,0.00044,12.353235,[ 40 209] ; [ 1 80],[ 30.93636364 218.06363636] ; [10.06363636 70.93636364],1
r1,1,0.000558,11.909645,[191  56] ; [46 34],[179.01834862  67.98165138] ; [57.98165138 22.01834862],1
a2,1,0.000582,11.833514,[ 63 186] ; [ 6 75],[ 52.06363636 196.93636364] ; [16.93636364 64.06363636],1
a4,1,0.000604,11.762265,[117 131] ; [20 59],[103.90214067 144.09785933] ; [33.09785933 45.90214067],1
s2,1,0.000695,11.502746,[ 79 166] ; [10 69],[ 67.29938272 177.70061728] ; [21.70061728 57.29938272],1
p2,1,0.000701,11.486227,[200  46] ; [51 30],[188.82568807  57.17431193] ; [62.17431193 18.82568807],1
a6,1,0.001864,9.679243,[184  65] ; [45 36],[172.79090909  76.20909091] ; [56.20909091 24.79090909],0
v4,1,0.002181,9.390719,[229  19] ; [65 16],[221.61702128  26.38297872] ; [72.38297872  8.61702128],0
n6,1,0.002776,8.949437,[215  32] ; [59 22],[206.33536585  40.66463415] ; [67.66463415 13.33536585],0
v2,1,0.005163,7.821583,[125 111] ; [25 48],[114.5631068 121.4368932] ; [35.4368932 37.5631068],0
p4,1,0.006516,7.401682,[137 109] ; [31 50],[126.3853211 119.6146789] ; [41.6146789 39.3853211],0
p7,1,0.012053,6.303115,[148  97] ; [35 44],[138.37962963 106.62037037] ; [44.62037037 34.37962963],0
p11,1,0.012752,6.203255,[202  47] ; [55 26],[193.91818182  55.08181818] ; [63.08181818 17.91818182],0
p8,1,0.013225,6.138739,[126 120] ; [27 50],[116.52631579 129.47368421] ; [36.47368421 40.52631579],0
p6,1,0.043811,4.063824,[ 76 169] ; [15 63],[ 69.0247678 175.9752322] ; [21.9752322 56.0247678],0
p9,1,0.059633,3.547549,[201  45] ; [56 22],[195.12962963  50.87037037] ; [61.87037037 16.12962963],0
u3,1,0.064487,3.418043,[42 37] ; [17 30],[36.99206349 42.00793651] ; [22.00793651 24.99206349],0
s6,1,0.100456,2.698295,[129 114] ; [34 46],[122.62848297 120.37151703] ; [40.37151703 39.62848297],0
v1,1,0.106966,2.598488,[133 110] ; [35 44],[126.7826087 116.2173913] ; [41.2173913 37.7826087],0
b2,1,0.110181,2.551618,[54 84] ; [12 34],[49.5 88.5] ; [16.5 29.5],0
b3,1,0.110181,2.551618,[54 84] ; [12 34],[49.5 88.5] ; [16.5 29.5],0
u2,1,0.115995,2.470579,[39 38] ; [17 30],[34.77419355 42.22580645] ; [21.22580645 25.77419355],0
b4,1,0.126459,2.335445,[156  93] ; [43 38],[150.15454545  98.84545455] ; [48.84545455 32.15454545],0
s1,1,0.136848,2.213053,[  3 241] ; [ 3 75],[  4.54658385 239.45341615] ; [ 1.45341615 76.54658385],0
v3,1,0.148536,2.08722,[ 82 156] ; [20 58],[ 76.82278481 161.17721519] ; [25.17721519 52.82278481],0
s8,1,0.216412,1.528005,[ 49 200] ; [11 70],[ 45.27272727 203.72727273] ; [14.72727273 66.27272727],0
n4,1,0.255865,1.290993,[213  36] ; [65 16],[209.76363636  39.23636364] ; [68.23636364 12.76363636],0
b5,1,0.314732,1.010714,[154  95] ; [45 36],[150.15454545  98.84545455] ; [48.84545455 32.15454545],0
s3,1,0.366044,0.817051,[ 96 150] ; [26 52],[ 92.62962963 153.37037037] ; [29.37037037 48.62962963],0
p1,1,0.448202,0.575194,[ 18 230] ; [ 8 73],[ 19.59878419 228.40121581] ; [ 6.40121581 74.59878419],0
n1,1,0.502165,0.450359,[20 33] ; [11 13],[21.33766234 31.66233766] ; [ 9.66233766 14.33766234],0
a1,1,0.522926,0.408119,[ 11 238] ; [ 5 76],[ 12.07272727 236.92727273] ; [ 3.92727273 77.07272727],0
p5,1,0.540606,0.374418,[ 21 227] ; [ 5 74],[ 19.71865443 228.28134557] ; [ 6.28134557 72.71865443],0
p3,1,0.585909,0.296779,[103 144] ; [31 50],[100.90853659 146.09146341] ; [33.09146341 47.90853659],0
p12,1,0.626037,0.237474,[ 12 235] ; [ 5 75],[ 12.84097859 234.15902141] ; [ 4.15902141 75.84097859],0
a8,1,0.739661,0.110424,[ 32 199] ; [ 9 64],[ 31.15460526 199.84539474] ; [ 9.84539474 63.15460526],0
b1,1,0.757853,0.09505,[ 97 152] ; [30 51],[ 95.82727273 153.17272727] ; [31.17272727 49.82727273],0
n2,1,0.826993,0.047768,[41 15] ; [17  7],[40.6 15.4] ; [17.4  6.6],0
s4,1,0.874496,0.024948,[ 35 207] ; [11 69],[ 34.57142857 207.42857143] ; [11.42857143 68.57142857],0
n3,1,0.905523,0.014087,[39 16] ; [16  7],[38.78205128 16.21794872] ; [16.21794872  6.78205128],0
