Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,30.341862,[43 15] ; [ 5 29],[30.26086957 27.73913043] ; [17.73913043 16.26086957],1
d3,1,0.0,27.825208,[50  8] ; [11 23],[38.45652174 19.54347826] ; [22.54347826 11.45652174],1
d5,1,0.0,25.904403,[56  2] ; [18 16],[46.65217391 11.34782609] ; [27.34782609  6.65217391],1
d4,1,1e-06,24.448833,[57  1] ; [20 14],[48.54347826  9.45652174] ; [28.45652174  5.54347826],1
a3,1,0.00127,10.386137,[54  5] ; [22 12],[48.21505376 10.78494624] ; [27.78494624  6.21505376],0
v1,1,0.003443,8.556347,[44 12] ; [16 17],[37.75280899 18.24719101] ; [22.24719101 10.75280899],0
a2,1,0.008255,6.977219,[17 42] ; [ 2 32],[12.05376344 46.94623656] ; [ 6.94623656 27.05376344],0
a4,1,0.009393,6.746449,[32 27] ; [ 9 25],[26.01075269 32.98924731] ; [14.98924731 19.01075269],0
s2,1,0.013349,6.122303,[37 20] ; [13 21],[31.31868132 25.68131868] ; [18.68131868 15.31868132],0
a5,1,0.016017,5.800987,[52  7] ; [23 11],[47.58064516 11.41935484] ; [27.41935484  6.58064516],0
s3,1,0.024841,5.034965,[38 19] ; [14 19],[32.93333333 24.06666667] ; [19.06666667 13.93333333],0
n3,1,0.027397,4.865608,[4 6] ; [8 1],[6.31578947 3.68421053] ; [5.68421053 3.31578947],0
p4,1,0.047531,3.926496,[53  5] ; [26  8],[49.80434783  8.19565217] ; [29.19565217  4.80434783],0
n4,1,0.093304,2.816426,[54  5] ; [27  7],[51.38709677  7.61290323] ; [29.61290323  4.38709677],0
v3,1,0.144039,2.134267,[36 20] ; [16 17],[32.71910112 23.28089888] ; [19.28089888 13.71910112],0
p6,1,0.159386,1.980037,[33 24] ; [24  9],[36.1 20.9] ; [20.9 12.1],0
n5,1,0.187123,1.740128,[54  5] ; [28  6],[52.02150538  6.97849462] ; [29.97849462  4.02150538],0
