Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,45.89698,[78 33] ; [ 2 34],[60.40816327 50.59183673] ; [19.59183673 16.40816327],1
d5,1,0.0,40.934013,[100  11] ; [14 22],[86.08163265 24.91836735] ; [27.91836735  8.08163265],1
d3,1,0.0,26.66568,[86 25] ; [11 25],[73.24489796 37.75510204] ; [23.75510204 12.24489796],1
p9,1,0.000979,10.866103,[95 15] ; [22 14],[88.15068493 21.84931507] ; [28.84931507  7.15068493],1
r1,1,0.001212,10.472051,[89 22] ; [19 17],[81.55102041 29.44897959] ; [26.44897959  9.55102041],0
n1,1,0.005691,7.645503,[ 5 16] ; [7 2],[ 8.4 12.6] ; [3.6 5.4],0
p1,1,0.006118,7.515206,[  7 104] ; [ 8 28],[11.32653061 99.67346939] ; [ 3.67346939 32.32653061],0
a5,1,0.010815,6.495466,[86 25] ; [20 16],[80.04081633 30.95918367] ; [25.95918367 10.04081633],0
a3,1,0.054214,3.706105,[80 30] ; [20 16],[75.34246575 34.65753425] ; [24.65753425 11.34246575],0
d2,1,0.057509,3.60779,[54 57] ; [11 25],[49.08163265 61.91836735] ; [15.91836735 20.08163265],0
a6,1,0.064825,3.409431,[80 31] ; [20 16],[75.51020408 35.48979592] ; [24.48979592 11.51020408],0
p11,1,0.075441,3.160478,[97 14] ; [27  9],[93.63265306 17.36734694] ; [30.36734694  5.63265306],0
p10,1,0.086881,2.93123,[91 19] ; [25 11],[87.39726027 22.60273973] ; [28.60273973  7.39726027],0
a2,1,0.091264,2.851938,[27 84] ; [ 4 32],[23.40816327 87.59183673] ; [ 7.59183673 28.40816327],0
r3,1,0.140443,2.173096,[102   9] ; [30  6],[99.67346939 11.32653061] ; [32.32653061  3.67346939],0
b2,1,0.149511,2.077236,[33 37] ; [ 8 18],[29.89583333 40.10416667] ; [11.10416667 14.89583333],0
b3,1,0.149511,2.077236,[33 37] ; [ 8 18],[29.89583333 40.10416667] ; [11.10416667 14.89583333],0
p7,1,0.163016,1.946021,[76 35] ; [29  7],[79.28571429 31.71428571] ; [25.71428571 10.28571429],0
u3,1,0.181416,1.785984,[18 13] ; [ 6 10],[15.82978723 15.17021277] ; [8.17021277 7.82978723],0
b5,1,0.183907,1.765766,[60 51] ; [24 12],[63.42857143 47.57142857] ; [20.57142857 15.42857143],0
s3,1,0.191387,1.706907,[28 81] ; [13 22],[31.03472222 77.96527778] ; [ 9.96527778 25.03472222],0
n4,1,0.194023,1.686805,[86 25] ; [24 12],[83.06122449 27.93877551] ; [26.93877551  9.06122449],0
s1,1,0.252231,1.310903,[  4 106] ; [ 3 33],[  5.2739726 104.7260274] ; [ 1.7260274 34.2739726],0
b1,1,0.274039,1.196415,[44 67] ; [18 18],[46.81632653 64.18367347] ; [15.18367347 20.81632653],0
s2,1,0.290393,1.117801,[24 85] ; [ 5 31],[21.8 87.2] ; [ 7.2 28.8],0
u2,1,0.305885,1.048359,[16 14] ; [ 6 10],[14.34782609 15.65217391] ; [7.65217391 8.34782609],0
b4,1,0.318215,0.99627,[63 48] ; [17 19],[60.40816327 50.59183673] ; [19.59183673 16.40816327],0
a8,1,0.389726,0.739796,[11 84] ; [ 2 30],[ 9.72440945 85.27559055] ; [ 3.27559055 28.72440945],0
v3,1,0.396187,0.719868,[43 61] ; [12 24],[40.85714286 63.14285714] ; [14.14285714 21.85714286],0
a4,1,0.404181,0.695852,[52 59] ; [14 22],[49.83673469 61.16326531] ; [16.16326531 19.83673469],0
r4,1,0.411824,0.673528,[93 18] ; [28  8],[91.36734694 19.63265306] ; [29.63265306  6.36734694],0
s5,1,0.495493,0.464576,[17 91] ; [ 4 32],[15.75 92.25] ; [ 5.25 30.75],0
s8,1,0.500433,0.454018,[31 80] ; [ 8 28],[29.44897959 81.55102041] ; [ 9.55102041 26.44897959],0
v4,1,0.524286,0.405454,[105   6] ; [33  3],[104.20408163   6.79591837] ; [33.79591837  2.20408163],0
r2,1,0.5284,0.397468,[98 11] ; [31  5],[96.97241379 12.02758621] ; [32.02758621  3.97241379],0
a7,1,0.529035,0.396244,[83 28] ; [25 11],[81.55102041 29.44897959] ; [26.44897959  9.55102041],0
n2,1,0.559305,0.340909,[14  6] ; [8 2],[14.66666667  5.33333333] ; [7.33333333 2.66666667],0
v2,1,0.564025,0.332783,[61 46] ; [18 17],[59.52816901 47.47183099] ; [19.47183099 15.52816901],0
p3,1,0.635464,0.224724,[68 43] ; [23 12],[69.18493151 41.81506849] ; [21.81506849 13.18493151],0
s4,1,0.674682,0.176174,[  7 104] ; [ 3 33],[  7.55102041 103.44897959] ; [ 2.44897959 33.55102041],0
n5,1,0.681642,0.168283,[81 30] ; [25 11],[80.04081633 30.95918367] ; [25.95918367 10.04081633],0
